dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,b0_count,b0_bad_count,b0_fo_prune_count,b0_fo_bad_prune_count,b0_fo_precision,b0_fo_recall,b0_fo_f1,b0_sr_prune_count,b0_sr_bad_prune_count,b0_sr_precision,b0_sr_recall,b0_sr_f1,b0_feature_risk_auc,b0_raw_stability_auc,b0_residual_auc,b0_both_pruned,b0_fo_only_pruned,b0_sr_only_pruned,b0_fo_only_bad_count,b0_sr_only_bad_count,b0_fo_only_bad_rate,b0_sr_only_bad_rate,b1_count,b1_bad_count,b1_fo_prune_count,b1_fo_bad_prune_count,b1_fo_precision,b1_fo_recall,b1_fo_f1,b1_sr_prune_count,b1_sr_bad_prune_count,b1_sr_precision,b1_sr_recall,b1_sr_f1,b1_feature_risk_auc,b1_raw_stability_auc,b1_residual_auc,b1_both_pruned,b1_fo_only_pruned,b1_sr_only_pruned,b1_fo_only_bad_count,b1_sr_only_bad_count,b1_fo_only_bad_rate,b1_sr_only_bad_rate,b2_count,b2_bad_count,b2_fo_prune_count,b2_fo_bad_prune_count,b2_fo_precision,b2_fo_recall,b2_fo_f1,b2_sr_prune_count,b2_sr_bad_prune_count,b2_sr_precision,b2_sr_recall,b2_sr_f1,b2_feature_risk_auc,b2_raw_stability_auc,b2_residual_auc,b2_both_pruned,b2_fo_only_pruned,b2_sr_only_pruned,b2_fo_only_bad_count,b2_sr_only_bad_count,b2_fo_only_bad_rate,b2_sr_only_bad_rate,phase,projection_ratio,projection_beta,residual_feature_sim_corr,alpha,abstention_fraction,gradient_confidence_mean
CiteSeer,degree_aligned_random,0.3,5,Feature-only,feature_only,GCN,0.65,0.6289062885306786,0.66,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6079093813896179,0.6888466477394104,11834,9468,0.9076821804046631,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342248259466802,0.446170826965529,0.4403973509933775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691572130149317,0.6354773377104733,0.6319413189664302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0,2174.0,2366.0,1560.0,0.6593406593406593,0.7175712971481141,0.6872246696035242,2366.0,1560.0,0.6593406593406593,0.7175712971481141,0.6872246696035242,0.6858959765903149,0.6638589597659031,0.6601089402751574,2366.0,0.0,0.0,0.0,0.0,0.0,0.0,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,5,Feature+Residual-LowOnly,bucket_gated_residual,GCN,0.644,0.621043194283443,0.666,0.6584953508030431,0.5706959706959707,0.6114599686028257,0.19993239817475073,0.6079093813896179,0.6886354088783264,11834,9468,0.8137943744659424,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.16666666666666666,0.08333333333333333,0.1111111111111111,0.8342248259466802,0.446170826965529,0.4403973509933775,0.0,0.0,12.0,0.0,2.0,0.0,0.16666666666666666,3940.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691572130149317,0.6354773377104733,0.6319413189664302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0,2174.0,2366.0,1560.0,0.6593406593406593,0.7175712971481141,0.6872246696035242,2354.0,1556.0,0.6610025488530161,0.7157313707451702,0.6872791519434629,0.6858959765903149,0.6638589597659031,0.6601089402751574,2354.0,12.0,0.0,4.0,0.0,0.3333333333333333,0.0,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,5,Feature+Residual-MediumOnly,bucket_gated_residual,GCN,0.635,0.6090383235100764,0.662,0.5680473372781065,0.49230769230769234,0.5274725274725275,0.19993239817475073,0.6079093813896179,0.6841993927955627,11834,9468,1.0076050758361816,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342248259466802,0.446170826965529,0.4403973509933775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0,532.0,0.0,0.0,0.0,0.0,0.0,880.0,244.0,0.2772727272727273,0.45864661654135336,0.34560906515580736,0.691572130149317,0.6354773377104733,0.6319413189664302,0.0,0.0,880.0,0.0,244.0,0.0,0.2772727272727273,3944.0,2174.0,2366.0,1560.0,0.6593406593406593,0.7175712971481141,0.6872246696035242,1486.0,1100.0,0.7402422611036339,0.5059797608095676,0.6010928961748634,0.6858959765903149,0.6638589597659031,0.6601089402751574,1486.0,880.0,0.0,460.0,0.0,0.5227272727272727,0.0,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,5,Feature+Residual-HighOnly,bucket_gated_residual,GCN,0.652,0.6271142211353037,0.682,0.6931530008453085,0.6007326007326007,0.6436420722135008,0.19993239817475073,0.6079093813896179,0.6994085311889648,11834,9468,0.8649482727050781,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342248259466802,0.446170826965529,0.4403973509933775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691572130149317,0.6354773377104733,0.6319413189664302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0,2174.0,2366.0,1560.0,0.6593406593406593,0.7175712971481141,0.6872246696035242,2366.0,1640.0,0.6931530008453085,0.7543698252069917,0.722466960352423,0.6858959765903149,0.6638589597659031,0.6601089402751574,1792.0,574.0,574.0,234.0,314.0,0.4076655052264808,0.5470383275261324,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,5,Feature+Stability,feature_plus_stability,GCN,0.657,0.630445198541889,0.698,0.7227387996618766,0.6263736263736264,0.6711145996860283,0.19993239817475073,0.6079093813896179,0.7025771141052246,11834,9468,0.7968921661376953,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342248259466802,0.446170826965529,0.4403973509933775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0,532.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,0.6,0.11278195488721804,0.18987341772151897,0.691572130149317,0.6354773377104733,0.6319413189664302,0.0,0.0,100.0,0.0,60.0,0.0,0.6,3944.0,2174.0,2366.0,1560.0,0.6593406593406593,0.7175712971481141,0.6872246696035242,2266.0,1650.0,0.7281553398058253,0.7589696412143514,0.7432432432432432,0.6858959765903149,0.6638589597659031,0.6601089402751574,1746.0,620.0,520.0,226.0,316.0,0.36451612903225805,0.6076923076923076,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,5,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual_full,GCN,0.657,0.630445198541889,0.698,0.7227387996618766,0.6263736263736264,0.6711145996860283,0.19993239817475073,0.6079093813896179,0.7025771141052246,11834,9468,0.7976062297821045,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8342248259466802,0.446170826965529,0.4403973509933775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0,532.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,0.6,0.11278195488721804,0.18987341772151897,0.691572130149317,0.6354773377104733,0.6319413189664302,0.0,0.0,100.0,0.0,60.0,0.0,0.6,3944.0,2174.0,2366.0,1560.0,0.6593406593406593,0.7175712971481141,0.6872246696035242,2266.0,1650.0,0.7281553398058253,0.7589696412143514,0.7432432432432432,0.6858959765903149,0.6638589597659031,0.6601089402751574,1746.0,620.0,520.0,226.0,316.0,0.36451612903225805,0.6076923076923076,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,5,Feature-only,feature_only,GCN,0.65,0.6289062885306786,0.66,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6079093813896179,0.6888466477394104,11834,9468,0.9004483222961426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,,,
CiteSeer,degree_aligned_random,0.3,5,Feature+Confidence,feature_plus_confidence,GCN,0.642,0.6151695648517809,0.672,0.6787827557058326,0.5882783882783883,0.6302982731554159,0.19993239817475073,0.6079093813896179,0.6991972923278809,11834,9468,1.0796489715576172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.02025960199534893,,,,,
CiteSeer,degree_aligned_random,0.3,5,Feature+Stability,feature_plus_stability,GCN,0.658,0.6312114820667932,0.698,0.7227387996618766,0.6263736263736264,0.6711145996860283,0.19993239817475073,0.6079093813896179,0.7025771141052246,11834,9468,0.7943482398986816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.0033354407642036676,0.057755716145038605,-0.0011741307098418474,0.5,0.10005070269107819,1.0
CiteSeer,degree_aligned_random,0.3,5,Feature+Random Stability,feature_plus_random_stability,GCN,0.635,0.6161563593857532,0.652,0.6204564666103127,0.5377289377289377,0.5761381475667189,0.19993239817475073,0.6079093813896179,0.6797634363174438,11834,9468,0.9208109378814697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,2.4664532247697935e-05,,,,,
CiteSeer,degree_aligned_random,0.3,5,Feature+Shuffled Stability,feature_plus_shuffled_stability,GCN,0.642,0.6202804711123359,0.662,0.6255283178360102,0.5421245421245421,0.5808477237048665,0.19993239817475073,0.6079093813896179,0.677228569984436,11834,9468,0.925187349319458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,0.5,,
CiteSeer,degree_aligned_random,0.3,5,Feature+Permuted Stability,feature_plus_permuted_stability,GCN,0.629,0.6059763491831692,0.662,0.5967878275570583,0.5172161172161173,0.554160125588697,0.19993239817475073,0.6079093813896179,0.678284764289856,11834,9468,0.9761142730712891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.02097214385867119,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature-only,feature_only,GCN,0.621,0.5811099029095025,0.652,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6146695613861084,0.6924377083778381,11834,9468,0.6452231407165527,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838873323144846,0.5103158430973,0.5144443029376804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055365012056207,0.5417747567972062,0.5446978672985782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3938.0,2136.0,2366.0,1560.0,0.6593406593406593,0.7303370786516854,0.6930253220790759,2366.0,1560.0,0.6593406593406593,0.7303370786516854,0.6930253220790759,0.6965595863106744,0.5667527133813033,0.5696461380821143,2366.0,0.0,0.0,0.0,0.0,0.0,0.0,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature+Residual-LowOnly,bucket_gated_residual,GCN,0.623,0.5829902256646166,0.652,0.6576500422654269,0.5699633699633699,0.6106750392464678,0.19993239817475073,0.6146695613861084,0.6920152306556702,11834,9468,0.6457998752593994,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.7838873323144846,0.5103158430973,0.5144443029376804,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3946.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055365012056207,0.5417747567972062,0.5446978672985782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3938.0,2136.0,2366.0,1560.0,0.6593406593406593,0.7303370786516854,0.6930253220790759,2356.0,1556.0,0.6604414261460102,0.7284644194756554,0.6927871772039181,0.6965595863106744,0.5667527133813033,0.5696461380821143,2356.0,10.0,0.0,4.0,0.0,0.4,0.0,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature+Residual-MediumOnly,bucket_gated_residual,GCN,0.622,0.5923168261190707,0.652,0.5401521555367709,0.46813186813186813,0.5015698587127158,0.19993239817475073,0.6146695613861084,0.678073525428772,11834,9468,0.6616880893707275,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838873323144846,0.5103158430973,0.5144443029376804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,570.0,0.0,0.0,0.0,0.0,0.0,968.0,236.0,0.24380165289256198,0.41403508771929826,0.3068920676202861,0.7055365012056207,0.5417747567972062,0.5446978672985782,0.0,0.0,968.0,0.0,236.0,0.0,0.24380165289256198,3938.0,2136.0,2366.0,1560.0,0.6593406593406593,0.7303370786516854,0.6930253220790759,1398.0,1042.0,0.7453505007153076,0.48782771535580527,0.5897000565930957,0.6965595863106744,0.5667527133813033,0.5696461380821143,1398.0,968.0,0.0,518.0,0.0,0.5351239669421488,0.0,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature+Residual-HighOnly,bucket_gated_residual,GCN,0.635,0.5923177652175187,0.63,0.6398985629754861,0.5545787545787546,0.5941915227629513,0.19993239817475073,0.6146695613861084,0.693705141544342,11834,9468,0.706087589263916,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838873323144846,0.5103158430973,0.5144443029376804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055365012056207,0.5417747567972062,0.5446978672985782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3938.0,2136.0,2366.0,1560.0,0.6593406593406593,0.7303370786516854,0.6930253220790759,2366.0,1514.0,0.6398985629754861,0.7088014981273408,0.6725899600177699,0.6965595863106744,0.5667527133813033,0.5696461380821143,1778.0,588.0,588.0,304.0,258.0,0.5170068027210885,0.4387755102040816,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature+Stability,feature_plus_stability,GCN,0.637,0.5935204955084925,0.644,0.6542688081149619,0.567032967032967,0.6075353218210361,0.19993239817475073,0.6146695613861084,0.694338858127594,11834,9468,0.6443624496459961,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838873323144846,0.5103158430973,0.5144443029376804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,570.0,0.0,0.0,0.0,0.0,0.0,128.0,40.0,0.3125,0.07017543859649122,0.1146131805157593,0.7055365012056207,0.5417747567972062,0.5446978672985782,0.0,0.0,128.0,0.0,40.0,0.0,0.3125,3938.0,2136.0,2366.0,1560.0,0.6593406593406593,0.7303370786516854,0.6930253220790759,2238.0,1508.0,0.6738159070598749,0.7059925093632958,0.6895290352080475,0.6965595863106744,0.5667527133813033,0.5696461380821143,1724.0,642.0,514.0,310.0,258.0,0.48286604361370716,0.5019455252918288,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,6,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual_full,GCN,0.64,0.5996093150141025,0.644,0.6542688081149619,0.567032967032967,0.6075353218210361,0.19993239817475073,0.6146695613861084,0.694338858127594,11834,9468,0.6482892036437988,3950.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838873323144846,0.5103158430973,0.5144443029376804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,570.0,0.0,0.0,0.0,0.0,0.0,128.0,40.0,0.3125,0.07017543859649122,0.1146131805157593,0.7055365012056207,0.5417747567972062,0.5446978672985782,0.0,0.0,128.0,0.0,40.0,0.0,0.3125,3938.0,2136.0,2366.0,1560.0,0.6593406593406593,0.7303370786516854,0.6930253220790759,2238.0,1508.0,0.6738159070598749,0.7059925093632958,0.6895290352080475,0.6965595863106744,0.5667527133813033,0.5696461380821143,1724.0,642.0,514.0,310.0,258.0,0.48286604361370716,0.5019455252918288,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature-only,feature_only,GCN,0.615,0.5795349535019869,0.65,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6146695613861084,0.6924377083778381,11834,9468,0.6453397274017334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature+Confidence,feature_plus_confidence,GCN,0.641,0.598795971459069,0.644,0.6500422654268808,0.5633699633699634,0.6036106750392465,0.19993239817475073,0.6146695613861084,0.6964511871337891,11834,9468,0.7868382930755615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.014470512047410011,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature+Stability,feature_plus_stability,GCN,0.638,0.5940411093228057,0.646,0.6542688081149619,0.567032967032967,0.6075353218210361,0.19993239817475073,0.6146695613861084,0.694338858127594,11834,9468,0.6440110206604004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.0016900260234251618,-0.04111166298389435,0.0015386882005259395,0.5,0.10005070269107819,1.0
CiteSeer,degree_aligned_random,0.3,6,Feature+Random Stability,feature_plus_random_stability,GCN,0.626,0.5917137256279822,0.626,0.6221470836855453,0.5391941391941392,0.5777080062794349,0.19993239817475073,0.6146695613861084,0.6861005425453186,11834,9468,0.6446166038513184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.0001157672013505362,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature+Shuffled Stability,feature_plus_shuffled_stability,GCN,0.625,0.6039363284801302,0.652,0.6221470836855453,0.5391941391941392,0.5777080062794349,0.19993239817475073,0.6146695613861084,0.6882129311561584,11834,9468,0.8804931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,0.5,,
CiteSeer,degree_aligned_random,0.3,6,Feature+Permuted Stability,feature_plus_permuted_stability,GCN,0.631,0.5927918372810764,0.628,0.5866441251056635,0.5084249084249084,0.5447409733124019,0.19993239817475073,0.6146695613861084,0.6757498979568481,11834,9468,0.7879078388214111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.005988836754113436,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature-only,feature_only,GCN,0.642,0.6227154215879124,0.656,0.6458157227387996,0.5597069597069597,0.5996860282574569,0.19993239817475073,0.6099374890327454,0.6907477974891663,11834,9468,0.8422391414642334,3952.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7960147341196756,0.46118578314197267,0.45571926799639484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6880004784584937,0.6285683216980927,0.6253941845544899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936.0,2164.0,2366.0,1528.0,0.6458157227387996,0.7060998151571165,0.6746136865342163,2366.0,1528.0,0.6458157227387996,0.7060998151571165,0.6746136865342163,0.6697294743035012,0.6275582797511505,0.6243949837897381,2366.0,0.0,0.0,0.0,0.0,0.0,0.0,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature+Residual-LowOnly,bucket_gated_residual,GCN,0.642,0.6223276001444299,0.65,0.6449704142011834,0.558974358974359,0.5989010989010989,0.19993239817475073,0.6099374890327454,0.6909590363502502,11834,9468,0.8756277561187744,3952.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.7960147341196756,0.46118578314197267,0.45571926799639484,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3946.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6880004784584937,0.6285683216980927,0.6253941845544899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936.0,2164.0,2366.0,1528.0,0.6458157227387996,0.7060998151571165,0.6746136865342163,2358.0,1526.0,0.64715860899067,0.7051756007393716,0.674922600619195,0.6697294743035012,0.6275582797511505,0.6243949837897381,2358.0,8.0,0.0,2.0,0.0,0.25,0.0,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature+Residual-MediumOnly,bucket_gated_residual,GCN,0.628,0.5889990509316125,0.638,0.555367709213863,0.48131868131868133,0.5156985871271585,0.19993239817475073,0.6099374890327454,0.6795521974563599,11834,9468,0.6694581508636475,3952.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7960147341196756,0.46118578314197267,0.45571926799639484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,540.0,0.0,0.0,0.0,0.0,0.0,850.0,244.0,0.28705882352941176,0.45185185185185184,0.3510791366906475,0.6880004784584937,0.6285683216980927,0.6253941845544899,0.0,0.0,850.0,0.0,244.0,0.0,0.28705882352941176,3936.0,2164.0,2366.0,1528.0,0.6458157227387996,0.7060998151571165,0.6746136865342163,1516.0,1070.0,0.7058047493403694,0.4944547134935305,0.5815217391304348,0.6697294743035012,0.6275582797511505,0.6243949837897381,1516.0,850.0,0.0,458.0,0.0,0.5388235294117647,0.0,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature+Residual-HighOnly,bucket_gated_residual,GCN,0.633,0.6114348372681393,0.664,0.6677937447168216,0.5787545787545788,0.6200941915227629,0.19993239817475073,0.6099374890327454,0.7000422477722168,11834,9468,0.9873549938201904,3952.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7960147341196756,0.46118578314197267,0.45571926799639484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6880004784584937,0.6285683216980927,0.6253941845544899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936.0,2164.0,2366.0,1528.0,0.6458157227387996,0.7060998151571165,0.6746136865342163,2366.0,1580.0,0.6677937447168216,0.7301293900184843,0.6975717439293597,0.6697294743035012,0.6275582797511505,0.6243949837897381,1796.0,570.0,570.0,242.0,294.0,0.4245614035087719,0.5157894736842106,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature+Stability,feature_plus_stability,GCN,0.629,0.6051422963702956,0.652,0.6973795435333897,0.6043956043956044,0.6475667189952904,0.19993239817475073,0.6099374890327454,0.7017321586608887,11834,9468,0.7932028770446777,3952.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7960147341196756,0.46118578314197267,0.45571926799639484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,540.0,0.0,0.0,0.0,0.0,0.0,134.0,72.0,0.5373134328358209,0.13333333333333333,0.2136498516320475,0.6880004784584937,0.6285683216980927,0.6253941845544899,0.0,0.0,134.0,0.0,72.0,0.0,0.5373134328358209,3936.0,2164.0,2366.0,1528.0,0.6458157227387996,0.7060998151571165,0.6746136865342163,2232.0,1578.0,0.706989247311828,0.7292051756007394,0.7179253867151957,0.6697294743035012,0.6275582797511505,0.6243949837897381,1728.0,638.0,504.0,242.0,292.0,0.3793103448275862,0.5793650793650794,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual_full,GCN,0.629,0.6051422963702956,0.652,0.6973795435333897,0.6043956043956044,0.6475667189952904,0.19993239817475073,0.6099374890327454,0.7017321586608887,11834,9468,0.8008348941802979,3952.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7960147341196756,0.46118578314197267,0.45571926799639484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,540.0,0.0,0.0,0.0,0.0,0.0,134.0,72.0,0.5373134328358209,0.13333333333333333,0.2136498516320475,0.6880004784584937,0.6285683216980927,0.6253941845544899,0.0,0.0,134.0,0.0,72.0,0.0,0.5373134328358209,3936.0,2164.0,2366.0,1528.0,0.6458157227387996,0.7060998151571165,0.6746136865342163,2232.0,1578.0,0.706989247311828,0.7292051756007394,0.7179253867151957,0.6697294743035012,0.6275582797511505,0.6243949837897381,1728.0,638.0,504.0,242.0,292.0,0.3793103448275862,0.5793650793650794,P0,,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature-only,feature_only,GCN,0.642,0.6227154215879124,0.656,0.6458157227387996,0.5597069597069597,0.5996860282574569,0.19993239817475073,0.6099374890327454,0.6907477974891663,11834,9468,0.9019598960876465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature+Confidence,feature_plus_confidence,GCN,0.63,0.6072877266409618,0.658,0.6542688081149619,0.567032967032967,0.6075353218210361,0.19993239817475073,0.6099374890327454,0.6981410980224609,11834,9468,1.0133864879608154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.024733010679483414,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature+Stability,feature_plus_stability,GCN,0.629,0.6051422963702956,0.652,0.6973795435333897,0.6043956043956044,0.6475667189952904,0.19993239817475073,0.6099374890327454,0.7017321586608887,11834,9468,0.7982504367828369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.002814413048326969,0.05305328220129013,-0.0002809501893352717,0.5,0.10005070269107819,1.0
CiteSeer,degree_aligned_random,0.3,7,Feature+Random Stability,feature_plus_random_stability,GCN,0.636,0.6137688516731171,0.648,0.6272189349112426,0.5435897435897435,0.5824175824175823,0.19993239817475073,0.6099374890327454,0.6863117814064026,11834,9468,0.8205223083496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,2.415102244412992e-05,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature+Shuffled Stability,feature_plus_shuffled_stability,GCN,0.635,0.6094864848198577,0.644,0.6153846153846154,0.5333333333333333,0.5714285714285715,0.19993239817475073,0.6099374890327454,0.6846218705177307,11834,9468,0.8878915309906006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,0.5,,
CiteSeer,degree_aligned_random,0.3,7,Feature+Permuted Stability,feature_plus_permuted_stability,GCN,0.625,0.6025372374868899,0.638,0.6120033812341504,0.5304029304029304,0.5682888540031397,0.19993239817475073,0.6099374890327454,0.6820870637893677,11834,9468,0.9357116222381592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.013451579958200455,,,,,
