dataset,noise_type,seed,bin,score,auc,n_edges,n_bad
Cora,feature_similar_cross_class,0,bin_0,feature_risk,0.7425729578082879,3428,156
Cora,feature_similar_cross_class,0,bin_0,raw_grad,0.47650617516143184,3428,156
Cora,feature_similar_cross_class,0,bin_0,hybrid,0.2120713434894364,3428,156
Cora,feature_similar_cross_class,0,bin_0,shuffled_hybrid,0.23045577079806906,3428,156
Cora,feature_similar_cross_class,0,bin_1,feature_risk,0.6135446427177493,3380,792
Cora,feature_similar_cross_class,0,bin_1,raw_grad,0.5033609862145411,3380,792
Cora,feature_similar_cross_class,0,bin_1,hybrid,0.17406386117746242,3380,792
Cora,feature_similar_cross_class,0,bin_1,shuffled_hybrid,0.1770008820820258,3380,792
Cora,feature_similar_cross_class,0,bin_2,feature_risk,0.5733393257202781,3444,1554
Cora,feature_similar_cross_class,0,bin_2,raw_grad,0.5142482618673095,3444,1554
Cora,feature_similar_cross_class,0,bin_2,hybrid,0.17397942159846924,3444,1554
Cora,feature_similar_cross_class,0,bin_2,shuffled_hybrid,0.16351385399004448,3444,1554
Cora,feature_similar_cross_class,0,bin_3,feature_risk,0.08414842549098747,3470,664
Cora,feature_similar_cross_class,0,bin_3,raw_grad,0.5239053147729907,3470,664
Cora,feature_similar_cross_class,0,bin_3,hybrid,0.02350063117759706,3470,664
Cora,feature_similar_cross_class,0,bin_3,shuffled_hybrid,0.02192054032237288,3470,664
Cora,feature_similar_cross_class,1,bin_0,feature_risk,0.7396097492251339,3406,130
Cora,feature_similar_cross_class,1,bin_0,raw_grad,0.5519054663285434,3406,130
Cora,feature_similar_cross_class,1,bin_0,hybrid,0.2534234995773457,3406,130
Cora,feature_similar_cross_class,1,bin_0,shuffled_hybrid,0.24622898469052318,3406,130
Cora,feature_similar_cross_class,1,bin_1,feature_risk,0.5945794140842904,3446,780
Cora,feature_similar_cross_class,1,bin_1,raw_grad,0.48552979591051604,3446,780
Cora,feature_similar_cross_class,1,bin_1,hybrid,0.19981437667109087,3446,780
Cora,feature_similar_cross_class,1,bin_1,shuffled_hybrid,0.19767730394136995,3446,780
Cora,feature_similar_cross_class,1,bin_2,feature_risk,0.554611122413228,3374,1566
Cora,feature_similar_cross_class,1,bin_2,raw_grad,0.5270560316572294,3374,1566
Cora,feature_similar_cross_class,1,bin_2,hybrid,0.18535612970309334,3374,1566
Cora,feature_similar_cross_class,1,bin_2,shuffled_hybrid,0.18327300828445167,3374,1566
Cora,feature_similar_cross_class,1,bin_3,feature_risk,0.08073693018066876,3496,690
Cora,feature_similar_cross_class,1,bin_3,raw_grad,0.5080107843441074,3496,690
Cora,feature_similar_cross_class,1,bin_3,hybrid,0.027420537771028958,3496,690
Cora,feature_similar_cross_class,1,bin_3,shuffled_hybrid,0.03319801254041546,3496,690
Cora,feature_similar_cross_class,2,bin_0,feature_risk,0.7585026017177606,3428,156
Cora,feature_similar_cross_class,2,bin_0,raw_grad,0.5146552332142184,3428,156
Cora,feature_similar_cross_class,2,bin_0,hybrid,0.2075105009090339,3428,156
Cora,feature_similar_cross_class,2,bin_0,shuffled_hybrid,0.21217321798006394,3428,156
Cora,feature_similar_cross_class,2,bin_1,feature_risk,0.6058486102897694,3430,760
Cora,feature_similar_cross_class,2,bin_1,raw_grad,0.521921446875616,3430,760
Cora,feature_similar_cross_class,2,bin_1,hybrid,0.17220776660753007,3430,760
Cora,feature_similar_cross_class,2,bin_1,shuffled_hybrid,0.1520530258229844,3430,760
Cora,feature_similar_cross_class,2,bin_2,feature_risk,0.5604679374600857,3360,1552
Cora,feature_similar_cross_class,2,bin_2,raw_grad,0.4972731801956938,3360,1552
Cora,feature_similar_cross_class,2,bin_2,hybrid,0.1372251619377794,3360,1552
Cora,feature_similar_cross_class,2,bin_2,shuffled_hybrid,0.13649743978651582,3360,1552
Cora,feature_similar_cross_class,2,bin_3,feature_risk,0.08451088232951494,3504,698
Cora,feature_similar_cross_class,2,bin_3,raw_grad,0.4771822864226677,3504,698
Cora,feature_similar_cross_class,2,bin_3,hybrid,0.017389057831458166,3504,698
Cora,feature_similar_cross_class,2,bin_3,shuffled_hybrid,0.01916278461830665,3504,698
Cora,feature_similar_cross_class,3,bin_0,feature_risk,0.7041589015273226,3390,114
Cora,feature_similar_cross_class,3,bin_0,raw_grad,0.5514413705203178,3390,114
Cora,feature_similar_cross_class,3,bin_0,hybrid,0.23559968296810402,3390,114
Cora,feature_similar_cross_class,3,bin_0,shuffled_hybrid,0.2359209990788938,3390,114
Cora,feature_similar_cross_class,3,bin_1,feature_risk,0.6176039952329606,3434,804
Cora,feature_similar_cross_class,3,bin_1,raw_grad,0.4921547206931124,3434,804
Cora,feature_similar_cross_class,3,bin_1,hybrid,0.18657283922592363,3434,804
Cora,feature_similar_cross_class,3,bin_1,shuffled_hybrid,0.1839821803529879,3434,804
Cora,feature_similar_cross_class,3,bin_2,feature_risk,0.5477832752443393,3446,1602
Cora,feature_similar_cross_class,3,bin_2,raw_grad,0.5152607166746557,3446,1602
Cora,feature_similar_cross_class,3,bin_2,hybrid,0.1644385678422579,3446,1602
Cora,feature_similar_cross_class,3,bin_2,shuffled_hybrid,0.1652117337059695,3446,1602
Cora,feature_similar_cross_class,3,bin_3,feature_risk,0.08149718979012244,3452,646
Cora,feature_similar_cross_class,3,bin_3,raw_grad,0.48612851938239376,3452,646
Cora,feature_similar_cross_class,3,bin_3,hybrid,0.029573955853114405,3452,646
Cora,feature_similar_cross_class,3,bin_3,shuffled_hybrid,0.02794101096941759,3452,646
Cora,feature_similar_cross_class,4,bin_0,feature_risk,0.7926598049837486,3418,142
Cora,feature_similar_cross_class,4,bin_0,raw_grad,0.5457563758620096,3418,142
Cora,feature_similar_cross_class,4,bin_0,hybrid,0.25932088256031915,3418,142
Cora,feature_similar_cross_class,4,bin_0,shuffled_hybrid,0.24988821819807738,3418,142
Cora,feature_similar_cross_class,4,bin_1,feature_risk,0.5999027940008875,3420,754
Cora,feature_similar_cross_class,4,bin_1,raw_grad,0.5047869228580355,3420,754
Cora,feature_similar_cross_class,4,bin_1,hybrid,0.17857846424470838,3420,754
Cora,feature_similar_cross_class,4,bin_1,shuffled_hybrid,0.16048839796155936,3420,754
Cora,feature_similar_cross_class,4,bin_2,feature_risk,0.559389760573321,3438,1630
Cora,feature_similar_cross_class,4,bin_2,raw_grad,0.49979725419403886,3438,1630
Cora,feature_similar_cross_class,4,bin_2,hybrid,0.14587450458765405,3438,1630
Cora,feature_similar_cross_class,4,bin_2,shuffled_hybrid,0.16058078614474186,3438,1630
Cora,feature_similar_cross_class,4,bin_3,feature_risk,0.08334484141126158,3446,640
Cora,feature_similar_cross_class,4,bin_3,raw_grad,0.5063989553635068,3446,640
Cora,feature_similar_cross_class,4,bin_3,hybrid,0.024469885958660013,3446,640
Cora,feature_similar_cross_class,4,bin_3,shuffled_hybrid,0.026088070206699933,3446,640
Cora,feature_similar_cross_class,5,bin_0,feature_risk,0.7251021924934968,3414,138
Cora,feature_similar_cross_class,5,bin_0,raw_grad,0.5103187874927007,3414,138
Cora,feature_similar_cross_class,5,bin_0,hybrid,0.22518182300790998,3414,138
Cora,feature_similar_cross_class,5,bin_0,shuffled_hybrid,0.24337739555130858,3414,138
Cora,feature_similar_cross_class,5,bin_1,feature_risk,0.6301283870190345,3438,772
Cora,feature_similar_cross_class,5,bin_1,raw_grad,0.5263879927235695,3438,772
Cora,feature_similar_cross_class,5,bin_1,hybrid,0.20260019668129467,3438,772
Cora,feature_similar_cross_class,5,bin_1,shuffled_hybrid,0.19581838464797546,3438,772
Cora,feature_similar_cross_class,5,bin_2,feature_risk,0.5413362125198409,3436,1628
Cora,feature_similar_cross_class,5,bin_2,raw_grad,0.503590376377987,3436,1628
Cora,feature_similar_cross_class,5,bin_2,hybrid,0.17185087843273683,3436,1628
Cora,feature_similar_cross_class,5,bin_2,shuffled_hybrid,0.16053956208823467,3436,1628
Cora,feature_similar_cross_class,5,bin_3,feature_risk,0.08235423637246846,3434,628
Cora,feature_similar_cross_class,5,bin_3,raw_grad,0.5015432694272056,3434,628
Cora,feature_similar_cross_class,5,bin_3,hybrid,0.0334224659623827,3434,628
Cora,feature_similar_cross_class,5,bin_3,shuffled_hybrid,0.03117636910896123,3434,628
Cora,feature_similar_cross_class,6,bin_0,feature_risk,0.7582025117739404,3416,140
Cora,feature_similar_cross_class,6,bin_0,raw_grad,0.5312707134135706,3416,140
Cora,feature_similar_cross_class,6,bin_0,hybrid,0.24059829059829058,3416,140
Cora,feature_similar_cross_class,6,bin_0,shuffled_hybrid,0.21242804814233385,3416,140
Cora,feature_similar_cross_class,6,bin_1,feature_risk,0.5977031020592554,3438,808
Cora,feature_similar_cross_class,6,bin_1,raw_grad,0.5359595584083123,3438,808
Cora,feature_similar_cross_class,6,bin_1,hybrid,0.19111357903851223,3438,808
Cora,feature_similar_cross_class,6,bin_1,shuffled_hybrid,0.1732645032564093,3438,808
Cora,feature_similar_cross_class,6,bin_2,feature_risk,0.5693842112943237,3320,1540
Cora,feature_similar_cross_class,6,bin_2,raw_grad,0.5020662483583832,3320,1540
Cora,feature_similar_cross_class,6,bin_2,hybrid,0.16055523128556837,3320,1540
Cora,feature_similar_cross_class,6,bin_2,shuffled_hybrid,0.1523500656646724,3320,1540
Cora,feature_similar_cross_class,6,bin_3,feature_risk,0.09950047793777556,3548,678
Cora,feature_similar_cross_class,6,bin_3,raw_grad,0.5058714398774835,3548,678
Cora,feature_similar_cross_class,6,bin_3,hybrid,0.0267316250912193,3548,678
Cora,feature_similar_cross_class,6,bin_3,shuffled_hybrid,0.02921279023156856,3548,678
Cora,feature_similar_cross_class,7,bin_0,feature_risk,0.7350070409458078,3430,158
Cora,feature_similar_cross_class,7,bin_0,raw_grad,0.5080806459100616,3430,158
Cora,feature_similar_cross_class,7,bin_0,hybrid,0.22556946550710286,3430,158
Cora,feature_similar_cross_class,7,bin_0,shuffled_hybrid,0.24206152703413697,3430,158
Cora,feature_similar_cross_class,7,bin_1,feature_risk,0.5931867510625195,3412,742
Cora,feature_similar_cross_class,7,bin_1,raw_grad,0.507479279606691,3412,742
Cora,feature_similar_cross_class,7,bin_1,hybrid,0.16940145572751042,3412,742
Cora,feature_similar_cross_class,7,bin_1,shuffled_hybrid,0.17263898563453364,3412,742
Cora,feature_similar_cross_class,7,bin_2,feature_risk,0.5552669229834388,3410,1602
Cora,feature_similar_cross_class,7,bin_2,raw_grad,0.4970235629136146,3410,1602
Cora,feature_similar_cross_class,7,bin_2,hybrid,0.1556578889220333,3410,1602
Cora,feature_similar_cross_class,7,bin_2,shuffled_hybrid,0.16297658899826545,3410,1602
Cora,feature_similar_cross_class,7,bin_3,feature_risk,0.07878126905340536,3470,664
Cora,feature_similar_cross_class,7,bin_3,raw_grad,0.5193231049644049,3470,664
Cora,feature_similar_cross_class,7,bin_3,hybrid,0.02545320268958943,3470,664
Cora,feature_similar_cross_class,7,bin_3,shuffled_hybrid,0.020598072976152654,3470,664
Cora,feature_similar_cross_class,8,bin_0,feature_risk,0.7242693373645754,3402,126
Cora,feature_similar_cross_class,8,bin_0,raw_grad,0.529925431711146,3402,126
Cora,feature_similar_cross_class,8,bin_0,hybrid,0.1982867220962459,3402,126
Cora,feature_similar_cross_class,8,bin_0,shuffled_hybrid,0.21301626063530824,3402,126
Cora,feature_similar_cross_class,8,bin_1,feature_risk,0.5859663734831346,3428,762
Cora,feature_similar_cross_class,8,bin_1,raw_grad,0.5285022042912303,3428,762
Cora,feature_similar_cross_class,8,bin_1,hybrid,0.18071053196369957,3428,762
Cora,feature_similar_cross_class,8,bin_1,shuffled_hybrid,0.1677141726376476,3428,762
Cora,feature_similar_cross_class,8,bin_2,feature_risk,0.5570910129305564,3404,1596
Cora,feature_similar_cross_class,8,bin_2,raw_grad,0.5081902419211747,3404,1596
Cora,feature_similar_cross_class,8,bin_2,hybrid,0.16063735112116573,3404,1596
Cora,feature_similar_cross_class,8,bin_2,shuffled_hybrid,0.15223969769556633,3404,1596
Cora,feature_similar_cross_class,8,bin_3,feature_risk,0.0874738463660819,3488,682
Cora,feature_similar_cross_class,8,bin_3,raw_grad,0.4878857203771558,3488,682
Cora,feature_similar_cross_class,8,bin_3,hybrid,0.021442321961945815,3488,682
Cora,feature_similar_cross_class,8,bin_3,shuffled_hybrid,0.02499566283393566,3488,682
Cora,feature_similar_cross_class,9,bin_0,feature_risk,0.7496332440362291,3410,134
Cora,feature_similar_cross_class,9,bin_0,raw_grad,0.5396893736445975,3410,134
Cora,feature_similar_cross_class,9,bin_0,hybrid,0.2282452207825342,3410,134
Cora,feature_similar_cross_class,9,bin_0,shuffled_hybrid,0.2178575984546134,3410,134
Cora,feature_similar_cross_class,9,bin_1,feature_risk,0.5945020286485234,3430,764
Cora,feature_similar_cross_class,9,bin_1,raw_grad,0.5212561320958512,3430,764
Cora,feature_similar_cross_class,9,bin_1,hybrid,0.17550264529483156,3430,764
Cora,feature_similar_cross_class,9,bin_1,shuffled_hybrid,0.16952863870417867,3430,764
Cora,feature_similar_cross_class,9,bin_2,feature_risk,0.5490448434309054,3368,1560
Cora,feature_similar_cross_class,9,bin_2,raw_grad,0.49821147464261406,3368,1560
Cora,feature_similar_cross_class,9,bin_2,hybrid,0.1512912695711368,3368,1560
Cora,feature_similar_cross_class,9,bin_2,shuffled_hybrid,0.15338523939187654,3368,1560
Cora,feature_similar_cross_class,9,bin_3,feature_risk,0.08754344000547655,3514,708
Cora,feature_similar_cross_class,9,bin_3,raw_grad,0.5058868002786604,3514,708
Cora,feature_similar_cross_class,9,bin_3,hybrid,0.02068610040631254,3514,708
Cora,feature_similar_cross_class,9,bin_3,shuffled_hybrid,0.021527719052393784,3514,708
Cora,cross_class_oracle,0,bin_0,feature_risk,0.747935025066808,3408,54
Cora,cross_class_oracle,0,bin_0,raw_grad,0.5554285651184876,3408,54
Cora,cross_class_oracle,0,bin_0,hybrid,0.24795158903686038,3408,54
Cora,cross_class_oracle,0,bin_0,shuffled_hybrid,0.25403608736942074,3408,54
Cora,cross_class_oracle,0,bin_1,feature_risk,0.6063742424139593,3426,388
Cora,cross_class_oracle,0,bin_1,raw_grad,0.5318075850227022,3426,388
Cora,cross_class_oracle,0,bin_1,hybrid,0.22162233699598893,3426,388
Cora,cross_class_oracle,0,bin_1,shuffled_hybrid,0.2022305097629341,3426,388
Cora,cross_class_oracle,0,bin_2,feature_risk,0.6011282641093761,3452,1012
Cora,cross_class_oracle,0,bin_2,raw_grad,0.5266836891725524,3452,1012
Cora,cross_class_oracle,0,bin_2,hybrid,0.20952990345363828,3452,1012
Cora,cross_class_oracle,0,bin_2,shuffled_hybrid,0.1972113328581611,3452,1012
Cora,cross_class_oracle,0,bin_3,feature_risk,0.5196768545221936,3436,1712
Cora,cross_class_oracle,0,bin_3,raw_grad,0.5187044636468113,3436,1712
Cora,cross_class_oracle,0,bin_3,hybrid,0.23902045341197392,3436,1712
Cora,cross_class_oracle,0,bin_3,shuffled_hybrid,0.225967376455537,3436,1712
Cora,cross_class_oracle,1,bin_0,feature_risk,0.7144028452167988,3410,56
Cora,cross_class_oracle,1,bin_0,raw_grad,0.5058139534883721,3410,56
Cora,cross_class_oracle,1,bin_0,hybrid,0.1960345855694693,3410,56
Cora,cross_class_oracle,1,bin_0,shuffled_hybrid,0.21560609932702957,3410,56
Cora,cross_class_oracle,1,bin_1,feature_risk,0.6319268155526994,3432,320
Cora,cross_class_oracle,1,bin_1,raw_grad,0.5423090054627249,3432,320
Cora,cross_class_oracle,1,bin_1,hybrid,0.22474493894601544,3432,320
Cora,cross_class_oracle,1,bin_1,shuffled_hybrid,0.19713206940874034,3432,320
Cora,cross_class_oracle,1,bin_2,feature_risk,0.6182298982094244,3418,1052
Cora,cross_class_oracle,1,bin_2,raw_grad,0.5115494698340559,3418,1052
Cora,cross_class_oracle,1,bin_2,hybrid,0.20192669278659334,3418,1052
Cora,cross_class_oracle,1,bin_2,shuffled_hybrid,0.18996863037518202,3418,1052
Cora,cross_class_oracle,1,bin_3,feature_risk,0.5039007953777844,3462,1738
Cora,cross_class_oracle,1,bin_3,raw_grad,0.5025943559949697,3462,1738
Cora,cross_class_oracle,1,bin_3,hybrid,0.25236223731040025,3462,1738
Cora,cross_class_oracle,1,bin_3,shuffled_hybrid,0.2206946406115251,3462,1738
Cora,cross_class_oracle,2,bin_0,feature_risk,0.7591191082966509,3424,46
Cora,cross_class_oracle,2,bin_0,raw_grad,0.5323255335032305,3424,46
Cora,cross_class_oracle,2,bin_0,hybrid,0.21425077869590958,3424,46
Cora,cross_class_oracle,2,bin_0,shuffled_hybrid,0.23551368188019667,3424,46
Cora,cross_class_oracle,2,bin_1,feature_risk,0.6733710952708976,3434,346
Cora,cross_class_oracle,2,bin_1,raw_grad,0.5531120840696038,3434,346
Cora,cross_class_oracle,2,bin_1,hybrid,0.19901015304441583,3434,346
Cora,cross_class_oracle,2,bin_1,shuffled_hybrid,0.19683129174278952,3434,346
Cora,cross_class_oracle,2,bin_2,feature_risk,0.5962787029120313,3412,1046
Cora,cross_class_oracle,2,bin_2,raw_grad,0.5036052894009946,3412,1046
Cora,cross_class_oracle,2,bin_2,hybrid,0.16014394489170192,3412,1046
Cora,cross_class_oracle,2,bin_2,shuffled_hybrid,0.1440701525272786,3412,1046
Cora,cross_class_oracle,2,bin_3,feature_risk,0.5304309529947582,3452,1728
Cora,cross_class_oracle,2,bin_3,raw_grad,0.5050562725573603,3452,1728
Cora,cross_class_oracle,2,bin_3,hybrid,0.23235893593709722,3452,1728
Cora,cross_class_oracle,2,bin_3,shuffled_hybrid,0.2077922252298702,3452,1728
Cora,cross_class_oracle,3,bin_0,feature_risk,0.7293085158871127,3426,48
Cora,cross_class_oracle,3,bin_0,raw_grad,0.5752201746595619,3426,48
Cora,cross_class_oracle,3,bin_0,hybrid,0.2416123939214525,3426,48
Cora,cross_class_oracle,3,bin_0,shuffled_hybrid,0.2683047167949477,3426,48
Cora,cross_class_oracle,3,bin_1,feature_risk,0.6490503373900469,3432,344
Cora,cross_class_oracle,3,bin_1,raw_grad,0.5155030914869261,3432,344
Cora,cross_class_oracle,3,bin_1,hybrid,0.23075445836847813,3432,344
Cora,cross_class_oracle,3,bin_1,shuffled_hybrid,0.2232403753464273,3432,344
Cora,cross_class_oracle,3,bin_2,feature_risk,0.5973767310285845,3418,1010
Cora,cross_class_oracle,3,bin_2,raw_grad,0.4950768478010591,3418,1010
Cora,cross_class_oracle,3,bin_2,hybrid,0.21247162922272292,3418,1010
Cora,cross_class_oracle,3,bin_2,shuffled_hybrid,0.21640324331436467,3418,1010
Cora,cross_class_oracle,3,bin_3,feature_risk,0.5197448777370638,3446,1764
Cora,cross_class_oracle,3,bin_3,raw_grad,0.5031650987783143,3446,1764
Cora,cross_class_oracle,3,bin_3,hybrid,0.30582922824302133,3446,1764
Cora,cross_class_oracle,3,bin_3,shuffled_hybrid,0.2524091285344895,3446,1764
Cora,cross_class_oracle,4,bin_0,feature_risk,0.7740403591868956,3426,48
Cora,cross_class_oracle,4,bin_0,raw_grad,0.5658087872508388,3426,48
Cora,cross_class_oracle,4,bin_0,hybrid,0.2801707124531281,3426,48
Cora,cross_class_oracle,4,bin_0,shuffled_hybrid,0.2646536412078153,3426,48
Cora,cross_class_oracle,4,bin_1,feature_risk,0.6070308046046446,3408,346
Cora,cross_class_oracle,4,bin_1,raw_grad,0.52875024069047,3408,346
Cora,cross_class_oracle,4,bin_1,hybrid,0.1838610904505348,3408,346
Cora,cross_class_oracle,4,bin_1,shuffled_hybrid,0.17007660564140706,3408,346
Cora,cross_class_oracle,4,bin_2,feature_risk,0.6120129716048407,3426,1076
Cora,cross_class_oracle,4,bin_2,raw_grad,0.5109884916554615,3426,1076
Cora,cross_class_oracle,4,bin_2,hybrid,0.1917464209443961,3426,1076
Cora,cross_class_oracle,4,bin_2,shuffled_hybrid,0.17182235228980464,3426,1076
Cora,cross_class_oracle,4,bin_3,feature_risk,0.5188365403106904,3462,1696
Cora,cross_class_oracle,4,bin_3,raw_grad,0.5004266918096542,3462,1696
Cora,cross_class_oracle,4,bin_3,hybrid,0.24111826641594908,3462,1696
Cora,cross_class_oracle,4,bin_3,shuffled_hybrid,0.24321900574798605,3462,1696
Cora,cross_class_oracle,5,bin_0,feature_risk,0.7557658645430589,3416,62
Cora,cross_class_oracle,5,bin_0,raw_grad,0.47927366456998866,3416,62
Cora,cross_class_oracle,5,bin_0,hybrid,0.22682593725354414,3416,62
Cora,cross_class_oracle,5,bin_0,shuffled_hybrid,0.2309423509723585,3416,62
Cora,cross_class_oracle,5,bin_1,feature_risk,0.5930288418767682,3408,370
Cora,cross_class_oracle,5,bin_1,raw_grad,0.5447436079924559,3408,370
Cora,cross_class_oracle,5,bin_1,hybrid,0.18380869348611284,3408,370
Cora,cross_class_oracle,5,bin_1,shuffled_hybrid,0.1752397558849172,3408,370
Cora,cross_class_oracle,5,bin_2,feature_risk,0.5936180282510559,3406,1008
Cora,cross_class_oracle,5,bin_2,raw_grad,0.5155027503077961,3406,1008
Cora,cross_class_oracle,5,bin_2,hybrid,0.18469094615883608,3406,1008
Cora,cross_class_oracle,5,bin_2,shuffled_hybrid,0.17092037676900063,3406,1008
Cora,cross_class_oracle,5,bin_3,feature_risk,0.5335230024054202,3492,1726
Cora,cross_class_oracle,5,bin_3,raw_grad,0.4890597995614341,3492,1726
Cora,cross_class_oracle,5,bin_3,hybrid,0.21818001677101528,3492,1726
Cora,cross_class_oracle,5,bin_3,shuffled_hybrid,0.2342909521816099,3492,1726
Cora,cross_class_oracle,6,bin_0,feature_risk,0.7451805802249852,3428,50
Cora,cross_class_oracle,6,bin_0,raw_grad,0.5114239194789816,3428,50
Cora,cross_class_oracle,6,bin_0,hybrid,0.2348371817643576,3428,50
Cora,cross_class_oracle,6,bin_0,shuffled_hybrid,0.2361870929544109,3428,50
Cora,cross_class_oracle,6,bin_1,feature_risk,0.6508186250275161,3424,362
Cora,cross_class_oracle,6,bin_1,raw_grad,0.5137413346998135,3424,362
Cora,cross_class_oracle,6,bin_1,hybrid,0.2210161271115185,3424,362
Cora,cross_class_oracle,6,bin_1,shuffled_hybrid,0.20839843961445054,3424,362
Cora,cross_class_oracle,6,bin_2,feature_risk,0.6125927061957495,3408,994
Cora,cross_class_oracle,6,bin_2,raw_grad,0.5316205434762677,3408,994
Cora,cross_class_oracle,6,bin_2,hybrid,0.2060473862228883,3408,994
Cora,cross_class_oracle,6,bin_2,shuffled_hybrid,0.19742898151127142,3408,994
Cora,cross_class_oracle,6,bin_3,feature_risk,0.5252043050956094,3462,1760
Cora,cross_class_oracle,6,bin_3,raw_grad,0.49252617241747687,3462,1760
Cora,cross_class_oracle,6,bin_3,hybrid,0.25750921375921376,3462,1760
Cora,cross_class_oracle,6,bin_3,shuffled_hybrid,0.24288537549407116,3462,1760
Cora,cross_class_oracle,7,bin_0,feature_risk,0.7213693647974287,3420,42
Cora,cross_class_oracle,7,bin_0,raw_grad,0.46609363105810697,3420,42
Cora,cross_class_oracle,7,bin_0,hybrid,0.22244777129324195,3420,42
Cora,cross_class_oracle,7,bin_0,shuffled_hybrid,0.24875243170092193,3420,42
Cora,cross_class_oracle,7,bin_1,feature_risk,0.6586454642025965,3438,316
Cora,cross_class_oracle,7,bin_1,raw_grad,0.5275677308443955,3438,316
Cora,cross_class_oracle,7,bin_1,hybrid,0.2219224126047081,3438,316
Cora,cross_class_oracle,7,bin_1,shuffled_hybrid,0.22314079744402726,3438,316
Cora,cross_class_oracle,7,bin_2,feature_risk,0.6076979984649956,3408,1034
Cora,cross_class_oracle,7,bin_2,raw_grad,0.5043593637716135,3408,1034
Cora,cross_class_oracle,7,bin_2,hybrid,0.19109990728051637,3408,1034
Cora,cross_class_oracle,7,bin_2,shuffled_hybrid,0.19362321343894773,3408,1034
Cora,cross_class_oracle,7,bin_3,feature_risk,0.5263382964661975,3456,1774
Cora,cross_class_oracle,7,bin_3,raw_grad,0.4876681877348462,3456,1774
Cora,cross_class_oracle,7,bin_3,hybrid,0.251919991098802,3456,1774
Cora,cross_class_oracle,7,bin_3,shuffled_hybrid,0.23526107723263895,3456,1774
Cora,cross_class_oracle,8,bin_0,feature_risk,0.7436925544383444,3412,58
Cora,cross_class_oracle,8,bin_0,raw_grad,0.613387514650546,3412,58
Cora,cross_class_oracle,8,bin_0,hybrid,0.26802788230214053,3412,58
Cora,cross_class_oracle,8,bin_0,shuffled_hybrid,0.2644089404313943,3412,58
Cora,cross_class_oracle,8,bin_1,feature_risk,0.6329085959436155,3448,364
Cora,cross_class_oracle,8,bin_1,raw_grad,0.5193403386496771,3448,364
Cora,cross_class_oracle,8,bin_1,hybrid,0.2028317013725574,3448,364
Cora,cross_class_oracle,8,bin_1,shuffled_hybrid,0.17806901269936287,3448,364
Cora,cross_class_oracle,8,bin_2,feature_risk,0.5813812532876546,3398,982
Cora,cross_class_oracle,8,bin_2,raw_grad,0.4910188020123818,3398,982
Cora,cross_class_oracle,8,bin_2,hybrid,0.15235497228254272,3398,982
Cora,cross_class_oracle,8,bin_2,shuffled_hybrid,0.15125318649600086,3398,982
Cora,cross_class_oracle,8,bin_3,feature_risk,0.5246321680709481,3464,1762
Cora,cross_class_oracle,8,bin_3,raw_grad,0.4979345925405246,3464,1762
Cora,cross_class_oracle,8,bin_3,hybrid,0.23692564399764712,3464,1762
Cora,cross_class_oracle,8,bin_3,shuffled_hybrid,0.22159814653522397,3464,1762
Cora,cross_class_oracle,9,bin_0,feature_risk,0.7261199921057826,3414,36
Cora,cross_class_oracle,9,bin_0,raw_grad,0.5653328728373133,3414,36
Cora,cross_class_oracle,9,bin_0,hybrid,0.24340503914216166,3414,36
Cora,cross_class_oracle,9,bin_0,shuffled_hybrid,0.2616275245049668,3414,36
Cora,cross_class_oracle,9,bin_1,feature_risk,0.5778876198209967,3432,370
Cora,cross_class_oracle,9,bin_1,raw_grad,0.5333627553091956,3432,370
Cora,cross_class_oracle,9,bin_1,hybrid,0.20227373029463164,3432,370
Cora,cross_class_oracle,9,bin_1,shuffled_hybrid,0.18437340018006249,3432,370
Cora,cross_class_oracle,9,bin_2,feature_risk,0.614257951214473,3428,1036
Cora,cross_class_oracle,9,bin_2,raw_grad,0.5062547616895443,3428,1036
Cora,cross_class_oracle,9,bin_2,hybrid,0.19363208765382678,3428,1036
Cora,cross_class_oracle,9,bin_2,shuffled_hybrid,0.1921737193476324,3428,1036
Cora,cross_class_oracle,9,bin_3,feature_risk,0.5180716081416444,3448,1724
Cora,cross_class_oracle,9,bin_3,raw_grad,0.4954854625028935,3448,1724
Cora,cross_class_oracle,9,bin_3,hybrid,0.2451927476703937,3448,1724
Cora,cross_class_oracle,9,bin_3,shuffled_hybrid,0.24961576972561517,3448,1724
Cora,low_feature_similarity,0,bin_0,feature_risk,0.5,3420,0
Cora,low_feature_similarity,0,bin_0,raw_grad,0.5,3420,0
Cora,low_feature_similarity,0,bin_0,hybrid,0.5,3420,0
Cora,low_feature_similarity,0,bin_0,shuffled_hybrid,0.5,3420,0
Cora,low_feature_similarity,0,bin_1,feature_risk,0.5,3400,0
Cora,low_feature_similarity,0,bin_1,raw_grad,0.5,3400,0
Cora,low_feature_similarity,0,bin_1,hybrid,0.5,3400,0
Cora,low_feature_similarity,0,bin_1,shuffled_hybrid,0.5,3400,0
Cora,low_feature_similarity,0,bin_2,feature_risk,0.5,2592,0
Cora,low_feature_similarity,0,bin_2,raw_grad,0.5,2592,0
Cora,low_feature_similarity,0,bin_2,hybrid,0.5,2592,0
Cora,low_feature_similarity,0,bin_2,shuffled_hybrid,0.5,2592,0
Cora,low_feature_similarity,0,bin_3,feature_risk,0.5,4310,3166
Cora,low_feature_similarity,0,bin_3,raw_grad,0.49154160353228576,4310,3166
