dataset,noise_type,seed,score,precision,recall,f1
CiteSeer,cross_class_oracle,7,feature_risk,0.68385460693153,0.5926739926739927,0.6350078492935636
CiteSeer,cross_class_oracle,7,raw_grad,0.19357565511411665,0.16776556776556775,0.17974882260596545
CiteSeer,cross_class_oracle,7,pos_grad,0.19357565511411665,0.16776556776556775,0.17974882260596545
CiteSeer,cross_class_oracle,7,neg_grad,0.06551141166525781,0.056776556776556776,0.0608320251177394
CiteSeer,cross_class_oracle,7,hybrid,0.43110735418427726,0.37362637362637363,0.40031397174254313
CiteSeer,cross_class_oracle,7,shuffled_hybrid,0.4319526627218935,0.37435897435897436,0.4010989010989011
CiteSeer,cross_class_oracle,8,feature_risk,0.6880811496196112,0.5963369963369963,0.6389324960753532
CiteSeer,cross_class_oracle,8,raw_grad,0.15934065934065933,0.1380952380952381,0.14795918367346939
CiteSeer,cross_class_oracle,8,pos_grad,0.15934065934065933,0.1380952380952381,0.14795918367346939
CiteSeer,cross_class_oracle,8,neg_grad,0.07269653423499578,0.063003663003663,0.06750392464678179
CiteSeer,cross_class_oracle,8,hybrid,0.43026204564666104,0.3728937728937729,0.3995290423861853
CiteSeer,cross_class_oracle,8,shuffled_hybrid,0.4251901944209637,0.3684981684981685,0.39481946624803765
CiteSeer,cross_class_oracle,9,feature_risk,0.6990701606086221,0.6058608058608058,0.6491365777080063
CiteSeer,cross_class_oracle,9,raw_grad,0.1978021978021978,0.17142857142857143,0.1836734693877551
CiteSeer,cross_class_oracle,9,pos_grad,0.1978021978021978,0.17142857142857143,0.1836734693877551
CiteSeer,cross_class_oracle,9,neg_grad,0.09425190194420964,0.08168498168498169,0.08751962323390895
CiteSeer,cross_class_oracle,9,hybrid,0.45815722738799664,0.39706959706959705,0.42543171114599687
CiteSeer,cross_class_oracle,9,shuffled_hybrid,0.45054945054945056,0.3904761904761905,0.41836734693877553
CiteSeer,low_feature_similarity,0,feature_risk,0.9010989010989011,0.780952380952381,0.8367346938775511
CiteSeer,low_feature_similarity,0,raw_grad,0.1669484361792054,0.1446886446886447,0.15502354788069073
CiteSeer,low_feature_similarity,0,pos_grad,0.1669484361792054,0.1446886446886447,0.15502354788069073
CiteSeer,low_feature_similarity,0,neg_grad,0.058326289095519866,0.05054945054945055,0.05416012558869702
CiteSeer,low_feature_similarity,0,hybrid,0.5942519019442096,0.515018315018315,0.5518053375196232
CiteSeer,low_feature_similarity,0,shuffled_hybrid,0.5857988165680473,0.5076923076923077,0.5439560439560439
CiteSeer,low_feature_similarity,1,feature_risk,0.9010989010989011,0.780952380952381,0.8367346938775511
CiteSeer,low_feature_similarity,1,raw_grad,0.1724429416737109,0.14945054945054945,0.16012558869701726
CiteSeer,low_feature_similarity,1,pos_grad,0.1724429416737109,0.14945054945054945,0.16012558869701726
CiteSeer,low_feature_similarity,1,neg_grad,0.0650887573964497,0.05641025641025641,0.06043956043956044
CiteSeer,low_feature_similarity,1,hybrid,0.6111580726965342,0.5296703296703297,0.5675039246467818
CiteSeer,low_feature_similarity,1,shuffled_hybrid,0.6010143702451395,0.5208791208791209,0.5580847723704867
CiteSeer,low_feature_similarity,2,feature_risk,0.9010989010989011,0.780952380952381,0.8367346938775511
CiteSeer,low_feature_similarity,2,raw_grad,0.16990701606086223,0.14725274725274726,0.15777080062794346
CiteSeer,low_feature_similarity,2,pos_grad,0.16990701606086223,0.14725274725274726,0.15777080062794346
CiteSeer,low_feature_similarity,2,neg_grad,0.05325443786982249,0.046153846153846156,0.049450549450549455
CiteSeer,low_feature_similarity,2,hybrid,0.5655114116652579,0.4901098901098901,0.5251177394034537
CiteSeer,low_feature_similarity,2,shuffled_hybrid,0.5765004226542688,0.49963369963369964,0.5353218210361068
CiteSeer,low_feature_similarity,3,feature_risk,0.9010989010989011,0.780952380952381,0.8367346938775511
CiteSeer,low_feature_similarity,3,raw_grad,0.18469991546914624,0.16007326007326006,0.17150706436420723
CiteSeer,low_feature_similarity,3,pos_grad,0.18469991546914624,0.16007326007326006,0.17150706436420723
CiteSeer,low_feature_similarity,3,neg_grad,0.039729501267962805,0.034432234432234435,0.036891679748822605
CiteSeer,low_feature_similarity,3,hybrid,0.5579036348267118,0.4835164835164835,0.5180533751962324
CiteSeer,low_feature_similarity,3,shuffled_hybrid,0.5511411665257819,0.4776556776556777,0.5117739403453689
CiteSeer,low_feature_similarity,4,feature_risk,0.9010989010989011,0.780952380952381,0.8367346938775511
CiteSeer,low_feature_similarity,4,raw_grad,0.1834319526627219,0.15897435897435896,0.17032967032967034
CiteSeer,low_feature_similarity,4,pos_grad,0.1834319526627219,0.15897435897435896,0.17032967032967034
CiteSeer,low_feature_similarity,4,neg_grad,0.05917159763313609,0.05128205128205128,0.054945054945054944
CiteSeer,low_feature_similarity,4,hybrid,0.5849535080304311,0.5069597069597069,0.543171114599686
CiteSeer,low_feature_similarity,4,shuffled_hybrid,0.5815722738799662,0.504029304029304,0.5400313971742543
CiteSeer,low_feature_similarity,5,feature_risk,0.9010989010989011,0.780952380952381,0.8367346938775511
CiteSeer,low_feature_similarity,5,raw_grad,0.1720202874049028,0.14908424908424908,0.1597331240188383
CiteSeer,low_feature_similarity,5,pos_grad,0.1720202874049028,0.14908424908424908,0.1597331240188383
CiteSeer,low_feature_similarity,5,neg_grad,0.0646661031276416,0.056043956043956046,0.06004709576138149
CiteSeer,low_feature_similarity,5,hybrid,0.5874894336432798,0.5091575091575091,0.5455259026687599
CiteSeer,low_feature_similarity,5,shuffled_hybrid,0.5908706677937448,0.512087912087912,0.5486656200941915
CiteSeer,low_feature_similarity,6,feature_risk,0.9010989010989011,0.780952380952381,0.8367346938775511
CiteSeer,low_feature_similarity,6,raw_grad,0.18723584108199492,0.16227106227106228,0.17386185243328098
CiteSeer,low_feature_similarity,6,pos_grad,0.18723584108199492,0.16227106227106228,0.17386185243328098
CiteSeer,low_feature_similarity,6,neg_grad,0.060016906170752324,0.05201465201465202,0.05572998430141288
CiteSeer,low_feature_similarity,6,hybrid,0.5705832628909552,0.4945054945054945,0.5298273155416012
CiteSeer,low_feature_similarity,6,shuffled_hybrid,0.5815722738799662,0.504029304029304,0.5400313971742543
CiteSeer,low_feature_similarity,7,feature_risk,0.9010989010989011,0.780952380952381,0.8367346938775511
CiteSeer,low_feature_similarity,7,raw_grad,0.17709213863060017,0.1534798534798535,0.1644427001569859
CiteSeer,low_feature_similarity,7,pos_grad,0.17709213863060017,0.1534798534798535,0.1644427001569859
CiteSeer,low_feature_similarity,7,neg_grad,0.07480980557903635,0.06483516483516484,0.0694662480376766
CiteSeer,low_feature_similarity,7,hybrid,0.6069315300084531,0.526007326007326,0.5635792778649922
CiteSeer,low_feature_similarity,7,shuffled_hybrid,0.6018596787827557,0.5216117216117216,0.5588697017268446
CiteSeer,low_feature_similarity,8,feature_risk,0.9010989010989011,0.780952380952381,0.8367346938775511
CiteSeer,low_feature_similarity,8,raw_grad,0.1665257819103973,0.1443223443223443,0.15463108320251176
CiteSeer,low_feature_similarity,8,pos_grad,0.1665257819103973,0.1443223443223443,0.15463108320251176
CiteSeer,low_feature_similarity,8,neg_grad,0.06804733727810651,0.05897435897435897,0.06318681318681318
CiteSeer,low_feature_similarity,8,hybrid,0.5832628909551987,0.5054945054945055,0.5416012558869702
CiteSeer,low_feature_similarity,8,shuffled_hybrid,0.5942519019442096,0.515018315018315,0.5518053375196232
CiteSeer,low_feature_similarity,9,feature_risk,0.9010989010989011,0.780952380952381,0.8367346938775511
CiteSeer,low_feature_similarity,9,raw_grad,0.19611158072696533,0.16996336996336997,0.18210361067503925
CiteSeer,low_feature_similarity,9,pos_grad,0.19611158072696533,0.16996336996336997,0.18210361067503925
CiteSeer,low_feature_similarity,9,neg_grad,0.08072696534234995,0.06996336996336996,0.07496075353218211
CiteSeer,low_feature_similarity,9,hybrid,0.6542688081149619,0.567032967032967,0.6075353218210361
CiteSeer,low_feature_similarity,9,shuffled_hybrid,0.6094674556213018,0.5282051282051282,0.5659340659340659
PubMed,feature_similar_cross_class,0,feature_risk,0.4325754946199236,0.37489659321651503,0.40167600016115385
PubMed,feature_similar_cross_class,0,raw_grad,0.04260673377299549,0.03692562232082425,0.0395632730349301
PubMed,feature_similar_cross_class,0,pos_grad,0.04260673377299549,0.03692562232082425,0.0395632730349301
PubMed,feature_similar_cross_class,0,neg_grad,0.016617493925720237,0.014401744754455893,0.015430482252930987
PubMed,feature_similar_cross_class,0,hybrid,0.1575841721624436,0.13657215913363915,0.14632770637766407
PubMed,feature_similar_cross_class,0,shuffled_hybrid,0.1576709475876432,0.1366473640670828,0.1464082833084888
PubMed,feature_similar_cross_class,1,feature_risk,0.4334432488719195,0.3756486425509513,0.40248176946940084
PubMed,feature_similar_cross_class,1,raw_grad,0.07480041652204096,0.06482665262841242,0.06945731437089563
PubMed,feature_similar_cross_class,1,pos_grad,0.07480041652204096,0.06482665262841242,0.06945731437089563
PubMed,feature_similar_cross_class,1,neg_grad,0.03531759805623048,0.030608407911559,0.032794810845654894
PubMed,feature_similar_cross_class,1,hybrid,0.17268309614717112,0.14965781755283147,0.1603480923411627
PubMed,feature_similar_cross_class,1,shuffled_hybrid,0.1674765706351961,0.14514552154621344,0.1555134764916804
PubMed,feature_similar_cross_class,2,feature_risk,0.43196806664352655,0.3743701586824096,0.40111196164538093
PubMed,feature_similar_cross_class,2,raw_grad,0.04251995834779591,0.03685041738738061,0.039482696104105396
PubMed,feature_similar_cross_class,2,pos_grad,0.04251995834779591,0.03685041738738061,0.039482696104105396
PubMed,feature_similar_cross_class,2,neg_grad,0.016617493925720237,0.014401744754455893,0.015430482252930987
PubMed,feature_similar_cross_class,2,hybrid,0.16322457480041652,0.14146047980747536,0.1515652068812699
PubMed,feature_similar_cross_class,2,shuffled_hybrid,0.156456091634849,0.13559449499887194,0.14528020627694288
PubMed,feature_similar_cross_class,3,feature_risk,0.4325754946199236,0.37489659321651503,0.40167600016115385
PubMed,feature_similar_cross_class,3,raw_grad,0.07362894828184659,0.06381138602692336,0.0683695258047621
PubMed,feature_similar_cross_class,3,pos_grad,0.07362894828184659,0.06381138602692336,0.0683695258047621
PubMed,feature_similar_cross_class,3,neg_grad,0.027073932662270046,0.023463939234413776,0.025140002417307926
PubMed,feature_similar_cross_class,3,hybrid,0.17190211732037486,0.14898097315183875,0.15962289996374035
PubMed,feature_similar_cross_class,3,shuffled_hybrid,0.16843110031239153,0.1459727758140934,0.15639982273075217
PubMed,feature_similar_cross_class,4,feature_risk,0.4304928844151336,0.3730916748138678,0.39974215382136097
PubMed,feature_similar_cross_class,4,raw_grad,0.05297639708434571,0.0459126118673385,0.04919221626848233
PubMed,feature_similar_cross_class,4,pos_grad,0.05297639708434571,0.0459126118673385,0.04919221626848233
PubMed,feature_similar_cross_class,4,neg_grad,0.01696459562651857,0.014702564488230428,0.015752789976229805
PubMed,feature_similar_cross_class,4,hybrid,0.15576188823325235,0.13499285553132284,0.14463559083034525
PubMed,feature_similar_cross_class,4,shuffled_hybrid,0.15350572717806318,0.13303752726178839,0.14254059062890295
PubMed,feature_similar_cross_class,5,feature_risk,0.42693509198195073,0.3700082725426788,0.396438499657548
PubMed,feature_similar_cross_class,5,raw_grad,0.05085039916695592,0.04407009099796947,0.047218081463277065
PubMed,feature_similar_cross_class,5,pos_grad,0.05085039916695592,0.04407009099796947,0.047218081463277065
PubMed,feature_similar_cross_class,5,neg_grad,0.01826622700451232,0.015830638489884936,0.016961443938600378
PubMed,feature_similar_cross_class,5,hybrid,0.14925373134328357,0.12935248552305031,0.1385923210184924
PubMed,feature_similar_cross_class,5,shuffled_hybrid,0.149166955918084,0.1292772805896067,0.13851174408766773
PubMed,feature_similar_cross_class,6,feature_risk,0.43448455397431446,0.37655110175227496,0.4034486926392974
PubMed,feature_similar_cross_class,6,raw_grad,0.06625303713988198,0.057418966684214486,0.06152048668466219
PubMed,feature_similar_cross_class,6,pos_grad,0.06625303713988198,0.057418966684214486,0.06152048668466219
PubMed,feature_similar_cross_class,6,neg_grad,0.01969802152030545,0.017071519891704894,0.01829096329720801
PubMed,feature_similar_cross_class,6,hybrid,0.16235682054842068,0.14070843047303902,0.15075943757302285
PubMed,feature_similar_cross_class,6,shuffled_hybrid,0.1612287400208261,0.13973076633827178,0.1497119374723017
PubMed,feature_similar_cross_class,7,feature_risk,0.42988545643873655,0.37256524027976234,0.399178115305588
PubMed,feature_similar_cross_class,7,raw_grad,0.07623221103783409,0.06606753403023238,0.07078683372950324
PubMed,feature_similar_cross_class,7,pos_grad,0.07623221103783409,0.06606753403023238,0.07078683372950324
PubMed,feature_similar_cross_class,7,neg_grad,0.031889968760846925,0.027637813040535458,0.029612022078079045
PubMed,feature_similar_cross_class,7,hybrid,0.16660881638320027,0.1443934722117771,0.15470770718343338
PubMed,feature_similar_cross_class,7,shuffled_hybrid,0.1654807358556057,0.14341580807700985,0.1536602070827122
PubMed,feature_similar_cross_class,8,feature_risk,0.4323151683443249,0.3746709784161841,0.4014342693686797
PubMed,feature_similar_cross_class,8,raw_grad,0.06334606039569594,0.05489960141385275,0.05882115950203457
PubMed,feature_similar_cross_class,8,pos_grad,0.06334606039569594,0.05489960141385275,0.05882115950203457
PubMed,feature_similar_cross_class,8,neg_grad,0.016530718500520653,0.01432653982101226,0.015349905322106281
PubMed,feature_similar_cross_class,8,hybrid,0.1555015619576536,0.13476724073099194,0.1443938600378712
PubMed,feature_similar_cross_class,8,shuffled_hybrid,0.1555015619576536,0.13476724073099194,0.1443938600378712
PubMed,feature_similar_cross_class,9,feature_risk,0.43188129121832697,0.37429495374896593,0.4010313847145562
PubMed,feature_similar_cross_class,9,raw_grad,0.061567164179104475,0.053357900278258256,0.05716933242012812
PubMed,feature_similar_cross_class,9,pos_grad,0.061567164179104475,0.053357900278258256,0.05716933242012812
PubMed,feature_similar_cross_class,9,neg_grad,0.026379729260673376,0.022862299766864706,0.024495386970710284
PubMed,feature_similar_cross_class,9,hybrid,0.15888580354043735,0.13770023313529367,0.14753636034003464
PubMed,feature_similar_cross_class,9,shuffled_hybrid,0.1565428670600486,0.13566969993231556,0.1453607832077676
PubMed,cross_class_oracle,0,feature_risk,0.7334258937868795,0.6356320974655938,0.6810362193304058
PubMed,cross_class_oracle,0,raw_grad,0.04954876778896217,0.04294201699631496,0.046009427500906495
PubMed,cross_class_oracle,0,pos_grad,0.04954876778896217,0.04294201699631496,0.046009427500906495
PubMed,cross_class_oracle,0,neg_grad,0.023082263103089206,0.020004512296006617,0.021433463599371504
PubMed,cross_class_oracle,0,hybrid,0.42936480388753906,0.37211401067910055,0.39869465372063984
PubMed,cross_class_oracle,0,shuffled_hybrid,0.4317077403679278,0.3741445438820787,0.40087023085290685
PubMed,cross_class_oracle,1,feature_risk,0.7388927455744533,0.6403700082725426,0.686112565972362
PubMed,cross_class_oracle,1,raw_grad,0.07393266227004512,0.06407460329397609,0.06865154506264858
PubMed,cross_class_oracle,1,pos_grad,0.07393266227004512,0.06407460329397609,0.06865154506264858
PubMed,cross_class_oracle,1,neg_grad,0.032540784449843804,0.028201850041362712,0.030216349059264333
PubMed,cross_class_oracle,1,hybrid,0.43613328705310656,0.377979995487704,0.40497965432496674
PubMed,cross_class_oracle,1,shuffled_hybrid,0.43569940992710865,0.3776039708204858,0.4045767696708433
PubMed,cross_class_oracle,2,feature_risk,0.7369836862200625,0.6387154997367828,0.6843398734942187
PubMed,cross_class_oracle,2,raw_grad,0.04299722318639361,0.0372640445213206,0.03992586922364127
PubMed,cross_class_oracle,2,pos_grad,0.04299722318639361,0.0372640445213206,0.03992586922364127
PubMed,cross_class_oracle,2,neg_grad,0.016443943075321068,0.014251334887568624,0.015269328391281575
PubMed,cross_class_oracle,2,hybrid,0.4334432488719195,0.3756486425509513,0.40248176946940084
PubMed,cross_class_oracle,2,shuffled_hybrid,0.4285838250607428,0.37143716627810786,0.3979694613432174
PubMed,cross_class_oracle,3,feature_risk,0.737070461645262,0.6387907046702264,0.6844204504250433
PubMed,cross_class_oracle,3,raw_grad,0.06872613675807011,0.05956230728735805,0.06381692921316627
PubMed,cross_class_oracle,3,pos_grad,0.06872613675807011,0.05956230728735805,0.06381692921316627
PubMed,cross_class_oracle,3,neg_grad,0.031152377646650468,0.026998571106264573,0.028927118166069056
PubMed,cross_class_oracle,3,hybrid,0.4406456091634849,0.38189065202677297,0.40916965472785144
PubMed,cross_class_oracle,3,shuffled_hybrid,0.4390836515098924,0.38053696322478753,0.4077192699730067
PubMed,cross_class_oracle,4,feature_risk,0.7348143005900729,0.6368353764006919,0.6823254502236009
PubMed,cross_class_oracle,4,raw_grad,0.05219541825754946,0.04523576746634579,0.04846702389105999
PubMed,cross_class_oracle,4,pos_grad,0.05219541825754946,0.04523576746634579,0.04846702389105999
PubMed,cross_class_oracle,4,neg_grad,0.01974140923290524,0.017109122358426713,0.018331251762620362
PubMed,cross_class_oracle,4,hybrid,0.42728219368274906,0.3703090922764533,0.39676080738084685
PubMed,cross_class_oracle,4,shuffled_hybrid,0.42511280805275947,0.3684289689403625,0.3947463841102293
PubMed,cross_class_oracle,5,feature_risk,0.740628254078445,0.6418741069414153,0.6877241045888562
PubMed,cross_class_oracle,5,raw_grad,0.05063346060395696,0.043882078664360384,0.0470166391362153
PubMed,cross_class_oracle,5,pos_grad,0.05063346060395696,0.043882078664360384,0.0470166391362153
PubMed,cross_class_oracle,5,neg_grad,0.015923290524123567,0.013800105286906821,0.014785866806333347
PubMed,cross_class_oracle,5,hybrid,0.43031933356473445,0.37294126494698054,0.3995809999597116
PubMed,cross_class_oracle,5,shuffled_hybrid,0.4263276640055536,0.36948183800857337,0.39587446114177516
PubMed,cross_class_oracle,6,feature_risk,0.7381985421728566,0.6397683688049937,0.6854679505257645
PubMed,cross_class_oracle,6,raw_grad,0.0666869142658799,0.05779499135143265,0.061923371338785706
PubMed,cross_class_oracle,6,pos_grad,0.0666869142658799,0.05779499135143265,0.061923371338785706
PubMed,cross_class_oracle,6,neg_grad,0.027507809788267962,0.02383996390163195,0.025542887071431448
PubMed,cross_class_oracle,6,hybrid,0.43864977438389446,0.3801609385575694,0.4073163853188832
PubMed,cross_class_oracle,6,shuffled_hybrid,0.43656716417910446,0.37835602015492215,0.4053825389790903
PubMed,cross_class_oracle,7,feature_risk,0.7334258937868795,0.6356320974655938,0.6810362193304058
PubMed,cross_class_oracle,7,raw_grad,0.0714161749392572,0.0618936602241107,0.06631481406873212
PubMed,cross_class_oracle,7,pos_grad,0.0714161749392572,0.0618936602241107,0.06631481406873212
PubMed,cross_class_oracle,7,neg_grad,0.026379729260673376,0.022862299766864706,0.024495386970710284
PubMed,cross_class_oracle,7,hybrid,0.42780284623394654,0.37076032187711516,0.3972442689657952
PubMed,cross_class_oracle,7,shuffled_hybrid,0.4300590072891357,0.37271565014664965,0.39933926916723744
PubMed,cross_class_oracle,8,feature_risk,0.7384588684484554,0.6399939836053246,0.6857096813182386
PubMed,cross_class_oracle,8,raw_grad,0.06677368969107948,0.05787019628487629,0.062003948269610414
PubMed,cross_class_oracle,8,pos_grad,0.06677368969107948,0.05787019628487629,0.062003948269610414
PubMed,cross_class_oracle,8,neg_grad,0.020262061784102742,0.017560351959088515,0.018814713347568592
PubMed,cross_class_oracle,8,hybrid,0.4291912530371399,0.3719636008122133,0.39853349985899045
PubMed,cross_class_oracle,8,shuffled_hybrid,0.4304928844151336,0.3730916748138678,0.39974215382136097
PubMed,cross_class_oracle,9,feature_risk,0.7328184658104825,0.6351056629314883,0.6804721808146328
PubMed,cross_class_oracle,9,raw_grad,0.07284796945505033,0.06313454162593066,0.06764433342733975
PubMed,cross_class_oracle,9,pos_grad,0.07284796945505033,0.06313454162593066,0.06764433342733975
PubMed,cross_class_oracle,9,neg_grad,0.021824019437695245,0.018914040761073926,0.020265098102413278
PubMed,cross_class_oracle,9,hybrid,0.4242450538007636,0.36767691960592613,0.3939406148019821
PubMed,cross_class_oracle,9,shuffled_hybrid,0.42198889274557444,0.36572159133639165,0.39184561460053985
PubMed,low_feature_similarity,0,feature_risk,0.991235682054842,0.85906595472663,0.920430280810604
PubMed,low_feature_similarity,0,raw_grad,0.08295730649080181,0.07189591637211401,0.07703154586841789
PubMed,low_feature_similarity,0,pos_grad,0.08295730649080181,0.07189591637211401,0.07703154586841789
PubMed,low_feature_similarity,0,neg_grad,0.03492710864283235,0.030269985711062646,0.032432214656943716
PubMed,low_feature_similarity,0,hybrid,0.5765359250260327,0.49966157779950365,0.5353531283993392
PubMed,low_feature_similarity,0,shuffled_hybrid,0.5761888233252342,0.4993607580657291,0.5350308206760404
PubMed,low_feature_similarity,1,feature_risk,0.991235682054842,0.85906595472663,0.920430280810604
PubMed,low_feature_similarity,1,raw_grad,0.0803974314474141,0.06967737083552682,0.0746545264090891
PubMed,low_feature_similarity,1,pos_grad,0.0803974314474141,0.06967737083552682,0.0746545264090891
PubMed,low_feature_similarity,1,neg_grad,0.0383113502256161,0.033202978115364365,0.035574714959107204
PubMed,low_feature_similarity,1,hybrid,0.581048247136411,0.5035722343385726,0.5395431288022239
PubMed,low_feature_similarity,1,shuffled_hybrid,0.5797466157584172,0.5024441603369181,0.5383344748398533
PubMed,low_feature_similarity,2,feature_risk,0.991235682054842,0.85906595472663,0.920430280810604
PubMed,low_feature_similarity,2,raw_grad,0.04325754946199236,0.0374896593216515,0.040167600016115385
PubMed,low_feature_similarity,2,pos_grad,0.04325754946199236,0.0374896593216515,0.040167600016115385
PubMed,low_feature_similarity,2,neg_grad,0.020131898646303367,0.017447544558923066,0.018693847951331534
PubMed,low_feature_similarity,2,hybrid,0.5813085734120097,0.5037978491389035,0.5397848595946981
PubMed,low_feature_similarity,2,shuffled_hybrid,0.5732384588684485,0.4968037903286456,0.5322912050280005
PubMed,low_feature_similarity,3,feature_risk,0.991235682054842,0.85906595472663,0.920430280810604
PubMed,low_feature_similarity,3,raw_grad,0.07887886150642139,0.06836128450026321,0.07324443011965674
PubMed,low_feature_similarity,3,pos_grad,0.07887886150642139,0.06836128450026321,0.07324443011965674
PubMed,low_feature_similarity,3,neg_grad,0.04586081221797987,0.03974580732496052,0.04258490794085654
PubMed,low_feature_similarity,3,hybrid,0.5797466157584172,0.5024441603369181,0.5383344748398533
PubMed,low_feature_similarity,3,shuffled_hybrid,0.582089552238806,0.5044746935398963,0.5405100519721203
PubMed,low_feature_similarity,4,feature_risk,0.991235682054842,0.85906595472663,0.920430280810604
PubMed,low_feature_similarity,4,raw_grad,0.047813259284970495,0.04143791832744228,0.04439788888441239
PubMed,low_feature_similarity,4,pos_grad,0.047813259284970495,0.04143791832744228,0.04439788888441239
PubMed,low_feature_similarity,4,neg_grad,0.016791044776119403,0.01455215462134316,0.015591636114580395
PubMed,low_feature_similarity,4,hybrid,0.5740194376952447,0.49748063472963827,0.5330163974054228
PubMed,low_feature_similarity,4,shuffled_hybrid,0.5712426240888581,0.495074076859442,0.5304379356190323
PubMed,low_feature_similarity,5,feature_risk,0.991235682054842,0.85906595472663,0.920430280810604
PubMed,low_feature_similarity,5,raw_grad,0.054755293300937175,0.04745431300293299,0.05084404335038879
PubMed,low_feature_similarity,5,pos_grad,0.054755293300937175,0.04745431300293299,0.05084404335038879
PubMed,low_feature_similarity,5,neg_grad,0.02173724401249566,0.018838835827630292,0.020184521171588574
PubMed,low_feature_similarity,5,hybrid,0.5677716070808747,0.4920658795216966,0.5272148583860441
PubMed,low_feature_similarity,5,shuffled_hybrid,0.5669906282540784,0.4913890351207039,0.5264896660086217
PubMed,low_feature_similarity,6,feature_risk,0.991235682054842,0.85906595472663,0.920430280810604
PubMed,low_feature_similarity,6,raw_grad,0.07788094411662617,0.06749642776566142,0.07231779541517262
PubMed,low_feature_similarity,6,pos_grad,0.07788094411662617,0.06749642776566142,0.07231779541517262
PubMed,low_feature_similarity,6,neg_grad,0.03761714682401944,0.032601338647815295,0.03493009951250957
PubMed,low_feature_similarity,6,hybrid,0.5856473446719889,0.5075580958110852,0.5438137061359332
PubMed,low_feature_similarity,6,shuffled_hybrid,0.580614370010413,0.5031962096713545,0.5391402441481004
PubMed,low_feature_similarity,7,feature_risk,0.991235682054842,0.85906595472663,0.920430280810604
PubMed,low_feature_similarity,7,raw_grad,0.07701318986463034,0.06674437843122509,0.07151202610692559
PubMed,low_feature_similarity,7,pos_grad,0.07701318986463034,0.06674437843122509,0.07151202610692559
PubMed,low_feature_similarity,7,neg_grad,0.040350572717806316,0.03497029405128976,0.037468272833487776
PubMed,low_feature_similarity,7,hybrid,0.5813085734120097,0.5037978491389035,0.5397848595946981
PubMed,low_feature_similarity,7,shuffled_hybrid,0.5793127386324193,0.5020681356696999,0.5379315901857298
PubMed,low_feature_similarity,8,feature_risk,0.991235682054842,0.85906595472663,0.920430280810604
PubMed,low_feature_similarity,8,raw_grad,0.06694724054147866,0.058020606151763555,0.06216510213125982
PubMed,low_feature_similarity,8,pos_grad,0.06694724054147866,0.058020606151763555,0.06216510213125982
PubMed,low_feature_similarity,8,neg_grad,0.02694376952447067,0.023351131834248327,0.025019137021070864
PubMed,low_feature_similarity,8,hybrid,0.5712426240888581,0.495074076859442,0.5304379356190323
PubMed,low_feature_similarity,8,shuffled_hybrid,0.573325234293648,0.4968789952620892,0.5323717819588252
PubMed,low_feature_similarity,9,feature_risk,0.991235682054842,0.85906595472663,0.920430280810604
PubMed,low_feature_similarity,9,raw_grad,0.0682922596320722,0.059186282620139884,0.06341404455904275
PubMed,low_feature_similarity,9,pos_grad,0.0682922596320722,0.059186282620139884,0.06341404455904275
PubMed,low_feature_similarity,9,neg_grad,0.047552933009371745,0.04121230352711138,0.04415615809193828
PubMed,low_feature_similarity,9,hybrid,0.6001388406803193,0.520117319696172,0.557270053583659
PubMed,low_feature_similarity,9,shuffled_hybrid,0.5940645609163485,0.5148529743551177,0.5516296684259296
