dataset,noise_type,noise_ratio,seed,method,method_type,lambda_pos,lambda_neg,score_ratio,degree_norm,inner_steps,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,edge_score_auc,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,notes
Cora,feature_similar_cross_class,0.3,2,GraGE-Hybrid-FO-pos-lam0.25,feature_plus_pos,0.25,0.0,0.3,False,0,GCN,0.577,0.5690544976110987,0.574,0.09839650145772595,0.08528111181301326,0.09137055837563451,0.0,0.19997084973036006,0.6230869889259338,0.6108580827713013,13722,10978,1.1124107837677002,
Cora,feature_similar_cross_class,0.3,2,GraGE-Hybrid-FO-pos-lam0.5,feature_plus_pos,0.5,0.0,0.3,False,0,GCN,0.623,0.6210729254004645,0.574,0.14795918367346939,0.12823752368919772,0.1373942470389171,0.0,0.19997084973036006,0.6230869889259338,0.6217890381813049,13722,10978,1.5923833847045898,
Cora,feature_similar_cross_class,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,feature_pos_neg,0.1,0.5,0.3,False,0,GCN,0.618,0.6038483277867943,0.62,0.22521865889212828,0.19519898926089704,0.20913705583756348,0.0,0.19997084973036006,0.6230869889259338,0.6334487199783325,13722,10978,1.4027149677276611,
Cora,feature_similar_cross_class,0.3,2,GraGE-Hybrid-FO-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,0,GCN,0.602,0.5890731525690093,0.606,0.1457725947521866,0.12634238787113075,0.1353637901861252,0.0,0.19997084973036006,0.6230869889259338,0.6201493740081787,13722,10978,1.1374461650848389,
Cora,feature_similar_cross_class,0.3,2,GraGE-Hybrid-FO-posneg-lp0.5-ln0.1,feature_pos_neg,0.5,0.1,0.3,False,0,GCN,0.612,0.6101398862389809,0.588,0.1588921282798834,0.13771320277953253,0.1475465313028765,0.0,0.19997084973036006,0.6230869889259338,0.6239752173423767,13722,10978,1.4022865295410156,
Cora,feature_similar_cross_class,0.3,2,GraGE-Hybrid-UnrolledK1-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,1,GCN,0.618,0.613192917625967,0.572,0.1151603498542274,0.0998104864181933,0.10693739424703892,0.0,0.19997084973036006,0.6230869889259338,0.6117690205574036,13722,10978,1.5840461254119873,
Cora,feature_similar_cross_class,0.3,2,GraGE-Hybrid-UnrolledK3-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,3,GCN,0.579,0.5703250423647513,0.58,0.13192419825072887,0.11433986102337335,0.12250423011844332,0.0,0.19997084973036006,0.6230869889259338,0.6148660778999329,13722,10978,1.0707900524139404,
Cora,degree_aligned_random,0.3,0,Feature-only,feature_only,0.0,0.0,0.3,False,0,GCN,0.728,0.7182885325038687,0.73,0.5036443148688047,0.43651295009475677,0.46768189509306257,0.0,0.19997084973036006,0.6621483564376831,0.7172526717185974,13722,10978,0.5771572589874268,
Cora,degree_aligned_random,0.3,0,GraGE-FO-grad,grad_only,1.0,0.0,0.3,False,0,GCN,0.699,0.6726796861207529,0.676,0.2747813411078717,0.2381554011370815,0.255160744500846,0.0,0.19997084973036006,0.6621483564376831,0.675532877445221,13722,10978,1.5621178150177002,
Cora,degree_aligned_random,0.3,0,GraGE-FO-neggrad,neg_grad,0.0,1.0,0.3,False,0,GCN,0.621,0.6167843770090372,0.586,0.03644314868804665,0.03158559696778269,0.0338409475465313,0.0,0.19997084973036006,0.6621483564376831,0.6259792447090149,13722,10978,1.675666332244873,
Cora,degree_aligned_random,0.3,0,GraGE-FO-absgrad,abs_grad,1.0,0.0,0.3,False,0,GCN,0.682,0.6484146621463809,0.662,0.22011661807580174,0.19077700568540745,0.2043993231810491,0.0,0.19997084973036006,0.6621483564376831,0.6624157428741455,13722,10978,1.7479112148284912,
Cora,degree_aligned_random,0.3,0,GraGE-Hybrid-FO-pos-lam0.25,feature_plus_pos,0.25,0.0,0.3,False,0,GCN,0.732,0.7180099319582405,0.72,0.49854227405247814,0.4320909665192672,0.46294416243654823,0.0,0.19997084973036006,0.6621483564376831,0.7170705199241638,13722,10978,1.7348191738128662,
Cora,degree_aligned_random,0.3,0,GraGE-Hybrid-FO-pos-lam0.5,feature_plus_pos,0.5,0.0,0.3,False,0,GCN,0.723,0.7187322106761086,0.714,0.4905247813411079,0.425142135186355,0.45549915397631136,0.0,0.19997084973036006,0.6621483564376831,0.7174348831176758,13722,10978,1.6659374237060547,
Cora,degree_aligned_random,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,feature_pos_neg,0.1,0.5,0.3,False,0,GCN,0.713,0.7072103176012651,0.72,0.5342565597667639,0.46304485154769426,0.49610829103214893,0.0,0.19997084973036006,0.6621483564376831,0.7234469056129456,13722,10978,1.601637840270996,
Cora,degree_aligned_random,0.3,0,GraGE-Hybrid-FO-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,0,GCN,0.723,0.7120220366324342,0.718,0.5269679300291545,0.4567277321541377,0.4893401015228427,0.0,0.19997084973036006,0.6621483564376831,0.7216250896453857,13722,10978,1.6823816299438477,
Cora,degree_aligned_random,0.3,0,GraGE-Hybrid-FO-posneg-lp0.5-ln0.1,feature_pos_neg,0.5,0.1,0.3,False,0,GCN,0.725,0.714433378628345,0.724,0.5058309037900874,0.43840808591282376,0.4697123519458545,0.0,0.19997084973036006,0.6621483564376831,0.7199854254722595,13722,10978,2.338845729827881,
Cora,degree_aligned_random,0.3,0,GraGE-Hybrid-UnrolledK1-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,1,GCN,0.717,0.7039259776810376,0.728,0.46282798833819244,0.40113708149084015,0.42978003384094754,0.0,0.19997084973036006,0.6621483564376831,0.7090544700622559,13722,10978,1.3877296447753906,
Cora,degree_aligned_random,0.3,0,GraGE-Hybrid-UnrolledK3-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,3,GCN,0.71,0.7024573226131903,0.72,0.4446064139941691,0.38534428300694884,0.41285956006768193,0.0,0.19997084973036006,0.6621483564376831,0.7065039277076721,13722,10978,1.4116814136505127,
Cora,degree_aligned_random,0.3,1,Feature-only,feature_only,0.0,0.0,0.3,False,0,GCN,0.73,0.716771172922601,0.688,0.5043731778425656,0.43714466203411245,0.4683587140439932,0.0,0.19997084973036006,0.6603993773460388,0.7161595821380615,13722,10978,0.5941495895385742,
Cora,degree_aligned_random,0.3,1,GraGE-FO-grad,grad_only,1.0,0.0,0.3,False,0,GCN,0.705,0.6927155310713744,0.676,0.24125364431486881,0.20909665192672142,0.22402707275803724,0.0,0.19997084973036006,0.6603993773460388,0.6618691682815552,13722,10978,2.2441961765289307,
Cora,degree_aligned_random,0.3,1,GraGE-FO-neggrad,neg_grad,0.0,1.0,0.3,False,0,GCN,0.634,0.6347433752110214,0.556,0.05174927113702624,0.04485154769425142,0.04805414551607445,0.0,0.19997084973036006,0.6603993773460388,0.6276188492774963,13722,10978,2.253119945526123,
Cora,degree_aligned_random,0.3,1,GraGE-FO-absgrad,abs_grad,1.0,0.0,0.3,False,0,GCN,0.668,0.6471440319226288,0.636,0.2230320699708455,0.19330385344283008,0.20710659898477157,0.0,0.19997084973036006,0.6603993773460388,0.6554927825927734,13722,10978,1.840541124343872,
Cora,degree_aligned_random,0.3,1,GraGE-Hybrid-FO-pos-lam0.25,feature_plus_pos,0.25,0.0,0.3,False,0,GCN,0.728,0.7187519980974334,0.696,0.500728862973761,0.4339861023373342,0.46497461928934014,0.0,0.19997084973036006,0.6603993773460388,0.715248703956604,13722,10978,1.6273396015167236,
Cora,degree_aligned_random,0.3,1,GraGE-Hybrid-FO-pos-lam0.5,feature_plus_pos,0.5,0.0,0.3,False,0,GCN,0.735,0.7250624526642943,0.686,0.4963556851311953,0.43019583070120027,0.46091370558375633,0.0,0.19997084973036006,0.6603993773460388,0.7145199775695801,13722,10978,1.5826358795166016,
Cora,degree_aligned_random,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,feature_pos_neg,0.1,0.5,0.3,False,0,GCN,0.722,0.7142603989101122,0.694,0.5386297376093294,0.4668351231838282,0.5001692047377326,0.0,0.19997084973036006,0.6603993773460388,0.7196210622787476,13722,10978,1.7269287109375,
Cora,degree_aligned_random,0.3,1,GraGE-Hybrid-FO-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,0,GCN,0.709,0.7018481017785161,0.684,0.5269679300291545,0.4567277321541377,0.4893401015228427,0.0,0.19997084973036006,0.6603993773460388,0.7174348831176758,13722,10978,2.1839985847473145,
Cora,degree_aligned_random,0.3,1,GraGE-Hybrid-FO-posneg-lp0.5-ln0.1,feature_pos_neg,0.5,0.1,0.3,False,0,GCN,0.739,0.7272537145466027,0.69,0.5036443148688047,0.43651295009475677,0.46768189509306257,0.0,0.19997084973036006,0.6603993773460388,0.7154308557510376,13722,10978,1.6566336154937744,
Cora,degree_aligned_random,0.3,1,GraGE-Hybrid-UnrolledK1-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,1,GCN,0.717,0.7114351004654415,0.676,0.4577259475218659,0.3967150979153506,0.4250423011844332,0.0,0.19997084973036006,0.6603993773460388,0.704135537147522,13722,10978,1.730968952178955,
Cora,degree_aligned_random,0.3,1,GraGE-Hybrid-UnrolledK3-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,3,GCN,0.714,0.7066996141665183,0.684,0.46938775510204084,0.4068224889450411,0.4358714043993232,0.0,0.19997084973036006,0.6603993773460388,0.7035890221595764,13722,10978,1.4316082000732422,
Cora,degree_aligned_random,0.3,2,Feature-only,feature_only,0.0,0.0,0.3,False,0,GCN,0.717,0.7018399646203033,0.688,0.4912536443148688,0.4257738471257107,0.45617597292724194,0.0,0.19997084973036006,0.6628771424293518,0.7172526717185974,13722,10978,0.5617585182189941,
Cora,degree_aligned_random,0.3,2,GraGE-FO-grad,grad_only,1.0,0.0,0.3,False,0,GCN,0.728,0.7186516312931727,0.706,0.2813411078717201,0.24384080859128238,0.26125211505922163,0.0,0.19997084973036006,0.6628771424293518,0.6775369048118591,13722,10978,1.7597804069519043,
Cora,degree_aligned_random,0.3,2,GraGE-FO-neggrad,neg_grad,0.0,1.0,0.3,False,0,GCN,0.615,0.5787931694155926,0.576,0.043002915451895045,0.037271004421983576,0.03993231810490694,0.0,0.19997084973036006,0.6628771424293518,0.6285297870635986,13722,10978,1.1033401489257812,
Cora,degree_aligned_random,0.3,2,GraGE-FO-absgrad,abs_grad,1.0,0.0,0.3,False,0,GCN,0.671,0.650078532553399,0.68,0.2325072886297376,0.20151610865445357,0.21590524534686972,0.0,0.19997084973036006,0.6628771424293518,0.6604117155075073,13722,10978,1.13148832321167,
Cora,degree_aligned_random,0.3,2,GraGE-Hybrid-FO-pos-lam0.25,feature_plus_pos,0.25,0.0,0.3,False,0,GCN,0.732,0.724444657470327,0.706,0.5036443148688047,0.43651295009475677,0.46768189509306257,0.0,0.19997084973036006,0.6628771424293518,0.7198032140731812,13722,10978,1.1288707256317139,
Cora,degree_aligned_random,0.3,2,GraGE-Hybrid-FO-pos-lam0.5,feature_plus_pos,0.5,0.0,0.3,False,0,GCN,0.739,0.7292804496056947,0.708,0.4803206997084548,0.4162981680353759,0.4460236886632826,0.0,0.19997084973036006,0.6628771424293518,0.7177992463111877,13722,10978,1.1646618843078613,
Cora,degree_aligned_random,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,feature_pos_neg,0.1,0.5,0.3,False,0,GCN,0.73,0.7178888320687149,0.718,0.5466472303206997,0.4737839545167404,0.5076142131979695,0.0,0.19997084973036006,0.6628771424293518,0.7238112688064575,13722,10978,2.1805264949798584,
Cora,degree_aligned_random,0.3,2,GraGE-Hybrid-FO-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,0,GCN,0.736,0.7249900627967344,0.72,0.5204081632653061,0.4510423246999368,0.48324873096446697,0.0,0.19997084973036006,0.6628771424293518,0.7210785150527954,13722,10978,1.0989556312561035,
Cora,degree_aligned_random,0.3,2,GraGE-Hybrid-FO-posneg-lp0.5-ln0.1,feature_pos_neg,0.5,0.1,0.3,False,0,GCN,0.742,0.7301295377096301,0.716,0.48833819241982507,0.4232469993682881,0.45346869712351945,0.0,0.19997084973036006,0.6628771424293518,0.7185279726982117,13722,10978,1.0906407833099365,
Cora,degree_aligned_random,0.3,2,GraGE-Hybrid-UnrolledK1-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,1,GCN,0.743,0.7285676488609497,0.702,0.4387755102040816,0.3802905874921036,0.40744500846023685,0.0,0.19997084973036006,0.6628771424293518,0.7035890221595764,13722,10978,1.1958918571472168,
Cora,degree_aligned_random,0.3,2,GraGE-Hybrid-UnrolledK3-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,3,GCN,0.733,0.718079163365297,0.712,0.44169096209912534,0.3828174352495262,0.41015228426395933,0.0,0.19997084973036006,0.6628771424293518,0.7039533853530884,13722,10978,1.2406628131866455,
Cora,random_inter_community,0.3,0,Feature-only,feature_only,0.0,0.0,0.3,False,0,GCN,0.737,0.7359932722407841,0.714,0.5262390670553936,0.45609602021478207,0.488663282571912,0.0,0.19997084973036006,0.6582130789756775,0.7181636095046997,13722,10978,0.6918299198150635,
Cora,random_inter_community,0.3,0,GraGE-FO-grad,grad_only,1.0,0.0,0.3,False,0,GCN,0.702,0.6884880617484236,0.694,0.2193877551020408,0.1901452937460518,0.20372250423011842,0.0,0.19997084973036006,0.6582130789756775,0.6565858721733093,13722,10978,1.1368005275726318,
Cora,random_inter_community,0.3,0,GraGE-FO-neggrad,neg_grad,0.0,1.0,0.3,False,0,GCN,0.703,0.6989217282275828,0.666,0.09620991253644315,0.08338597599494631,0.08934010152284264,0.0,0.19997084973036006,0.6582130789756775,0.6292585134506226,13722,10978,1.4609878063201904,
Cora,random_inter_community,0.3,0,GraGE-FO-absgrad,abs_grad,1.0,0.0,0.3,False,0,GCN,0.702,0.6745616101774262,0.708,0.17565597667638483,0.15224257738471256,0.16311336717428088,0.0,0.19997084973036006,0.6582130789756775,0.6429222226142883,13722,10978,1.2376124858856201,
Cora,random_inter_community,0.3,0,GraGE-Hybrid-FO-pos-lam0.25,feature_plus_pos,0.25,0.0,0.3,False,0,GCN,0.737,0.7367859856316724,0.718,0.5357142857142857,0.46430827542640557,0.4974619289340102,0.0,0.19997084973036006,0.6582130789756775,0.7201676368713379,13722,10978,1.1981959342956543,
Cora,random_inter_community,0.3,0,GraGE-Hybrid-FO-pos-lam0.5,feature_plus_pos,0.5,0.0,0.3,False,0,GCN,0.737,0.733398805415474,0.712,0.5247813411078717,0.45483259633607076,0.4873096446700508,0.0,0.19997084973036006,0.6582130789756775,0.7163417935371399,13722,10978,1.218231201171875,
Cora,random_inter_community,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,feature_pos_neg,0.1,0.5,0.3,False,0,GCN,0.743,0.7347939175598052,0.734,0.5087463556851312,0.4409349336702464,0.47241962774957696,0.0,0.19997084973036006,0.6582130789756775,0.7147021293640137,13722,10978,1.1242985725402832,
Cora,random_inter_community,0.3,0,GraGE-Hybrid-FO-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,0,GCN,0.746,0.7393402467639582,0.718,0.5211370262390671,0.4516740366392925,0.48392554991539766,0.0,0.19997084973036006,0.6582130789756775,0.7181636095046997,13722,10978,1.1602632999420166,
Cora,random_inter_community,0.3,0,GraGE-Hybrid-FO-posneg-lp0.5-ln0.1,feature_pos_neg,0.5,0.1,0.3,False,0,GCN,0.745,0.7364099150979916,0.716,0.5196793002915452,0.4504106127605812,0.48257191201353644,0.0,0.19997084973036006,0.6582130789756775,0.7163417935371399,13722,10978,1.1161611080169678,
Cora,random_inter_community,0.3,0,GraGE-Hybrid-UnrolledK1-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,1,GCN,0.744,0.7371133642152836,0.706,0.47230320699708456,0.40934933670246365,0.43857868020304575,0.0,0.19997084973036006,0.6582130789756775,0.7083257436752319,13722,10978,1.137463092803955,
Cora,random_inter_community,0.3,0,GraGE-Hybrid-UnrolledK3-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,3,GCN,0.734,0.7291090733806512,0.718,0.4679300291545189,0.40555906506632977,0.434517766497462,0.0,0.19997084973036006,0.6582130789756775,0.7090544700622559,13722,10978,1.1297407150268555,
Cora,random_inter_community,0.3,1,Feature-only,feature_only,0.0,0.0,0.3,False,0,GCN,0.735,0.7218505399352135,0.728,0.5080174927113703,0.4403032217308907,0.4717428087986464,0.0,0.19997084973036006,0.6644803881645203,0.7192566990852356,13722,10978,0.6821527481079102,
Cora,random_inter_community,0.3,1,GraGE-FO-grad,grad_only,1.0,0.0,0.3,False,0,GCN,0.712,0.7008486569685857,0.688,0.1793002915451895,0.15540113708149084,0.166497461928934,0.0,0.19997084973036006,0.6644803881645203,0.6596829891204834,13722,10978,1.23775315284729,
Cora,random_inter_community,0.3,1,GraGE-FO-neggrad,neg_grad,0.0,1.0,0.3,False,0,GCN,0.668,0.6699625654605775,0.632,0.10860058309037901,0.09412507896399241,0.10084602368866329,0.0,0.19997084973036006,0.6644803881645203,0.6418291330337524,13722,10978,1.4827775955200195,
Cora,random_inter_community,0.3,1,GraGE-FO-absgrad,abs_grad,1.0,0.0,0.3,False,0,GCN,0.704,0.6919833120969964,0.682,0.22084548104956267,0.1914087176247631,0.20507614213197967,0.0,0.19997084973036006,0.6644803881645203,0.6620513796806335,13722,10978,1.8447740077972412,
Cora,random_inter_community,0.3,1,GraGE-Hybrid-FO-pos-lam0.25,feature_plus_pos,0.25,0.0,0.3,False,0,GCN,0.739,0.7245553559429195,0.714,0.5021865889212828,0.43524952621604546,0.4663282571912013,0.0,0.19997084973036006,0.6644803881645203,0.7192566990852356,13722,10978,1.0844619274139404,
Cora,random_inter_community,0.3,1,GraGE-Hybrid-FO-pos-lam0.5,feature_plus_pos,0.5,0.0,0.3,False,0,GCN,0.731,0.7274376959449251,0.708,0.489067055393586,0.4238787113076437,0.45414551607445014,0.0,0.19997084973036006,0.6644803881645203,0.7157952189445496,13722,10978,1.3519761562347412,
Cora,random_inter_community,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,feature_pos_neg,0.1,0.5,0.3,False,0,GCN,0.737,0.7270466587474899,0.71,0.47230320699708456,0.40934933670246365,0.43857868020304575,0.0,0.19997084973036006,0.6644803881645203,0.7125159502029419,13722,10978,1.5078001022338867,
Cora,random_inter_community,0.3,1,GraGE-Hybrid-FO-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,0,GCN,0.746,0.7324713946378373,0.722,0.48250728862973763,0.41819330385344283,0.4480541455160745,0.0,0.19997084973036006,0.6644803881645203,0.7145199775695801,13722,10978,1.0967016220092773,
Cora,random_inter_community,0.3,1,GraGE-Hybrid-FO-posneg-lp0.5-ln0.1,feature_pos_neg,0.5,0.1,0.3,False,0,GCN,0.732,0.728060953146243,0.714,0.4846938775510204,0.4200884396715098,0.4500846023688663,0.0,0.19997084973036006,0.6644803881645203,0.7145199775695801,13722,10978,2.6328017711639404,
Cora,random_inter_community,0.3,1,GraGE-Hybrid-UnrolledK1-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,1,GCN,0.732,0.7161202249191999,0.726,0.44970845481049565,0.3897662665824384,0.41759729272419627,0.0,0.19997084973036006,0.6644803881645203,0.7054108381271362,13722,10978,1.1531758308410645,
Cora,random_inter_community,0.3,1,GraGE-Hybrid-UnrolledK3-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,3,GCN,0.742,0.7275747747292457,0.716,0.4511661807580175,0.3910296904611497,0.4189509306260575,0.0,0.19997084973036006,0.6644803881645203,0.7077791690826416,13722,10978,1.1646006107330322,
Cora,random_inter_community,0.3,2,Feature-only,feature_only,0.0,0.0,0.3,False,0,GCN,0.728,0.7193545253404106,0.706,0.5167638483965015,0.4478837650031586,0.4798646362098139,0.0,0.19997084973036006,0.6624398827552795,0.7183457612991333,13722,10978,0.9712953567504883,
Cora,random_inter_community,0.3,2,GraGE-FO-grad,grad_only,1.0,0.0,0.3,False,0,GCN,0.729,0.7096673193109708,0.716,0.21064139941690962,0.18256475047378395,0.19560067681895094,0.0,0.19997084973036006,0.6624398827552795,0.6695208549499512,13722,10978,1.111654281616211,
Cora,random_inter_community,0.3,2,GraGE-FO-neggrad,neg_grad,0.0,1.0,0.3,False,0,GCN,0.714,0.7137333783285416,0.654,0.1282798833819242,0.11118130132659507,0.11912013536379018,0.0,0.19997084973036006,0.6624398827552795,0.6440153121948242,13722,10978,1.1436636447906494,
Cora,random_inter_community,0.3,2,GraGE-FO-absgrad,abs_grad,1.0,0.0,0.3,False,0,GCN,0.713,0.68417082206849,0.694,0.22667638483965014,0.19646241313960833,0.2104906937394247,0.0,0.19997084973036006,0.6624398827552795,0.6602295637130737,13722,10978,1.0662164688110352,
Cora,random_inter_community,0.3,2,GraGE-Hybrid-FO-pos-lam0.25,feature_plus_pos,0.25,0.0,0.3,False,0,GCN,0.732,0.7290598795815141,0.69,0.500728862973761,0.4339861023373342,0.46497461928934014,0.0,0.19997084973036006,0.6624398827552795,0.7157952189445496,13722,10978,1.082160472869873,
Cora,random_inter_community,0.3,2,GraGE-Hybrid-FO-pos-lam0.5,feature_plus_pos,0.5,0.0,0.3,False,0,GCN,0.735,0.7207151252241774,0.702,0.4970845481049563,0.4308275426405559,0.46159052453468696,0.0,0.19997084973036006,0.6624398827552795,0.7141555547714233,13722,10978,1.3589777946472168,
Cora,random_inter_community,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,feature_pos_neg,0.1,0.5,0.3,False,0,GCN,0.723,0.7168613040696464,0.69,0.47230320699708456,0.40934933670246365,0.43857868020304575,0.0,0.19997084973036006,0.6624398827552795,0.7126981019973755,13722,10978,1.112471103668213,
Cora,random_inter_community,0.3,2,GraGE-Hybrid-FO-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,0,GCN,0.74,0.7336192377333218,0.688,0.49271137026239065,0.42703727100442196,0.4575296108291032,0.0,0.19997084973036006,0.6624398827552795,0.715248703956604,13722,10978,1.129913568496704,
Cora,random_inter_community,0.3,2,GraGE-Hybrid-FO-posneg-lp0.5-ln0.1,feature_pos_neg,0.5,0.1,0.3,False,0,GCN,0.729,0.7231628541864155,0.696,0.4963556851311953,0.43019583070120027,0.46091370558375633,0.0,0.19997084973036006,0.6624398827552795,0.7143377661705017,13722,10978,1.0788874626159668,
Cora,random_inter_community,0.3,2,GraGE-Hybrid-UnrolledK1-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,1,GCN,0.741,0.7364561203012501,0.7,0.4744897959183674,0.41124447252053065,0.4406091370558376,0.0,0.19997084973036006,0.6624398827552795,0.7101475596427917,13722,10978,1.101322889328003,
Cora,random_inter_community,0.3,2,GraGE-Hybrid-UnrolledK3-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,3,GCN,0.73,0.7246408695255481,0.696,0.45481049562682213,0.39418825015792797,0.4223350253807106,0.0,0.19997084973036006,0.6624398827552795,0.7086901068687439,13722,10978,1.0697510242462158,
Cora,low_feature_similarity,0.3,0,Feature-only,feature_only,0.0,0.0,0.3,False,0,GCN,0.706,0.6960131410526345,0.688,0.5830903790087464,0.505369551484523,0.5414551607445008,0.0,0.19997084973036006,0.6563183069229126,0.7176170349121094,13722,10978,0.6032874584197998,
Cora,low_feature_similarity,0.3,0,GraGE-FO-grad,grad_only,1.0,0.0,0.3,False,0,GCN,0.707,0.6850036108098934,0.664,0.16399416909620992,0.14213518635502212,0.15228426395939088,0.0,0.19997084973036006,0.6563183069229126,0.6474767923355103,13722,10978,1.1280546188354492,
Cora,low_feature_similarity,0.3,0,GraGE-FO-neggrad,neg_grad,0.0,1.0,0.3,False,0,GCN,0.668,0.6570954823844597,0.6,0.02988338192419825,0.025900189513581806,0.02774957698815567,0.0,0.19997084973036006,0.6563183069229126,0.6230643391609192,13722,10978,1.0285327434539795,
Cora,low_feature_similarity,0.3,0,GraGE-FO-absgrad,abs_grad,1.0,0.0,0.3,False,0,GCN,0.662,0.6433518405486808,0.666,0.18731778425655976,0.16234996841440302,0.1739424703891709,0.0,0.19997084973036006,0.6563183069229126,0.6438331007957458,13722,10978,1.0308401584625244,
Cora,low_feature_similarity,0.3,0,GraGE-Hybrid-FO-pos-lam0.25,feature_plus_pos,0.25,0.0,0.3,False,0,GCN,0.709,0.7001297637463629,0.704,0.5954810495626822,0.5161086544535691,0.5529610829103214,0.0,0.19997084973036006,0.6563183069229126,0.7223538160324097,13722,10978,1.3533411026000977,
Cora,low_feature_similarity,0.3,0,GraGE-Hybrid-FO-pos-lam0.5,feature_plus_pos,0.5,0.0,0.3,False,0,GCN,0.711,0.6997525017563602,0.706,0.6100583090379009,0.5287428932406822,0.566497461928934,0.0,0.19997084973036006,0.6563183069229126,0.725086510181427,13722,10978,1.1481225490570068,
Cora,low_feature_similarity,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,feature_pos_neg,0.1,0.5,0.3,False,0,GCN,0.732,0.7199273187142731,0.728,0.7040816326530612,0.6102337334175616,0.6538071065989848,0.0,0.19997084973036006,0.6563183069229126,0.7371105551719666,13722,10978,1.098374843597412,
Cora,low_feature_similarity,0.3,0,GraGE-Hybrid-FO-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,0,GCN,0.716,0.7002030024975175,0.708,0.6355685131195336,0.5508528111181301,0.590186125211506,0.0,0.19997084973036006,0.6563183069229126,0.7283658385276794,13722,10978,1.06361722946167,
Cora,low_feature_similarity,0.3,0,GraGE-Hybrid-FO-posneg-lp0.5-ln0.1,feature_pos_neg,0.5,0.1,0.3,False,0,GCN,0.715,0.7124041651258474,0.708,0.6209912536443148,0.5382185723310171,0.5766497461928936,0.0,0.19997084973036006,0.6563183069229126,0.7263618111610413,13722,10978,1.644272804260254,
Cora,low_feature_similarity,0.3,0,GraGE-Hybrid-UnrolledK1-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,1,GCN,0.706,0.6946881429883246,0.698,0.5896501457725948,0.511054958938724,0.5475465313028764,0.0,0.19997084973036006,0.6563183069229126,0.7174348831176758,13722,10978,1.0493841171264648,
Cora,low_feature_similarity,0.3,0,GraGE-Hybrid-UnrolledK3-posneg-lp0.25-ln0.25,feature_pos_neg,0.25,0.25,0.3,False,3,GCN,0.705,0.6974136402406463,0.692,0.5947521865889213,0.5154769425142135,0.5522842639593909,0.0,0.19997084973036006,0.6563183069229126,0.7172526717185974,13722,10978,1.1787946224212646,
Cora,low_feature_similarity,0.3,1,Feature-only,feature_only,0.0,0.0,0.3,False,0,GCN,0.699,0.69737301993068,0.676,0.5830903790087464,0.505369551484523,0.5414551607445008,0.0,0.19997084973036006,0.6542778015136719,0.7187101244926453,13722,10978,0.8266253471374512,
Cora,low_feature_similarity,0.3,1,GraGE-FO-grad,grad_only,1.0,0.0,0.3,False,0,GCN,0.671,0.6673172359126444,0.662,0.1814868804664723,0.1572962728995578,0.16852791878172588,0.0,0.19997084973036006,0.6542778015136719,0.646565854549408,13722,10978,1.0246944427490234,
