dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc
PubMed,feature_similar_cross_class,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.65,0.6535827675781016,0.646,0.11957653592502604,0.10363239828532751,0.11103501067644335,0.19999652904323073,0.6172228455543518,0.6034666299819946,115242,92194,12.6850106716156,0.1,0.5,0.3,,0.1,0.5,,0.7609965205192566,,,,0.27133703231811523,0.33803918957710266,0.31578988540406483,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.888920036525633e-08,0.9585958123207092,0.8348115682601929,0.4999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,8,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.683,0.6850613063873426,0.698,0.5154460256855259,0.4467173046551854,0.47862696909874697,0.19999652904323073,0.6172228455543518,0.6855760812759399,115242,92194,16.222249031066895,,,0.3,,,,,0.7609965205192566,,,,,,0.8150036295661385,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.23900346457958221,0.6535357236862183,0.2844093143939972,0.5,0.8054195046424866,0.060122840106487274,0.630074143409729,0.0006844617892056704,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7259333729743958,0.32945317029953003,0.9999999403953552,0.0,0.02616233378648758,0.5,-0.0007059370982460678,0.5901126071545593
PubMed,feature_similar_cross_class,0.3,8,Random-Matched,random_matched,GCN,0.656,0.6547844311845971,0.676,0.22223186393613328,0.19259983454914642,0.20635751984206924,0.19999652904323073,0.6172228455543518,0.6158535480499268,115242,92194,5.237474203109741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,9,Feature-only,feature_only,GCN,0.669,0.6720056962013999,0.694,0.43188129121832697,0.37429495374896593,0.4010313847145562,0.19999652904323073,0.6172228455543518,0.6655097007751465,115242,92194,5.112476825714111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.637,0.6390504751790614,0.64,0.15845192641443942,0.1373242084680755,0.14713347568591112,0.19999652904323073,0.6172228455543518,0.6117100715637207,115242,92194,8.028965711593628,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7607264518737793,3.652922657693125e-07,2.3504774162574904e-06,1.985185235753306e-06,0.30000001192092896,0.2741177976131439,0.6128309844217198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.643,0.6436748436748436,0.664,0.13328705310656022,0.11551477776942168,0.1237661657467467,0.19999652904323073,0.6172228455543518,0.6075666546821594,115242,92194,12.815290212631226,0.1,0.5,0.3,,0.1,0.5,,0.7607264518737793,,,,0.24633613228797913,0.34202122688293457,0.2985778296439876,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.689985301174147e-08,0.9780374765396118,0.8774330019950867,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,9,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.708,0.7070936946638318,0.718,0.5342762929538355,0.46303677521245395,0.496112163087708,0.19999652904323073,0.6172228455543518,0.6882443428039551,115242,92194,15.815609693527222,,,0.3,,,,,0.7607264518737793,,,,,,0.8186881156326515,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.23927351832389832,0.7090028524398804,0.26637130975723267,0.5,1.041773796081543,0.001792590948753059,0.4597203731536865,1.8306473066331819e-06,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7260056138038635,0.3288675546646118,0.9999999403953552,0.0,0.0013530200812965631,0.5,-4.159018135396764e-05,0.6066407534170177
PubMed,feature_similar_cross_class,0.3,9,Random-Matched,random_matched,GCN,0.666,0.6675308462486133,0.698,0.23307879208608123,0.20200045122960067,0.21642963619515734,0.19999652904323073,0.6172228455543518,0.6173937320709229,115242,92194,5.071874380111694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,0,Feature-only,feature_only,GCN,0.733,0.7300101214574899,0.744,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6760208606719971,0.7806581854820251,115242,92194,5.2295920848846436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.726,0.7277246932175933,0.714,0.5770565775772302,0.5001128074001655,0.5358365899842875,0.19999652904323073,0.6760208606719971,0.7298956513404846,115242,92194,8.075790882110596,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899824380874634,6.375665293489874e-07,2.032225211223704e-06,1.3946587387181353e-06,0.30000001192092896,0.24822084605693817,0.881557130770466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.713,0.7122846039574117,0.666,0.20565775772301284,0.17823569226141234,0.19096732605455058,0.19999652904323073,0.6760208606719971,0.6783087849617004,115242,92194,12.544048309326172,0.1,0.5,0.3,,0.1,0.5,,0.7899824380874634,,,,0.2609403133392334,0.27760758996009827,0.4953003279256794,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.3726612735354138e-07,0.9767488837242126,0.8466027975082397,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,0,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.741,0.7402924622742458,0.74,0.8149080180492885,0.706249529969166,0.7566979573748036,0.19999652904323073,0.6760208606719971,0.7658416032791138,115242,92194,16.368469953536987,,,0.3,,,,,0.7899824380874634,,,,,,0.9625247397999906,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.21001754701137543,0.5245646238327026,0.1707979142665863,0.5,0.7919884920120239,0.07869535684585571,0.6250033974647522,0.011935672722756863,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7251157760620117,0.3303886950016022,0.9999999403953552,0.0,-0.1092509776353836,0.5,0.0035255125258117914,0.5110992858877234
PubMed,low_feature_similarity,0.3,0,Random-Matched,random_matched,GCN,0.698,0.6956291748111939,0.722,0.2269177368969108,0.19666090095510266,0.2107086741066033,0.19999652904323073,0.6760208606719971,0.6748378276824951,115242,92194,5.047881364822388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,1,Feature-only,feature_only,GCN,0.763,0.7595836365303353,0.762,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6751357913017273,0.780311107635498,115242,92194,5.088789224624634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.731,0.7328024919355663,0.71,0.5784449843804235,0.5013160863352636,0.5371258208774827,0.19999652904323073,0.6751357913017273,0.7287676334381104,115242,92194,7.978242635726929,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899845838546753,2.725300589645485e-07,1.8028082422461011e-06,1.5302780411730055e-06,0.29999998211860657,0.2483527958393097,0.8816307407973706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.704,0.696407776274734,0.682,0.20860812217979868,0.1807926599984959,0.19370694170259056,0.19999652904323073,0.6751357913017273,0.6798707246780396,115242,92194,12.629165172576904,0.1,0.5,0.3,,0.1,0.5,,0.7899845838546753,,,,0.26531732082366943,0.28193217515945435,0.4933163642969326,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.467379355332923e-08,0.9755427241325378,0.8073499202728271,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,1,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.748,0.745873305135489,0.754,0.8650642138146477,0.7497179814995864,0.803271423391483,0.19999652904323073,0.6751357913017273,0.7717205286026001,115242,92194,15.823866128921509,,,0.3,,,,,0.7899845838546753,,,,,,0.9720866431009159,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.21001535654067993,0.6867994666099548,0.25651732087135315,0.5,1.0781844854354858,0.0004919100902043283,0.4093310236930847,0.004827619064599276,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7253624796867371,0.3337898254394531,0.9999999403953552,0.0,0.06948137283325195,0.5,-0.003990851808339357,0.5881761543494083
PubMed,low_feature_similarity,0.3,1,Random-Matched,random_matched,GCN,0.713,0.7061315608518445,0.712,0.23186393613328704,0.20094758216138978,0.21530155916361146,0.19999652904323073,0.6751357913017273,0.6739267110824585,115242,92194,5.080170392990112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,2,Feature-only,feature_only,GCN,0.752,0.7419746618172921,0.766,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6750836968421936,0.7805930972099304,115242,92194,5.37566351890564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.711,0.705037463224865,0.708,0.5813085734120097,0.5037978491389035,0.5397848595946981,0.19999652904323073,0.6750836968421936,0.7285723686218262,115242,92194,8.146354913711548,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899605631828308,1.3261772835448937e-07,5.34167384103057e-07,4.0154969838113175e-07,0.30000001192092896,0.24462325870990753,0.8829424419880063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.718,0.7115568252912325,0.702,0.11141964595626519,0.09656313454162593,0.10346077917892108,0.19999652904323073,0.6750836968421936,0.667353630065918,115242,92194,12.748335838317871,0.1,0.5,0.3,,0.1,0.5,,0.7899605631828308,,,,0.2364104837179184,0.2719457745552063,0.43890210397152296,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,7.58800577926877e-09,0.9895220398902893,0.9333099126815796,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,2,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.752,0.7471741653182896,0.76,0.8930926761541131,0.7740091750018802,0.8292977720478627,0.19999652904323073,0.6750836968421936,0.770766019821167,115242,92194,15.972628116607666,,,0.3,,,,,0.7899605631828308,,,,,,0.9804973700092974,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.21003934741020203,0.7689980268478394,0.4127368927001953,0.5,0.6322247385978699,0.01667020469903946,0.7371426820755005,0.015827640891075134,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7251430153846741,0.33427709341049194,0.9999999403953552,0.0,0.1258084923028946,0.5,-0.009229921735823154,0.5972953709799099
PubMed,low_feature_similarity,0.3,2,Random-Matched,random_matched,GCN,0.706,0.7003002833571553,0.716,0.23273169038528288,0.20169963149582612,0.2161073284718585,0.19999652904323073,0.6750836968421936,0.6754235625267029,115242,92194,5.194833040237427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,3,Feature-only,feature_only,GCN,0.74,0.736907576460439,0.738,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6765068173408508,0.7800724506378174,115242,92194,5.088078498840332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.7,0.695573867009783,0.696,0.577924331829226,0.5008648567346018,0.5366423592925346,0.19999652904323073,0.6765068173408508,0.7286591529846191,115242,92194,8.212715148925781,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899787425994873,1.8618544572746032e-07,1.9820124634861713e-06,1.7958268472284544e-06,0.30000001192092896,0.24977894127368927,0.8816767453674769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.695,0.6892786551503657,0.686,0.21867407150295037,0.18951643227795745,0.20305386567825634,0.19999652904323073,0.6765068173408508,0.6796103715896606,115242,92194,12.725890398025513,0.1,0.5,0.3,,0.1,0.5,,0.7899787425994873,,,,0.25910764932632446,0.2838456332683563,0.4869317845985468,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.210742865495831e-09,0.9740545749664307,0.8611215949058533,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,3,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.726,0.7193180823394071,0.756,0.8175980562304755,0.7085808829059186,0.7591958422303694,0.19999652904323073,0.6765068173408508,0.7643447518348694,115242,92194,16.038615703582764,,,0.3,,,,,0.7899787425994873,,,,,,0.9637755910643888,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.2100212424993515,0.5189116597175598,0.15159818530082703,0.5000000596046448,0.9540079236030579,0.06557174026966095,0.5020676255226135,0.007136001717299223,0.4999999701976776,0.288678914308548,0.10000693798065186,0.7246831655502319,0.3309708535671234,0.9999999403953552,0.0,-0.08447521924972534,0.5,0.003288285806775093,0.5155275447417604
PubMed,low_feature_similarity,0.3,3,Random-Matched,random_matched,GCN,0.682,0.6761806604989049,0.72,0.23151683443248872,0.20064676242761526,0.21497925144031263,0.19999652904323073,0.6765068173408508,0.6772457957267761,115242,92194,5.126827955245972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,4,Feature-only,feature_only,GCN,0.738,0.7315635146427679,0.734,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6762985587120056,0.7805930972099304,115242,92194,5.154971599578857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.731,0.7270339701746255,0.716,0.5739326622700451,0.4974054297961946,0.5329358204745981,0.19999652904323073,0.6762985587120056,0.7285506725311279,115242,92194,8.411230564117432,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899653315544128,1.6632201393917967e-08,6.808453889561861e-08,5.145233927805748e-08,0.30000001192092896,0.2458370327949524,0.8792404603057725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.692,0.6906191901498904,0.7,0.11489066296424852,0.09957133187937128,0.10668385641190926,0.19999652904323073,0.6762985587120056,0.6682213544845581,115242,92194,12.892258405685425,0.1,0.5,0.3,,0.1,0.5,,0.7899653315544128,,,,0.2492576390504837,0.2720957100391388,0.44459645138588794,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.934511466103686e-09,0.978952944278717,0.926852822303772,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,4,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.742,0.7353828031794133,0.734,0.8842415827837556,0.7663382717906294,0.8210789251037428,0.19999652904323073,0.6762985587120056,0.7747575640678406,115242,92194,16.094468116760254,,,0.3,,,,,0.7899653315544128,,,,,,0.978387961042772,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.21003466844558716,0.7542792558670044,0.400659441947937,0.5000000596046448,0.4920733869075775,0.036922696977853775,0.799035370349884,0.012328285723924637,0.4999999701976776,0.2886788547039032,0.10000693798065186,0.7263033986091614,0.3340771794319153,0.9999999403953552,0.0,0.11103329807519913,0.5,-0.008306547068059444,0.5895964241367401
PubMed,low_feature_similarity,0.3,4,Random-Matched,random_matched,GCN,0.707,0.7025515208457281,0.714,0.2336862200624783,0.2025268857637061,0.21699367471093026,0.19999652904323073,0.6762985587120056,0.6763997673988342,115242,92194,5.349772691726685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,5,Feature-only,feature_only,GCN,0.733,0.7349998686490293,0.758,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6775828003883362,0.7810269594192505,115242,92194,5.098743677139282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.706,0.6998035836373019,0.704,0.5668170774036793,0.4912386252538167,0.5263285121469724,0.19999652904323073,0.6775828003883362,0.7280083298683167,115242,92194,8.127551555633545,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899752259254456,1.1556728196637778e-07,1.0654937341314508e-06,9.499263455836626e-07,0.30000001192092896,0.24538207054138184,0.876399376087493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.704,0.7038699271245458,0.676,0.13311350225616106,0.1153643679025344,0.12360501188509729,0.19999652904323073,0.6775828003883362,0.6726685166358948,115242,92194,12.652350664138794,0.1,0.5,0.3,,0.1,0.5,,0.7899752259254456,,,,0.23889818787574768,0.27630627155303955,0.43720348693805816,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.871437031539472e-09,0.9893267750740051,0.9199423789978027,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,5,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.753,0.7559887707182766,0.774,0.8787747309961819,0.7616003609836806,0.8160025784617864,0.19999652904323073,0.6775828003883362,0.7762761116027832,115242,92194,15.909643173217773,,,0.3,,,,,0.7899752259254456,,,,,,0.9778924464866607,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.21002475917339325,0.7415204048156738,0.3829215168952942,0.5000000596046448,0.6963387131690979,0.010397064499557018,0.7048045992851257,0.011544005945324898,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7263988852500916,0.3342351019382477,0.9999999403953552,0.0,0.10744350403547287,0.5,-0.006805559154599905,0.597188092306295
PubMed,low_feature_similarity,0.3,5,Random-Matched,random_matched,GCN,0.677,0.671447011687092,0.682,0.23498785144047205,0.2036549597653606,0.21820232867330083,0.19999652904323073,0.6775828003883362,0.6783738732337952,115242,92194,5.087337970733643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,6,Feature-only,feature_only,GCN,0.739,0.732607396845755,0.752,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.676715075969696,0.7798338532447815,115242,92194,5.254918098449707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.711,0.7075488677030807,0.724,0.5832176327664006,0.5054523576746635,0.5415575520728415,0.19999652904323073,0.676715075969696,0.73026442527771,115242,92194,8.30577540397644,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899764180183411,3.27781606301869e-08,1.8813096858139033e-07,1.5535279374034872e-07,0.30000001192092896,0.24812446534633636,0.8830285694861789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.686,0.6805167963531108,0.732,0.20262061784102742,0.17560351959088516,0.1881471334756859,0.19999652904323073,0.676715075969696,0.6799358129501343,115242,92194,12.817700624465942,0.1,0.5,0.3,,0.1,0.5,,0.7899764180183411,,,,0.2641212046146393,0.2777235507965088,0.49610349825646516,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,6.6240004592543755e-09,0.9767662286758423,0.8767160773277283,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,6,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.734,0.7297893147778328,0.764,0.8742624088858035,0.7576897044446116,0.8118125780589018,0.19999652904323073,0.676715075969696,0.7735210657119751,115242,92194,16.05119776725769,,,0.3,,,,,0.7899764180183411,,,,,,0.9770328724557923,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.21002350747585297,0.7233097553253174,0.4044337868690491,0.5,0.5615203380584717,0.03533695638179779,0.7676782011985779,0.017707455903291702,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7255218625068665,0.33370229601860046,0.9999999403953552,0.0,0.1330699473619461,0.5,-0.010597328655421734,0.5791426792157623
PubMed,low_feature_similarity,0.3,6,Random-Matched,random_matched,GCN,0.685,0.6745895695879492,0.722,0.2246615758417216,0.19470557268556818,0.20861367390516095,0.19999652904323073,0.676715075969696,0.6759008169174194,115242,92194,5.257408618927002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,7,Feature-only,feature_only,GCN,0.741,0.7372886711691841,0.762,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6757779121398926,0.7800941467285156,115242,92194,5.142401695251465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.73,0.725497333191841,0.738,0.5815688996876085,0.5040234639392344,0.5400265903871722,0.19999652904323073,0.6757779121398926,0.7285940647125244,115242,92194,8.333313226699829,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899622917175293,1.8931470435745723e-07,1.4230885199140175e-06,1.2337737871348509e-06,0.30000001192092896,0.2487526834011078,0.8843830888272609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.69,0.6841087333091348,0.706,0.2090419993057966,0.18116868466571406,0.19410982635671406,0.19999652904323073,0.6757779121398926,0.6792632937431335,115242,92194,12.634236812591553,0.1,0.5,0.3,,0.1,0.5,,0.7899622917175293,,,,0.26327240467071533,0.281025767326355,0.4963058622038621,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.3953937439434867e-09,0.9781372547149658,0.8808435797691345,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.74,0.7298768272256096,0.75,0.887712599791739,0.7693464691283748,0.8243020023367309,0.19999652904323073,0.6757779121398926,0.7722628712654114,115242,92194,15.899776697158813,,,0.3,,,,,0.7899622917175293,,,,,,0.9802947871864286,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.21003767848014832,0.754468560218811,0.367421418428421,0.5,0.785095751285553,0.0032769537065178156,0.657720685005188,0.002840062603354454,0.4999999701976776,0.2886788845062256,0.10000693798065186,0.7270472049713135,0.3329070210456848,0.9999999403953552,0.0,0.053292471915483475,0.5,-0.003133809892460704,0.600553721773115
PubMed,low_feature_similarity,0.3,7,Random-Matched,random_matched,GCN,0.706,0.6981541447991977,0.738,0.22787226657410622,0.19748815522298263,0.21159502034567504,0.19999652904323073,0.6757779121398926,0.675857424736023,115242,92194,5.2269127368927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,8,Feature-only,feature_only,GCN,0.739,0.7406430104488582,0.764,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6754308342933655,0.7807666659355164,115242,92194,5.118421316146851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.716,0.7104251921973977,0.722,0.5710690732384589,0.4949236669925547,0.5302767817573828,0.19999652904323073,0.6754308342933655,0.7280517220497131,115242,92194,8.15139889717102,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899782657623291,6.368196636685752e-08,5.883426865693764e-07,5.246607202025189e-07,0.30000001192092896,0.2470276802778244,0.87833054321967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
