run_id,timestamp,experiment_type,seed,dataset,split_type,method,oracle_only,proxy_model,downstream_model,prune_ratio_target,actual_prune_ratio,num_edges_before,num_edges_after,isolated_nodes,min_degree,mean_degree,largest_connected_component_ratio,edge_homophily_before,edge_homophily_after,val_acc,test_acc,test_f1,best_epoch,runtime,config_path,graph_path,noise_type,noise_ratio,num_injected_edges,bad_edge_precision,bad_edge_recall,bad_edge_f1,clean_edge_mistakenly_removed_ratio,notes
random_Cora_GraphSAGE_seed2,2026-05-31T20:34:41.275806,clean,2,Cora,,Random-Matched,False,-,GraphSAGE,0.19988632057597577,0.19988632057597577,10556,8446,150,0.0,6.237813949584961,0.8622599704579025,0.8099659085273743,0.8099659085273743,0.698,0.692,0.6906486468246822,46,0.34448766708374023,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GCN_seed0,2026-05-31T20:34:53.766936,clean,0,Cora,,Original,False,-,GCN,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.782,0.787,0.7819578106509324,109,0.9074890613555908,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GAT_seed0,2026-05-31T20:34:53.767022,clean,0,Cora,,Original,False,-,GAT,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.822,0.822,0.8088547196681046,17,0.4224281311035156,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GraphSAGE_seed0,2026-05-31T20:34:53.767056,clean,0,Cora,,Original,False,-,GraphSAGE,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.752,0.761,0.7511006029323747,106,0.4843118190765381,configs/graca_lite_cora.yaml,,,,,,,,,
dropedge_Cora_GCN_seed0,2026-05-31T20:34:54.990854,clean,0,Cora,,DropEdge,False,-,GCN,0.2,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.774,0.791,0.7864053124961039,64,0.4775424003601074,configs/graca_lite_cora.yaml,,,,,,,,,
dropedge_Cora_GAT_seed0,2026-05-31T20:34:54.990935,clean,0,Cora,,DropEdge,False,-,GAT,0.2,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.82,0.822,0.8116588871663303,29,0.45118188858032227,configs/graca_lite_cora.yaml,,,,,,,,,
dropedge_Cora_GraphSAGE_seed0,2026-05-31T20:34:54.990967,clean,0,Cora,,DropEdge,False,-,GraphSAGE,0.2,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.778,0.774,0.7621865816053316,17,0.2819645404815674,configs/graca_lite_cora.yaml,,,,,,,,,
random_Cora_GCN_seed0,2026-05-31T20:34:56.345152,clean,0,Cora,,Random-Matched,False,-,GCN,0.19988632057597577,0.19988632057597577,10556,8446,135,0.0,6.237813949584961,0.8508124076809453,0.8099659085273743,0.8099659085273743,0.768,0.762,0.7556001375705842,73,0.4885714054107666,configs/graca_lite_cora.yaml,,,,,,,,,
random_Cora_GAT_seed0,2026-05-31T20:34:56.345247,clean,0,Cora,,Random-Matched,False,-,GAT,0.19988632057597577,0.19988632057597577,10556,8446,135,0.0,6.237813949584961,0.8508124076809453,0.8099659085273743,0.8099659085273743,0.804,0.801,0.792325705846196,12,0.38397908210754395,configs/graca_lite_cora.yaml,,,,,,,,,
random_Cora_GraphSAGE_seed0,2026-05-31T20:34:56.345284,clean,0,Cora,,Random-Matched,False,-,GraphSAGE,0.19988632057597577,0.19988632057597577,10556,8446,135,0.0,6.237813949584961,0.8508124076809453,0.8099659085273743,0.8099659085273743,0.694,0.72,0.7109534883080212,60,0.3874473571777344,configs/graca_lite_cora.yaml,,,,,,,,,
degree_random_Cora_GCN_seed0,2026-05-31T20:34:58.041873,clean,0,Cora,,DegreeAwareRandom-Matched,False,-,GCN,0.1870026525198939,0.1870026525198939,10556,8582,46,0.0,6.3382568359375,0.8888478581979321,0.8099659085273743,0.8099659085273743,0.76,0.766,0.7606592796882129,143,0.6795926094055176,configs/graca_lite_cora.yaml,,,,,,,,,
degree_random_Cora_GAT_seed0,2026-05-31T20:34:58.041957,clean,0,Cora,,DegreeAwareRandom-Matched,False,-,GAT,0.1870026525198939,0.1870026525198939,10556,8582,46,0.0,6.3382568359375,0.8888478581979321,0.8099659085273743,0.8099659085273743,0.808,0.796,0.7882399319337476,9,0.3821237087249756,configs/graca_lite_cora.yaml,,,,,,,,,
degree_random_Cora_GraphSAGE_seed0,2026-05-31T20:34:58.041985,clean,0,Cora,,DegreeAwareRandom-Matched,False,-,GraphSAGE,0.1870026525198939,0.1870026525198939,10556,8582,46,0.0,6.3382568359375,0.8888478581979321,0.8099659085273743,0.8099659085273743,0.738,0.746,0.7365060329461227,130,0.5418815612792969,configs/graca_lite_cora.yaml,,,,,,,,,
homophily_Cora_GCN_seed0,2026-05-31T20:34:59.530367,clean,0,Cora,,Homophily-TrainOnly,False,-,GCN,0,0.0007578628268283261,10556,10548,0,2.0,7.7902512550354,0.9176514032496307,0.8099659085273743,0.8099659085273743,0.784,0.781,0.7711703335634075,47,0.43971848487854004,configs/graca_lite_cora.yaml,,,,,,,,,
homophily_Cora_GAT_seed0,2026-05-31T20:34:59.530442,clean,0,Cora,,Homophily-TrainOnly,False,-,GAT,0,0.0007578628268283261,10556,10548,0,2.0,7.7902512550354,0.9176514032496307,0.8099659085273743,0.8099659085273743,0.818,0.818,0.8081123975138598,20,0.4459812641143799,configs/graca_lite_cora.yaml,,,,,,,,,
homophily_Cora_GraphSAGE_seed0,2026-05-31T20:34:59.530470,clean,0,Cora,,Homophily-TrainOnly,False,-,GraphSAGE,0,0.0007578628268283261,10556,10548,0,2.0,7.7902512550354,0.9176514032496307,0.8099659085273743,0.8099659085273743,0.754,0.769,0.7601526562679981,94,0.4834158420562744,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GCN_seed1,2026-05-31T20:35:03.501271,clean,1,Cora,,Original,False,-,GCN,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.772,0.785,0.7792052323851284,92,0.869783878326416,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GAT_seed1,2026-05-31T20:35:03.501350,clean,1,Cora,,Original,False,-,GAT,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.81,0.815,0.8077412948802077,12,0.4065365791320801,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GraphSAGE_seed1,2026-05-31T20:35:03.501383,clean,1,Cora,,Original,False,-,GraphSAGE,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.772,0.77,0.7604283248587947,99,0.47643589973449707,configs/graca_lite_cora.yaml,,,,,,,,,
dropedge_Cora_GCN_seed1,2026-05-31T20:35:04.808272,clean,1,Cora,,DropEdge,False,-,GCN,0.2,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.76,0.76,0.7576969572454113,57,0.45638275146484375,configs/graca_lite_cora.yaml,,,,,,,,,
dropedge_Cora_GAT_seed1,2026-05-31T20:35:04.808352,clean,1,Cora,,DropEdge,False,-,GAT,0.2,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.812,0.835,0.8217898625565009,11,0.3885037899017334,configs/graca_lite_cora.yaml,,,,,,,,,
