dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_gate_type,hp_tau_quantile,hp_checkpoint_control,diag_gate_type,diag_tau,diag_tau_quantile,diag_soft_k,diag_feature_sim_mean,diag_gate_active_fraction,diag_gate_mean,diag_dynamic_contribution_mean,diag_dynamic_contribution_abs_mean
CiteSeer,low_feature_similarity,0.3,0,Random-Matched,random_matched,GCN,0.556,0.5377000739974832,0.58,0.23076923076923078,0.2,0.21428571428571427,0.19993239817475073,0.5913469791412354,0.5910435318946838,11834,9468,0.9215242862701416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,1,Feature-only,feature_only,GCN,0.648,0.6246829623497882,0.646,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5916849970817566,0.7013096809387207,11834,9468,1.0865132808685303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.622,0.5977227972421811,0.614,0.6111580726965342,0.5296703296703297,0.5675039246467818,0.19993239817475073,0.5916849970817566,0.6628643870353699,11834,9468,3.7297720909118652,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.853343665599823,3.6468062347694286e-08,5.113639645060175e-07,4.7489589860560955e-07,0.30000001192092896,0.2481762170791626,0.8998007557761512,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.616,0.5866595411573808,0.598,0.3423499577345731,0.2967032967032967,0.3178963893249608,0.19993239817475073,0.5916849970817566,0.6189269423484802,11834,9468,5.2727978229522705,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.2940249443054199,0.2947419583797455,0.5933343311638566,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.602184423494691e-08,0.9270322918891907,0.76596599817276,0.5,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,6.268293142318726,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.43290790915489197,0.36550086736679077,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.5212895710401426e-08,0.9460875391960144,0.7653127312660217,0.5,hard,0.5,real,hard,0.1154700517654419,0.5,20.0,0.14665630459785461,0.5002534985542297,0.5002534985542297,-0.06709209084510803,0.07855071127414703
CiteSeer,low_feature_similarity,0.3,1,Random-Matched,random_matched,GCN,0.565,0.536178463958186,0.59,0.2256973795435334,0.1956043956043956,0.20957613814756673,0.19993239817475073,0.5916849970817566,0.5910435318946838,11834,9468,1.0276777744293213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,2,Feature-only,feature_only,GCN,0.662,0.6370206688255617,0.664,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5906709432601929,0.7010984420776367,11834,9468,1.042341947555542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.607,0.5888598973606528,0.582,0.5595942519019442,0.484981684981685,0.5196232339089483,0.19993239817475073,0.5906709432601929,0.6529362201690674,11834,9468,1.388568639755249,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.853343665599823,-8.562704323367143e-09,1.073200223800086e-06,1.0817630027304403e-06,0.30000001192092896,0.24807627499103546,0.881448882107933,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.583,0.5616644733769539,0.582,0.3795435333896872,0.32893772893772893,0.35243328100470955,0.19993239817475073,0.5906709432601929,0.6204056143760681,11834,9468,2.124521017074585,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.289363831281662,0.3032445013523102,0.5886747845007951,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.451397935170462e-07,0.9443552494049072,0.729153037071228,0.5,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.4378931522369385,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.4267159402370453,0.37419775128364563,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.860794268144673e-08,0.9607909321784973,0.7851307392120361,0.5,hard,0.5,real,hard,0.1154700517654419,0.5,20.0,0.14665630459785461,0.5002534985542297,0.5002534985542297,-0.0732840746641159,0.08422639966011047
CiteSeer,low_feature_similarity,0.3,2,Random-Matched,random_matched,GCN,0.556,0.5401241853013673,0.566,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.5906709432601929,0.5901985764503479,11834,9468,1.026798963546753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,3,Feature-only,feature_only,GCN,0.62,0.590450711586564,0.638,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5962480902671814,0.7065906524658203,11834,9468,0.6904430389404297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.622,0.5964657549885709,0.604,0.5579036348267118,0.4835164835164835,0.5180533751962324,0.19993239817475073,0.5962480902671814,0.6556823253631592,11834,9468,1.3418500423431396,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.853343665599823,6.872568064864026e-06,2.4769515221123584e-05,1.7896945792017505e-05,0.30000001192092896,0.24566151201725006,0.8804248987684841,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.629,0.6093681407387844,0.612,0.3524936601859679,0.3054945054945055,0.3273155416012559,0.19993239817475073,0.5962480902671814,0.6258977651596069,11834,9468,2.0844366550445557,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.28365999460220337,0.30116626620292664,0.5658537566709799,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.9467225342850725e-07,0.9389048218727112,0.7302120923995972,0.5,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,3,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.622,0.5889265193151705,0.65,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5962480902671814,0.713772714138031,11834,9468,2.2020277976989746,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.4306977689266205,0.3698318600654602,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.4444124474266573e-07,0.9370035529136658,0.7442511916160583,0.5,hard,0.5,real,hard,0.1154700517654419,0.5,20.0,0.14665630459785461,0.5002534985542297,0.5002534985542297,-0.0693022608757019,0.08158113807439804
CiteSeer,low_feature_similarity,0.3,3,Random-Matched,random_matched,GCN,0.586,0.5700988830989705,0.62,0.2231614539306847,0.1934065934065934,0.20722135007849293,0.19993239817475073,0.5962480902671814,0.5933671593666077,11834,9468,0.9213135242462158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,4,Feature-only,feature_only,GCN,0.643,0.6016793340485993,0.654,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5918539762496948,0.7008872032165527,11834,9468,0.657268762588501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.596,0.5709998697889564,0.616,0.5857988165680473,0.5076923076923077,0.5439560439560439,0.19993239817475073,0.5918539762496948,0.657372236251831,11834,9468,1.0929746627807617,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.853343665599823,3.8118735119496705e-06,1.4824100617261138e-05,1.1012227332685143e-05,0.30000001192092896,0.2463810294866562,0.8897527633467879,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.603,0.5784253784808412,0.574,0.3863060016906171,0.3347985347985348,0.35871271585557296,0.19993239817475073,0.5918539762496948,0.6286438703536987,11834,9468,1.9611093997955322,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.27488061785697937,0.30960533022880554,0.5645121574383438,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.2775358015915117e-07,0.9464678168296814,0.7424068450927734,0.5,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,4,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.639,0.5945134327113812,0.66,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5918539762496948,0.7101816534996033,11834,9468,2.225407123565674,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.4253222644329071,0.3760390281677246,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.251035399718603e-07,0.9471437931060791,0.7431689500808716,0.5,hard,0.5,real,hard,0.1154700517654419,0.5,20.0,0.14665630459785461,0.5002534985542297,0.5002534985542297,-0.07467777281999588,0.08398265391588211
CiteSeer,low_feature_similarity,0.3,4,Random-Matched,random_matched,GCN,0.571,0.5385849633692362,0.55,0.22231614539306846,0.19267399267399268,0.206436420722135,0.19993239817475073,0.5918539762496948,0.5861850380897522,11834,9468,0.6841244697570801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,0,Feature-only,feature_only,GCN,0.645,0.6244935932171453,0.638,0.6415891800507185,0.5560439560439561,0.5957613814756673,0.19993239817475073,0.6094304323196411,0.6880016922950745,11834,9468,1.0830159187316895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.645,0.6213403945345491,0.606,0.3863060016906171,0.3347985347985348,0.35871271585557296,0.19993239817475073,0.6094304323196411,0.6535699367523193,11834,9468,1.455507755279541,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8424745202064514,5.676227132767053e-08,6.68525274249987e-07,6.117629709478933e-07,0.30000001192092896,0.2649465501308441,0.7314418007300256,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.613,0.593336094283416,0.592,0.46745562130177515,0.40512820512820513,0.4340659340659341,0.19993239817475073,0.6094304323196411,0.6544148921966553,11834,9468,2.227388620376587,0.1,0.5,0.3,,0.1,0.5,,0.8424745202064514,,,,0.3148069381713867,0.34177276492118835,0.6500336365450602,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,9.53316146024008e-08,0.9292715787887573,0.6664228439331055,0.5,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,0,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.639,0.615599046897113,0.638,0.6424344885883347,0.5567765567765568,0.5965463108320251,0.19993239817475073,0.6094304323196411,0.6882129311561584,11834,9468,2.5664830207824707,0.1,0.5,0.3,,0.1,0.5,,0.8424745202064514,,,,0.4217929244041443,0.38050493597984314,0.8709993433631394,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,9.344510232267567e-08,0.9277927875518799,0.6680152416229248,0.5,hard,0.5,real,hard,0.12087345868349075,0.5,20.0,0.15752547979354858,0.5000845193862915,0.5000845193862915,-0.0782070904970169,0.08899056911468506
CiteSeer,degree_aligned_random,0.3,0,Random-Matched,random_matched,GCN,0.614,0.5916127943698801,0.604,0.23076923076923078,0.2,0.21428571428571427,0.19993239817475073,0.6094304323196411,0.6100549101829529,11834,9468,0.8716154098510742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,Feature-only,feature_only,GCN,0.649,0.6234069835863442,0.634,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6109514832496643,0.693705141544342,11834,9468,1.0200402736663818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.617,0.5942711390870324,0.6,0.4091293322062553,0.3545787545787546,0.37990580847723704,0.19993239817475073,0.6109514832496643,0.661174476146698,11834,9468,1.4537286758422852,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8428372740745544,7.151856351583774e-08,4.072976764746272e-07,3.357790774316527e-07,0.30000001192092896,0.26603204011917114,0.7443071354538842,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.632,0.6091074770764208,0.614,0.4319526627218935,0.37435897435897436,0.4010989010989011,0.19993239817475073,0.6109514832496643,0.6590620875358582,11834,9468,2.4449191093444824,0.1,0.5,0.3,,0.1,0.5,,0.8428372740745544,,,,0.31093013286590576,0.3335309326648712,0.6339544023638928,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,-1.1803602539828262e-08,0.9208636283874512,0.6816884279251099,0.5000000596046448,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.649,0.6234069835863442,0.634,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6109514832496643,0.693705141544342,11834,9468,2.6329803466796875,0.1,0.5,0.3,,0.1,0.5,,0.8428372740745544,,,,0.4231988191604614,0.37754127383232117,0.8743921280828135,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,-1.7896642390269335e-08,0.9201453328132629,0.6823060512542725,0.5,hard,0.5,real,hard,0.12049504369497299,0.5,20.0,0.15716271102428436,0.5002534985542297,0.5002534985542297,-0.07680118829011917,0.08750658482313156
CiteSeer,degree_aligned_random,0.3,1,Random-Matched,random_matched,GCN,0.604,0.5823545855470854,0.61,0.2256973795435334,0.1956043956043956,0.20957613814756673,0.19993239817475073,0.6109514832496643,0.6094211935997009,11834,9468,0.9088287353515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,Feature-only,feature_only,GCN,0.63,0.6053230176215528,0.638,0.6644125105663568,0.5758241758241758,0.6169544740973312,0.19993239817475073,0.6094304323196411,0.6901140809059143,11834,9468,0.8956725597381592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.619,0.6005439722121175,0.612,0.4209636517328825,0.3648351648351648,0.39089481946624804,0.19993239817475073,0.6094304323196411,0.6630756258964539,11834,9468,1.4593255519866943,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8425933718681335,1.1926442056164888e-08,5.58492615709838e-07,5.465660706249764e-07,0.30000001192092896,0.2716107666492462,0.748182339043499,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.616,0.5967259024726821,0.644,0.44885883347421807,0.389010989010989,0.41679748822605966,0.19993239817475073,0.6094304323196411,0.6531474590301514,11834,9468,2.309685707092285,0.1,0.5,0.3,,0.1,0.5,,0.8425933718681335,,,,0.33069372177124023,0.3333907425403595,0.6819513380585437,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.7012181763884655e-08,0.9044278860092163,0.590846598148346,0.5,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.63,0.6055241195662903,0.64,0.665257819103973,0.5765567765567765,0.6177394034536893,0.19993239817475073,0.6094304323196411,0.6901140809059143,11834,9468,2.4956302642822266,0.1,0.5,0.3,,0.1,0.5,,0.8425933718681335,,,,0.42318788170814514,0.37847205996513367,0.8702305310389669,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,5.712595552154198e-08,0.9251732230186462,0.628947377204895,0.5000000596046448,hard,0.5,real,hard,0.12126781791448593,0.5,20.0,0.15740662813186646,0.5007604956626892,0.5007604956626892,-0.07681211084127426,0.08779806643724442
CiteSeer,degree_aligned_random,0.3,2,Random-Matched,random_matched,GCN,0.574,0.554231570536733,0.598,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.6094304323196411,0.6092099547386169,11834,9468,0.9676158428192139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,Feature-only,feature_only,GCN,0.628,0.6096531512644763,0.636,0.650887573964497,0.5641025641025641,0.6043956043956044,0.19993239817475073,0.6070643663406372,0.6899028420448303,11834,9468,0.8333721160888672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.625,0.6047900256093238,0.612,0.40490278951817416,0.3509157509157509,0.3759811616954474,0.19993239817475073,0.6070643663406372,0.657583475112915,11834,9468,1.4449286460876465,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.842980146408081,5.727680019163017e-08,4.503114325871138e-07,3.9303461107920157e-07,0.30000001192092896,0.26959747076034546,0.7479112349279311,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.596,0.5777171774394027,0.614,0.45900253592561285,0.3978021978021978,0.4262166405023548,0.19993239817475073,0.6070643663406372,0.6539924144744873,11834,9468,2.1148502826690674,0.1,0.5,0.3,,0.1,0.5,,0.842980146408081,,,,0.33238252997398376,0.3277890980243683,0.694760987401585,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,5.033345473748341e-08,0.8857106566429138,0.6132584810256958,0.5,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.629,0.6086477327946725,0.636,0.6517328825021133,0.5648351648351648,0.6051805337519622,0.19993239817475073,0.6070643663406372,0.6901140809059143,11834,9468,2.4946277141571045,0.1,0.5,0.3,,0.1,0.5,,0.842980146408081,,,,0.4329412579536438,0.36727333068847656,0.8808480915686538,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,-5.546231136577262e-07,0.8772604465484619,0.5951117873191833,0.5,hard,0.5,real,hard,0.12000000476837158,0.5,20.0,0.15701982378959656,0.5000845193862915,0.5000845193862915,-0.0670587494969368,0.08073056489229202
CiteSeer,degree_aligned_random,0.3,3,Random-Matched,random_matched,GCN,0.565,0.5438372396613916,0.608,0.2231614539306847,0.1934065934065934,0.20722135007849293,0.19993239817475073,0.6070643663406372,0.6030840873718262,11834,9468,0.9002244472503662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,Feature-only,feature_only,GCN,0.62,0.6000789584270351,0.676,0.6568047337278107,0.5692307692307692,0.6098901098901098,0.19993239817475073,0.6099374890327454,0.6907477974891663,11834,9468,0.7065384387969971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.583,0.5494682003374688,0.626,0.3905325443786982,0.3384615384615385,0.3626373626373626,0.19993239817475073,0.6099374890327454,0.6563160419464111,11834,9468,1.215608835220337,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8424159288406372,6.388474048435455e-06,2.4897890398278832e-05,1.8509415895096026e-05,0.30000001192092896,0.2664947807788849,0.7380776955908767,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.607,0.5815390234434151,0.62,0.4353338968723584,0.3772893772893773,0.40423861852433285,0.19993239817475073,0.6099374890327454,0.6544148921966553,11834,9468,1.9044578075408936,0.1,0.5,0.3,,0.1,0.5,,0.8424159288406372,,,,0.332408607006073,0.3301311135292053,0.6654559924551137,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.024438737815217e-07,0.9045969247817993,0.5957509875297546,0.5,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.631,0.6059920570695824,0.676,0.6568047337278107,0.5692307692307692,0.6098901098901098,0.19993239817475073,0.6099374890327454,0.6907477974891663,11834,9468,2.1877894401550293,0.1,0.5,0.3,,0.1,0.5,,0.8424159288406372,,,,0.4264012575149536,0.3740623891353607,0.870634974281723,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.6062988328922074e-07,0.8944566249847412,0.5938321948051453,0.5,hard,0.5,real,hard,0.12104552239179611,0.5,20.0,0.1575840711593628,0.5002534985542297,0.5002534985542297,-0.07359873503446579,0.08554680645465851
CiteSeer,degree_aligned_random,0.3,4,Random-Matched,random_matched,GCN,0.549,0.5340564435019899,0.594,0.22231614539306846,0.19267399267399268,0.206436420722135,0.19993239817475073,0.6099374890327454,0.6039290428161621,11834,9468,0.8444154262542725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,0,Feature-only,feature_only,GCN,0.687,0.685321459025004,0.682,0.4325754946199236,0.37489659321651503,0.40167600016115385,0.19999652904323073,0.6172228455543518,0.6656398773193359,115242,92194,5.672555685043335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.614,0.6124682335769814,0.618,0.1575841721624436,0.13657215913363915,0.14632770637766407,0.19999652904323073,0.6172228455543518,0.6116666793823242,115242,92194,8.857633352279663,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7606876492500305,6.50682139280434e-08,3.656469118595851e-07,3.0057870503696904e-07,0.30000001192092896,0.2771255373954773,0.6137443263151089,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.64,0.6411948669659392,0.61,0.09311003123915307,0.08069489358501918,0.08645904677490833,0.19999652904323073,0.6172228455543518,0.5986723899841309,115242,92194,14.179906129837036,0.1,0.5,0.3,,0.1,0.5,,0.7606876492500305,,,,0.24516089260578156,0.32996389269828796,0.266950734565426,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,6.617921322060738e-09,0.9763801097869873,0.9016663432121277,0.4999999701976776,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,0,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.688,0.6861902215567998,0.68,0.4326622700451232,0.3749717981499586,0.4017565770919786,0.19999652904323073,0.6172228455543518,0.6656615734100342,115242,92194,17.179527521133423,0.1,0.5,0.3,,0.1,0.5,,0.7606876492500305,,,,0.4210824966430664,0.3790219724178314,0.7255246601157452,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,6.635244798047779e-09,0.9761805534362793,0.9014540910720825,0.4999999701976776,hard,0.5,real,hard,0.1946183145046234,0.5,20.0,0.2393123060464859,0.5000086426734924,0.5000086426734924,-0.07891745865345001,0.091478131711483
PubMed,feature_similar_cross_class,0.3,0,Random-Matched,random_matched,GCN,0.609,0.6024479829898272,0.65,0.2269177368969108,0.19666090095510266,0.2107086741066033,0.19999652904323073,0.6172228455543518,0.6164826154708862,115242,92194,5.418781042098999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,1,Feature-only,feature_only,GCN,0.657,0.6592999670484097,0.68,0.4334432488719195,0.3756486425509513,0.40248176946940084,0.19999652904323073,0.6172228455543518,0.6657916903495789,115242,92194,5.397074460983276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.618,0.6152580438191338,0.61,0.17285664699757028,0.14980822741971872,0.16050924620281215,0.19999652904323073,0.6172228455543518,0.6145085692405701,115242,92194,17.2955539226532,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7608298063278198,2.4110084950734745e-07,1.22954247672169e-06,9.884415703709237e-07,0.30000001192092896,0.2760109007358551,0.6220079570294443,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.634,0.6338893082649331,0.638,0.15923290524123568,0.13800105286906822,0.14785866806333348,0.19999652904323073,0.6172228455543518,0.6113412976264954,115242,92194,13.49997353553772,0.1,0.5,0.3,,0.1,0.5,,0.7608298063278198,,,,0.2633918821811676,0.3394005596637726,0.33176550853354064,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.1373471409115155e-07,0.9684229493141174,0.7993897795677185,0.4999999701976776,,,,,,,,,,,,
