dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_score_ratio,hp_lambda_pos,hp_lambda_neg,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_lambda_pos,diag_lambda_neg,diag_consistency_weight,diag_num_checkpoints,diag_feature_risk_mean,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,diag_mode,diag_degree_norm,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_skip_residualization,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc,diag_raw_stability_auc,diag_feature_risk_auc
Texas,feature_similar_cross_class,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.6216216216216216,0.30000000000000004,0.6440677966101694,0.0,0.0,0.0,0.20375335120643434,0.06702413409948349,0.07070706784725189,746,594,0.3234233856201172,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6212210655212402,,,,,0.30000004172325134,0.3080155551433563,0.2559354995543311,feature_pos_neg,False,-0.0001348556106677279,0.001440831576474011,0.0015756873181089759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.5945945945945946,0.16,0.576271186440678,0.013157894736842105,0.011627906976744186,0.012345679012345678,0.20375335120643434,0.06702413409948349,0.08080808073282242,746,594,1.178248405456543,0.3,,,,,200.0,stability_residual,,,,,0.6212210655212402,,,,,,,0.31452070334656834,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.37877896428108215,0.9189107418060303,0.4324600398540497,0.5000000596046448,0.3479835093021393,0.036845676600933075,0.8738483190536499,0.00023300414613913745,0.5,0.2892563045024872,0.10053619742393494,0.724327564239502,0.3269883692264557,1.0,0.0,0.015274714678525925,0.5,-0.0030086329206824303,0.5371930961834536,0.534458309699376,0.26709747994489913
Texas,feature_similar_cross_class,0.3,7,Random-Matched,random_matched,GCN,0.6216216216216216,0.27142857142857146,0.576271186440678,0.27631578947368424,0.2441860465116279,0.25925925925925924,0.20375335120643434,0.06702413409948349,0.06397306174039841,746,594,0.21109509468078613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,8,Feature-only,feature_only,GCN,0.6756756756756757,0.3411330049261084,0.5932203389830508,0.0,0.0,0.0,0.20375335120643434,0.06702413409948349,0.06734006851911545,746,594,0.1854243278503418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,8,GCN-Jaccard,jaccard,GCN,0.6486486486486487,0.2782485875706215,0.6440677966101694,0.02631578947368421,0.023255813953488372,0.024691358024691357,0.20375335120643434,0.06702413409948349,0.06397306174039841,746,594,0.17873883247375488,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,8,DegreeAwareRandom,degree_aware_random,GCN,0.6486486486486487,0.28160919540229884,0.576271186440678,0.2463768115942029,0.19767441860465115,0.21935483870967742,0.18498659517426275,0.06702413409948349,0.07236842066049576,746,608,0.16686129570007324,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.6486486486486487,0.28160919540229884,0.6271186440677966,0.0,0.0,0.0,0.20375335120643434,0.06702413409948349,0.06734006851911545,746,594,0.6446826457977295,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6209861636161804,-5.08437879034318e-05,0.7848525643348694,0.31442540884017944,0.5,0.3129904866218567,0.39856234192848206,0.28524835912810953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.6486486486486487,0.28160919540229884,0.559322033898305,0.0,0.0,0.0,0.20375335120643434,0.06702413409948349,0.06397306174039841,746,594,0.31574583053588867,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6209861636161804,,,,,0.30000004172325134,0.3209662437438965,0.21702050076979174,feature_pos_neg,False,3.877593553625047e-05,0.0004175910435151309,0.0003788151079788804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,8,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.6486486486486487,0.28160919540229884,0.6101694915254238,0.039473684210526314,0.03488372093023256,0.03703703703703704,0.20375335120643434,0.06702413409948349,0.08080808073282242,746,594,1.1977450847625732,0.3,,,,,200.0,stability_residual,,,,,0.6209861636161804,,,,,,,0.2488351835345596,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.37901389598846436,0.7663307785987854,0.40295106172561646,0.5,0.4854518175125122,0.11115479469299316,0.8268935680389404,0.029129158705472946,0.5,0.2892563045024872,0.10053619742393494,0.7263193726539612,0.3237334191799164,1.0,0.0,0.17078717052936554,0.5,-0.01167618203908205,0.4292298030953732,0.39320152337736003,0.2582853901628717
Texas,feature_similar_cross_class,0.3,8,Random-Matched,random_matched,GCN,0.6216216216216216,0.19166666666666668,0.6271186440677966,0.27631578947368424,0.2441860465116279,0.25925925925925924,0.20375335120643434,0.06702413409948349,0.06734006851911545,746,594,0.18302559852600098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,9,Feature-only,feature_only,GCN,0.6486486486486487,0.34285714285714286,0.6610169491525424,0.0,0.0,0.0,0.20375335120643434,0.06702413409948349,0.06734006851911545,746,594,0.23690295219421387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,9,GCN-Jaccard,jaccard,GCN,0.5945945945945946,0.29444444444444445,0.6610169491525424,0.039473684210526314,0.03488372093023256,0.03703703703703704,0.20375335120643434,0.06702413409948349,0.06397306174039841,746,594,0.22369718551635742,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,9,DegreeAwareRandom,degree_aware_random,GCN,0.5675675675675675,0.15,0.6440677966101694,0.22535211267605634,0.18604651162790697,0.2038216560509554,0.19034852546916892,0.06702413409948349,0.06622516363859177,746,604,0.1880347728729248,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.5405405405405406,0.29000000000000004,0.6610169491525424,0.013157894736842105,0.011627906976744186,0.012345679012345678,0.20375335120643434,0.06702413409948349,0.060606058686971664,746,594,0.7137868404388428,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6194048523902893,-0.00010330093209631741,0.7731233239173889,0.3223116993904114,0.5000000596046448,0.31720149517059326,0.403522253036499,0.226339032493315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.5945945945945946,0.15714285714285714,0.6610169491525424,0.0,0.0,0.0,0.20375335120643434,0.06702413409948349,0.06734006851911545,746,594,0.3757748603820801,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6194048523902893,,,,,0.30000001192092896,0.30797669291496277,0.23308483915403938,feature_pos_neg,False,-0.00015033168892841786,0.0013955713948234916,0.001545902923680842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,feature_similar_cross_class,0.3,9,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.6216216216216216,0.24000000000000005,0.6440677966101694,0.02631578947368421,0.023255813953488372,0.024691358024691357,0.20375335120643434,0.06702413409948349,0.07070706784725189,746,594,1.2458033561706543,0.3,,,,,200.0,stability_residual,,,,,0.6194048523902893,,,,,,,0.32163114820516975,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.38059520721435547,0.9896546602249146,0.3809192180633545,0.5,0.38951870799064636,0.06379249691963196,0.8580636382102966,0.02312895469367504,0.5,0.2892563045024872,0.10053619742393494,0.7255807518959045,0.32914143800735474,1.0,0.0,-0.15218409895896912,0.5,0.010960743762552738,0.6572907381897739,0.6899157280609352,0.24383153715258082
Texas,feature_similar_cross_class,0.3,9,Random-Matched,random_matched,GCN,0.6486486486486487,0.22807017543859648,0.576271186440678,0.2894736842105263,0.2558139534883721,0.2716049382716049,0.20375335120643434,0.06702413409948349,0.06734006851911545,746,594,0.19124794006347656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,0,Feature-only,feature_only,GCN,0.6756756756756757,0.3142857142857143,0.6271186440677966,0.881578947368421,0.7790697674418605,0.8271604938271606,0.20375335120643434,0.1286863386631012,0.10774410516023636,746,594,0.17550110816955566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,0,GCN-Jaccard,jaccard,GCN,0.6486486486486487,0.27546296296296297,0.6440677966101694,0.8947368421052632,0.7906976744186046,0.8395061728395061,0.20375335120643434,0.1286863386631012,0.11447811126708984,746,594,0.16106367111206055,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,0,DegreeAwareRandom,degree_aware_random,GCN,0.6486486486486487,0.2590909090909091,0.576271186440678,0.29411764705882354,0.23255813953488372,0.2597402597402597,0.18230563002680966,0.1286863386631012,0.12459016591310501,746,610,0.1624903678894043,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.6486486486486487,0.2545454545454545,0.5423728813559322,0.6447368421052632,0.5697674418604651,0.6049382716049383,0.20375335120643434,0.1286863386631012,0.10437709838151932,746,594,0.6046960353851318,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6877544522285461,-6.352775380946696e-05,0.6829758882522583,0.25128960609436035,0.5,0.31040969491004944,0.40028631687164307,0.8413823839235071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.6486486486486487,0.28869047619047616,0.6101694915254238,0.7105263157894737,0.627906976744186,0.6666666666666666,0.20375335120643434,0.1286863386631012,0.11447811126708984,746,594,0.3025219440460205,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6877544522285461,,,,,0.30000004172325134,0.27806684374809265,0.9324609026821163,feature_pos_neg,False,-6.3253369262383785e-06,0.0004897815524600446,0.0004961068625561893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,0,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.4864864864864865,0.1836734693877551,0.5932203389830508,0.6842105263157895,0.6046511627906976,0.6419753086419753,0.20375335120643434,0.1286863386631012,0.12794612348079681,746,594,1.5352365970611572,0.3,,,,,200.0,stability_residual,,,,,0.6877544522285461,,,,,,,0.9150798152499797,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.31224560737609863,0.9537146091461182,0.35671764612197876,0.4999999701976776,0.4425753951072693,0.07193093746900558,0.8353126645088196,0.00033371258177794516,0.5000000596046448,0.2892563045024872,0.10053619742393494,0.7248151898384094,0.32949814200401306,1.0,0.0,-0.01828005723655224,0.5,0.0037335145752876997,0.4624929098128191,0.4557167166356049,0.9852524106636416
Texas,low_feature_similarity,0.3,0,Random-Matched,random_matched,GCN,0.6756756756756757,0.28195488721804507,0.6271186440677966,0.25,0.22093023255813954,0.23456790123456792,0.20375335120643434,0.1286863386631012,0.12794612348079681,746,594,0.18888568878173828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,1,Feature-only,feature_only,GCN,0.6216216216216216,0.19827586206896552,0.6610169491525424,0.9342105263157895,0.8255813953488372,0.8765432098765432,0.20375335120643434,0.11260054260492325,0.0875420868396759,746,594,0.20512056350708008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,1,GCN-Jaccard,jaccard,GCN,0.5945945945945946,0.34344115004492365,0.576271186440678,0.9078947368421053,0.8023255813953488,0.8518518518518517,0.20375335120643434,0.11260054260492325,0.09090908616781235,746,594,0.23252558708190918,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,1,DegreeAwareRandom,degree_aware_random,GCN,0.4864864864864865,0.2656673114119923,0.5932203389830508,0.28169014084507044,0.23255813953488372,0.25477707006369427,0.19034852546916892,0.11260054260492325,0.10927152633666992,746,604,0.48351550102233887,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.5675675675675675,0.23076923076923078,0.6271186440677966,0.5657894736842105,0.5,0.5308641975308641,0.20375335120643434,0.11260054260492325,0.10774410516023636,746,594,0.6535520553588867,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6905038952827454,2.0341651179478504e-05,0.6843163967132568,0.2502515912055969,0.5,0.306693434715271,0.34410446882247925,0.8028522810145045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.5945945945945946,0.19298245614035087,0.6271186440677966,0.7894736842105263,0.6976744186046512,0.7407407407407408,0.20375335120643434,0.11260054260492325,0.10101009905338287,746,594,0.3532228469848633,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6905038952827454,,,,,0.30000004172325134,0.3025156855583191,0.9601936633984279,feature_pos_neg,False,2.6874724426306784e-05,0.0006133199203759432,0.0005864452687092125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,1,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.5135135135135135,0.27176015473887816,0.5932203389830508,0.6710526315789473,0.5930232558139535,0.6296296296296297,0.20375335120643434,0.11260054260492325,0.10774410516023636,746,594,1.3032989501953125,0.3,,,,,200.0,stability_residual,,,,,0.6905038952827454,,,,,,,0.9135199740701726,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.30949610471725464,0.9300630688667297,0.43471458554267883,0.5,0.346964567899704,0.059393201023340225,0.8693814277648926,0.0003476280253380537,0.5,0.2892563045024872,0.10053619742393494,0.7303202152252197,0.3273482024669647,1.0,0.0,0.018657295033335686,0.5,-0.0024748791474848986,0.45167530994246824,0.45954541771331336,0.9889393079977312
Texas,low_feature_similarity,0.3,1,Random-Matched,random_matched,GCN,0.5675675675675675,0.1875,0.5423728813559322,0.2894736842105263,0.2558139534883721,0.2716049382716049,0.20375335120643434,0.11260054260492325,0.12121211737394333,746,594,0.17833328247070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,2,Feature-only,feature_only,GCN,0.5135135135135135,0.28579270970575316,0.6779661016949152,0.881578947368421,0.7790697674418605,0.8271604938271606,0.20375335120643434,0.12332440167665482,0.10774410516023636,746,594,0.5787889957427979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,2,GCN-Jaccard,jaccard,GCN,0.5945945945945946,0.3129615482556659,0.6271186440677966,0.9078947368421053,0.8023255813953488,0.8518518518518517,0.20375335120643434,0.12332440167665482,0.09427609294652939,746,594,0.20804166793823242,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,2,DegreeAwareRandom,degree_aware_random,GCN,0.43243243243243246,0.16326530612244897,0.6101694915254238,0.19718309859154928,0.16279069767441862,0.17834394904458598,0.19034852546916892,0.12332440167665482,0.13245032727718353,746,604,0.2671327590942383,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.5945945945945946,0.2037037037037037,0.5932203389830508,0.6973684210526315,0.6162790697674418,0.6543209876543209,0.20375335120643434,0.12332440167665482,0.1111111119389534,746,594,0.6911513805389404,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.688872754573822,-3.974871287937276e-05,0.7674263119697571,0.3208649456501007,0.5,0.29126811027526855,0.40672317147254944,0.840531561461794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.6756756756756757,0.30689655172413793,0.5932203389830508,0.7763157894736842,0.686046511627907,0.7283950617283951,0.20375335120643434,0.12332440167665482,0.10437709838151932,746,594,0.3675987720489502,0.3,0.1,0.5,,,,,0.1,0.5,,,0.688872754573822,,,,,0.30000001192092896,0.3100415766239166,0.9423871647354347,feature_pos_neg,False,-1.344988868368091e-05,0.0005250420072115958,0.000538491876795888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,2,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.6216216216216216,0.3037037037037037,0.6101694915254238,0.7105263157894737,0.627906976744186,0.6666666666666666,0.20375335120643434,0.12332440167665482,0.13131313025951385,746,594,1.2879509925842285,0.3,,,,,200.0,stability_residual,,,,,0.688872754573822,,,,,,,0.9241755125192448,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.31112733483314514,0.9185097217559814,0.395829439163208,0.5,0.2716014087200165,0.051323555409908295,0.897447943687439,0.00010046240640804172,0.5,0.2892563045024872,0.10053619742393494,0.7189062833786011,0.3341830372810364,1.0,0.0,-0.01002981886267662,0.5,0.004217971581965685,0.475964265456608,0.47309780406774166,0.9860323312535452
Texas,low_feature_similarity,0.3,2,Random-Matched,random_matched,GCN,0.5135135135135135,0.25510204081632654,0.6101694915254238,0.2631578947368421,0.23255813953488372,0.24691358024691357,0.20375335120643434,0.12332440167665482,0.12794612348079681,746,594,0.25701332092285156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,3,Feature-only,feature_only,GCN,0.5945945945945946,0.34285714285714286,0.7288135593220338,0.8947368421052632,0.7906976744186046,0.8395061728395061,0.20375335120643434,0.11260054260492325,0.1111111119389534,746,594,0.4742579460144043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,3,GCN-Jaccard,jaccard,GCN,0.6216216216216216,0.36064425770308123,0.6440677966101694,0.8947368421052632,0.7906976744186046,0.8395061728395061,0.20375335120643434,0.11260054260492325,0.1111111119389534,746,594,0.3451347351074219,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,3,DegreeAwareRandom,degree_aware_random,GCN,0.5135135135135135,0.2730769230769231,0.6101694915254238,0.22058823529411764,0.1744186046511628,0.19480519480519481,0.18230563002680966,0.11260054260492325,0.12459016591310501,746,610,0.30811405181884766,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.6216216216216216,0.3685897435897436,0.6440677966101694,0.5921052631578947,0.5232558139534884,0.5555555555555556,0.20375335120643434,0.11260054260492325,0.10774410516023636,746,594,0.7840354442596436,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6872112154960632,2.0413172023836523e-05,0.7483243942260742,0.31300199031829834,0.5,0.2956652045249939,0.38757216930389404,0.8155943602625395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.6216216216216216,0.4014355742296919,0.6440677966101694,0.7631578947368421,0.6744186046511628,0.7160493827160495,0.20375335120643434,0.11260054260492325,0.10437709838151932,746,594,0.5025875568389893,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6872112154960632,,,,,0.30000004172325134,0.2992118299007416,0.9439064905599222,feature_pos_neg,False,9.36996457312489e-06,0.00021787847799714655,0.00020850851433351636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,3,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.5405405405405406,0.19607843137254902,0.6610169491525424,0.6842105263157895,0.6046511627906976,0.6419753086419753,0.20375335120643434,0.11260054260492325,0.11784511804580688,746,594,1.6503195762634277,0.3,,,,,200.0,stability_residual,,,,,0.6872112154960632,,,,,,,0.9190300623936472,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.31278887391090393,1.0503512620925903,0.3941057622432709,0.5,0.26616135239601135,0.044185128062963486,0.9001302123069763,0.051926590502262115,0.5,0.2892562747001648,0.10053619742393494,0.7257993221282959,0.3292631208896637,1.0,0.0,-0.22802694141864777,0.5,0.010690364986658096,0.4739384976906248,0.3690138562515193,0.9858196256381169
Texas,low_feature_similarity,0.3,3,Random-Matched,random_matched,GCN,0.5945945945945946,0.33814102564102566,0.6610169491525424,0.27631578947368424,0.2441860465116279,0.25925925925925924,0.20375335120643434,0.11260054260492325,0.1111111119389534,746,594,0.37050938606262207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,4,Feature-only,feature_only,GCN,0.5945945945945946,0.3055555555555555,0.6440677966101694,0.8947368421052632,0.7906976744186046,0.8395061728395061,0.20375335120643434,0.09919571131467819,0.09764309227466583,746,594,0.26049375534057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,4,GCN-Jaccard,jaccard,GCN,0.5405405405405406,0.25637755102040816,0.6779661016949152,0.881578947368421,0.7790697674418605,0.8271604938271606,0.20375335120643434,0.09919571131467819,0.10101009905338287,746,594,0.4717090129852295,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,low_feature_similarity,0.3,4,DegreeAwareRandom,degree_aware_random,GCN,0.5405405405405406,0.19607843137254902,0.6101694915254238,0.2835820895522388,0.22093023255813954,0.2483660130718954,0.17962466487935658,0.09919571131467819,0.10457516461610794,746,612,0.20340204238891602,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
