dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_gate_type,hp_tau_quantile,hp_soft_k,hp_checkpoint_control,diag_gate_type,diag_tau,diag_tau_quantile,diag_soft_k,diag_feature_sim_mean,diag_gate_active_fraction,diag_gate_mean,diag_dynamic_contribution_mean,diag_dynamic_contribution_abs_mean,hp_tau
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.7255618572235107,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.42771515250205994,0.3713551163673401,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,5.1451557681048143e-08,0.9464678168296814,0.7778932452201843,0.5,hard,0.5,20.0,real,hard,0.1154700517654419,0.5,20.0,0.14665630459785461,0.5002534985542297,0.5002534985542297,-0.07228489220142365,0.08202651143074036,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-hard-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.567810297012329,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.49809926748275757,0.2914605438709259,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,7.032780047211418e-08,0.9429609775543213,0.7706954479217529,0.5,hard,0.5,20.0,real,hard,0.1154700517654419,0.5,20.0,0.14665630459785461,0.5002534985542297,0.5002534985542297,-0.0019007688388228416,0.009558839723467827,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-hard-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.6710166931152344,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.46344083547592163,0.3464620113372803,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.901748257817417e-08,0.9428764581680298,0.786579430103302,0.5000000596046448,hard,0.75,20.0,real,hard,0.21971766650676727,0.75,20.0,0.14665630459785461,0.25080275535583496,0.25080275535583496,-0.03655916452407837,0.0408923514187336,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-hard-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.627429962158203,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.4977620840072632,0.2919493019580841,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,8.35515265862341e-08,0.950692892074585,0.7863876223564148,0.5,hard,0.75,20.0,real,hard,0.21971766650676727,0.75,20.0,0.14665630459785461,0.25080275535583496,0.25080275535583496,-0.002237944630905986,0.0053051249124109745,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-hard-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.6022257804870605,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.48479965329170227,0.31765204668045044,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,9.972827541560036e-08,0.9360740184783936,0.7559894323348999,0.5,hard,0.9,20.0,real,hard,0.3448275923728943,0.9,20.0,0.14665630459785461,0.10038870573043823,0.10038870573043823,-0.015200374647974968,0.01647868938744068,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-hard-q0.9-lp0.25-ln0.25,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.691514015197754,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.49941158294677734,0.2897340953350067,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,6.588768286519553e-08,0.9423694610595703,0.7690741419792175,0.5,hard,0.9,20.0,real,hard,0.3448275923728943,0.9,20.0,0.14665630459785461,0.10038870573043823,0.10038870573043823,-0.0005884349229745567,0.0017671280074864626,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-soft-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.653,0.6266995156541615,0.668,0.989010989010989,0.8571428571428571,0.9183673469387754,0.19993239817475073,0.5916849970817566,0.7095479369163513,11834,9468,2.61940598487854,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.43183067440986633,0.33613237738609314,0.9967238970753909,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,-3.6229440070201235e-07,0.9157512187957764,0.7386294603347778,0.5,soft,0.5,20.0,real,soft,0.1154700517654419,0.5,20.0,0.14665630459785461,0.4999154806137085,0.5181031823158264,-0.06816934049129486,0.08330481499433517,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-soft-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.664,0.6337790691998914,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.6786258220672607,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.499256432056427,0.2891744077205658,0.9999972640130812,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,-4.4730146697702367e-08,0.9435102343559265,0.7679958343505859,0.5,soft,0.5,20.0,real,soft,0.1154700517654419,0.5,20.0,0.14665630459785461,0.4999154806137085,0.5181031823158264,-0.0007435972220264375,0.008691903203725815,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-soft-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.659,0.6294823235886584,0.658,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.727797031402588,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.45604559779167175,0.3418261408805847,0.9999792386874987,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,4.433330857978035e-08,0.9520027041435242,0.7831090688705444,0.5,soft,0.75,20.0,real,soft,0.21971766650676727,0.75,20.0,0.14665630459785461,0.24995774030685425,0.28897637128829956,-0.04395442456007004,0.04921890050172806,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-soft-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.6372933387756348,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.49860066175460815,0.2906073331832886,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,-9.452148397315341e-09,0.9421159029006958,0.7734163403511047,0.5,soft,0.75,20.0,real,soft,0.21971766650676727,0.75,20.0,0.14665630459785461,0.24995774030685425,0.28897637128829956,-0.0013993448810651898,0.005737881641834974,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-soft-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.6947782039642334,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.4816325604915619,0.31779274344444275,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.8661535367291435e-08,0.9455382823944092,0.7745553255081177,0.5000000596046448,soft,0.9,20.0,real,soft,0.3448275923728943,0.9,20.0,0.14665630459785461,0.09988169372081757,0.12303214520215988,-0.018367448821663857,0.02044137567281723,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-soft-q0.9-lp0.25-ln0.25,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.6152944564819336,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.49943628907203674,0.28960120677948,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.0110566250887132e-07,0.9418201446533203,0.7685898542404175,0.5,soft,0.9,20.0,real,soft,0.3448275923728943,0.9,20.0,0.14665630459785461,0.09988169372081757,0.12303214520215988,-0.0005636881687678397,0.0021263600792735815,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-hard-q0.75-shuffled,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.6360504627227783,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.46383342146873474,0.34624624252319336,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.3636159756913457e-08,0.9370880126953125,0.40248197317123413,0.5,hard,0.75,,shuffled,hard,0.21971766650676727,0.75,20.0,0.14665630459785461,0.25080275535583496,0.25080275535583496,-0.036166559904813766,0.03932374715805054,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-hard-q0.75-frozen,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.678988456726074,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.46077921986579895,0.34890037775039673,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,5.777780032190094e-08,1.0,1.0,0.5,hard,0.75,,frozen,hard,0.21971766650676727,0.75,20.0,0.14665630459785461,0.25080275535583496,0.25080275535583496,-0.039220813661813736,0.03999323025345802,
CiteSeer,low_feature_similarity,0.3,1,Selective-MCGC-zero-gate,selective_mcgc,GCN,0.664,0.6339435144578921,0.662,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5916849970817566,0.7112378478050232,11834,9468,2.6284642219543457,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.5,0.28871119022369385,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.490023203767123e-08,0.9452002644538879,0.7804818749427795,0.5,hard,,,real,hard,2.0,0.75,20.0,0.14665630459785461,0.0,0.0,0.0,0.0,2.0
CiteSeer,low_feature_similarity,0.3,1,Random-Matched,random_matched,GCN,0.565,0.536178463958186,0.59,0.2256973795435334,0.1956043956043956,0.20957613814756673,0.19993239817475073,0.5916849970817566,0.5910435318946838,11834,9468,0.8856723308563232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,2,Feature-only,feature_only,GCN,0.656,0.6313608955496085,0.668,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5906709432601929,0.7010984420776367,11834,9468,1.0062944889068604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.61,0.5927215450511653,0.59,0.5655114116652579,0.4901098901098901,0.5251177394034537,0.19993239817475073,0.5906709432601929,0.6535699367523193,11834,9468,1.3762896060943604,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.853343665599823,1.57402926248551e-08,5.044711315349559e-07,4.88730847791885e-07,0.30000001192092896,0.24876768887043,0.8834113894307216,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.55,0.5381734656998461,0.566,0.3795435333896872,0.32893772893772893,0.35243328100470955,0.19993239817475073,0.5906709432601929,0.6204056143760681,11834,9468,2.147000312805176,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.2773284316062927,0.3089723587036133,0.565632302670967,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.509924795253028e-08,0.961044430732727,0.7776423096656799,0.5,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.4851129055023193,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.4289824366569519,0.37156105041503906,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.0629593560906869e-07,0.9465100169181824,0.7603325247764587,0.5,hard,0.5,20.0,real,hard,0.1154700517654419,0.5,20.0,0.14665630459785461,0.5002534985542297,0.5002534985542297,-0.07101760804653168,0.08246086537837982,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-hard-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.5049993991851807,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.4924141764640808,0.2972830832004547,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,5.217709286853278e-08,0.9612979292869568,0.7643493413925171,0.5,hard,0.5,20.0,real,hard,0.1154700517654419,0.5,20.0,0.14665630459785461,0.5002534985542297,0.5002534985542297,-0.0075858221389353275,0.01721758395433426,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-hard-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.487999200820923,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.46134448051452637,0.3507879972457886,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.0764711078081746e-07,0.9480310678482056,0.7651940584182739,0.5000000596046448,hard,0.75,20.0,real,hard,0.21971766650676727,0.75,20.0,0.14665630459785461,0.25080275535583496,0.25080275535583496,-0.03865550830960274,0.04366959631443024,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-hard-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.56756329536438,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.49627843499183655,0.2943096458911896,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.533493853069558e-08,0.9636217355728149,0.7761489748954773,0.5,hard,0.75,20.0,real,hard,0.21971766650676727,0.75,20.0,0.14665630459785461,0.25080275535583496,0.25080275535583496,-0.003721589455381036,0.008318806998431683,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-hard-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.485677719116211,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.48306527733802795,0.32203054428100586,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.444552731934891e-08,0.9608331918716431,0.7708014249801636,0.5,hard,0.9,20.0,real,hard,0.3448275923728943,0.9,20.0,0.14665630459785461,0.10038870573043823,0.10038870573043823,-0.016934718936681747,0.01873810403048992,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-hard-q0.9-lp0.25-ln0.25,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.5359230041503906,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.4982081651687622,0.29176798462867737,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.521237346149064e-08,0.9616782069206238,0.7700064778327942,0.5,hard,0.9,20.0,real,hard,0.3448275923728943,0.9,20.0,0.14665630459785461,0.10038870573043823,0.10038870573043823,-0.0017918458906933665,0.003367026336491108,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-soft-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.644,0.6200820954765988,0.646,0.9856297548605241,0.8542124542124542,0.9152276295133438,0.19993239817475073,0.5906709432601929,0.7091254591941833,11834,9468,2.5083088874816895,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.4173513948917389,0.34939029812812805,0.9961303488544262,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.507475199171495e-08,0.9618894457817078,0.7701008915901184,0.5,soft,0.5,20.0,real,soft,0.1154700517654419,0.5,20.0,0.14665630459785461,0.4999154806137085,0.5181031823158264,-0.0826486200094223,0.09416770190000534,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-soft-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.633,0.6090423628311191,0.648,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7114490866661072,11834,9468,2.4613089561462402,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.49591705203056335,0.2920568883419037,0.9999708697863355,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.4827953975782293e-07,0.9423694610595703,0.7306329011917114,0.5,soft,0.5,20.0,real,soft,0.1154700517654419,0.5,20.0,0.14665630459785461,0.4999154806137085,0.5181031823158264,-0.004082927480340004,0.015510737895965576,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-soft-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.633,0.6090829388441987,0.648,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7114490866661072,11834,9468,2.5808560848236084,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.4541739821434021,0.34548676013946533,0.9999921139200577,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.392357683651426e-08,0.9601148962974548,0.7698928713798523,0.5,soft,0.75,20.0,real,soft,0.21971766650676727,0.75,20.0,0.14665630459785461,0.24995774030685425,0.28897637128829956,-0.0458260178565979,0.051709774881601334,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-soft-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.4540786743164062,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.496358722448349,0.29323306679725647,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,5.852575668541249e-08,0.956143319606781,0.7668544054031372,0.5,soft,0.75,20.0,real,soft,0.21971766650676727,0.75,20.0,0.14665630459785461,0.24995774030685425,0.28897637128829956,-0.0036412894260138273,0.00911732204258442,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-soft-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.5203490257263184,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.4793151021003723,0.3222460448741913,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.989899965972654e-08,0.962396502494812,0.7681267857551575,0.5,soft,0.9,20.0,real,soft,0.3448275923728943,0.9,20.0,0.14665630459785461,0.09988169372081757,0.12303214520215988,-0.020684903487563133,0.02272770367562771,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-soft-q0.9-lp0.25-ln0.25,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.54868745803833,0.25,0.25,0.3,,0.25,0.25,,0.853343665599823,,,,0.4983575940132141,0.2912413477897644,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.0710595432783521e-07,0.9486648440361023,0.7698014378547668,0.5,soft,0.9,20.0,real,soft,0.3448275923728943,0.9,20.0,0.14665630459785461,0.09988169372081757,0.12303214520215988,-0.0016424042405560613,0.0035911966115236282,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-hard-q0.75-shuffled,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.424102783203125,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.4635695219039917,0.3476896286010742,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,5.512479717140195e-08,0.930982768535614,0.33779481053352356,0.5,hard,0.75,,shuffled,hard,0.21971766650676727,0.75,20.0,0.14665630459785461,0.25080275535583496,0.25080275535583496,-0.03643045946955681,0.039973922073841095,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-hard-q0.75-frozen,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.5908634662628174,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.46175503730773926,0.34719711542129517,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.621877908699389e-07,1.0,1.0,0.5,hard,0.75,,frozen,hard,0.21971766650676727,0.75,20.0,0.14665630459785461,0.25080275535583496,0.25080275535583496,-0.03824497386813164,0.039223089814186096,
CiteSeer,low_feature_similarity,0.3,2,Selective-MCGC-zero-gate,selective_mcgc,GCN,0.634,0.6094895806814925,0.654,1.0,0.8666666666666667,0.9285714285714286,0.19993239817475073,0.5906709432601929,0.7112378478050232,11834,9468,2.501617670059204,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.5,0.28871119022369385,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.4091311107431466e-08,0.9603683948516846,0.7726063132286072,0.5,hard,,,real,hard,2.0,0.75,20.0,0.14665630459785461,0.0,0.0,0.0,0.0,2.0
CiteSeer,low_feature_similarity,0.3,2,Random-Matched,random_matched,GCN,0.556,0.5401241853013673,0.566,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.5906709432601929,0.5901985764503479,11834,9468,1.0061936378479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
