dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean
CiteSeer,low_feature_similarity,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.607,0.5823755878622365,0.592,0.5874894336432798,0.5091575091575091,0.5455259026687599,0.19993239817475073,0.593205988407135,0.658217191696167,11834,9468,1.449366807937622,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.853343665599823,2.9942611945443787e-08,5.118018862049212e-07,4.818592174160585e-07,0.30000001192092896,0.25001758337020874,0.8882202887914663,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.606,0.5868466816854715,0.612,0.4065934065934066,0.3523809523809524,0.3775510204081633,0.19993239817475073,0.593205988407135,0.6301225423812866,11834,9468,2.3404293060302734,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.29032593965530396,0.3080340623855591,0.5885753233292776,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,7.869434881513371e-08,0.9508196711540222,0.7470341324806213,0.5
CiteSeer,low_feature_similarity,0.3,5,DegreeAwareRandom,degree_aware_random,GCN,0.559,0.5383790910775614,0.576,0.19651995905834185,0.14065934065934066,0.16396242527754057,0.16511745817137058,0.593205988407135,0.5829959511756897,11834,9880,0.43477797508239746,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,5,GCN-Jaccard,jaccard,GCN,0.629,0.605510880834698,0.66,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.593205988407135,0.7015209197998047,11834,9468,0.7180001735687256,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,5,Random-Matched,random_matched,GCN,0.568,0.5438730033809259,0.566,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.593205988407135,0.5956907272338867,11834,9468,0.8911833763122559,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,6,Feature-only,feature_only,GCN,0.648,0.6089079390279127,0.652,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5916849970817566,0.7025771141052246,11834,9468,0.7324972152709961,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.603,0.5600049839486453,0.598,0.5705832628909552,0.4945054945054945,0.5298273155416012,0.19993239817475073,0.5916849970817566,0.6537811756134033,11834,9468,1.2168984413146973,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.853343665599823,4.513598014455056e-06,2.0408901036716998e-05,1.589530256751459e-05,0.30000001192092896,0.2456560730934143,0.8840367233820661,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.574,0.5428845127798815,0.612,0.3871513102282333,0.3355311355311355,0.3594976452119309,0.19993239817475073,0.5916849970817566,0.625264048576355,11834,9468,1.9350190162658691,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.27922478318214417,0.31096428632736206,0.5683166277190881,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,8.361952552604635e-08,0.9531012177467346,0.7673899531364441,0.5
CiteSeer,low_feature_similarity,0.3,6,DegreeAwareRandom,degree_aware_random,GCN,0.549,0.5024582278870354,0.554,0.1768355739400207,0.12527472527472527,0.14665523156089194,0.1634274125401386,0.5916849970817566,0.5830303430557251,11834,9900,0.4405851364135742,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,6,GCN-Jaccard,jaccard,GCN,0.651,0.6115838680160465,0.654,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5916849970817566,0.7025771141052246,11834,9468,0.6444261074066162,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,6,Random-Matched,random_matched,GCN,0.572,0.5319237405231367,0.576,0.25443786982248523,0.2205128205128205,0.23626373626373628,0.19993239817475073,0.5916849970817566,0.5923109650611877,11834,9468,0.6922633647918701,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,7,Feature-only,feature_only,GCN,0.649,0.623457716102049,0.656,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5938820242881775,0.7034220695495605,11834,9468,0.9673342704772949,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.624,0.6011445551795289,0.63,0.6069315300084531,0.526007326007326,0.5635792778649922,0.19993239817475073,0.5938820242881775,0.660963237285614,11834,9468,1.6295089721679688,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.853343665599823,5.21101561901105e-08,4.4354760575515684e-07,3.9143745311776e-07,0.30000001192092896,0.24928438663482666,0.8961934374939647,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.63,0.6070574721637348,0.608,0.37700760777683856,0.32673992673992674,0.3500784929356358,0.19993239817475073,0.5938820242881775,0.6275876760482788,11834,9468,2.268885850906372,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.28060752153396606,0.3051187992095947,0.5743359598807753,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,6.547853104166279e-08,0.9603261947631836,0.750048041343689,0.5000000596046448
CiteSeer,low_feature_similarity,0.3,7,DegreeAwareRandom,degree_aware_random,GCN,0.577,0.5567444611236118,0.584,0.1656441717791411,0.11868131868131868,0.1382842509603073,0.16528646273449388,0.5938820242881775,0.584126353263855,11834,9878,0.6998553276062012,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,7,GCN-Jaccard,jaccard,GCN,0.649,0.623457716102049,0.656,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5938820242881775,0.7034220695495605,11834,9468,0.8584306240081787,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,7,Random-Matched,random_matched,GCN,0.572,0.5509337716106244,0.57,0.23076923076923078,0.2,0.21428571428571427,0.19993239817475073,0.5938820242881775,0.5927334427833557,11834,9468,0.9317998886108398,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,8,Feature-only,feature_only,GCN,0.635,0.612007967524045,0.638,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.593205988407135,0.7032108306884766,11834,9468,0.7264201641082764,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.612,0.5903795897331449,0.612,0.5832628909551987,0.5054945054945055,0.5416012558869702,0.19993239817475073,0.593205988407135,0.6571609973907471,11834,9468,1.6690571308135986,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.853343665599823,4.420313359787542e-08,3.9088521930352726e-07,3.4668207149479713e-07,0.30000001192092896,0.2506727874279022,0.8892710687086784,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.611,0.5884488302393321,0.594,0.4065934065934066,0.3523809523809524,0.3775510204081633,0.19993239817475073,0.593205988407135,0.6288551092147827,11834,9468,2.3622567653656006,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.2922981083393097,0.30778902769088745,0.5952630410011781,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,-2.8666161000501234e-08,0.9409328699111938,0.7126545906066895,0.5
CiteSeer,low_feature_similarity,0.3,8,DegreeAwareRandom,degree_aware_random,GCN,0.575,0.547616884535763,0.584,0.18724279835390947,0.13333333333333333,0.15575524176294395,0.16427243535575464,0.593205988407135,0.5852376222610474,11834,9890,0.8597564697265625,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,8,GCN-Jaccard,jaccard,GCN,0.635,0.6118924817428868,0.638,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.593205988407135,0.7032108306884766,11834,9468,0.7660279273986816,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,8,Random-Matched,random_matched,GCN,0.571,0.5463125196880291,0.6,0.24344885883347422,0.210989010989011,0.2260596546310832,0.19993239817475073,0.593205988407135,0.5967469215393066,11834,9468,0.9149706363677979,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,9,Feature-only,feature_only,GCN,0.635,0.6004974156357031,0.642,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5920229554176331,0.7040557861328125,11834,9468,0.7462096214294434,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.62,0.5825320699947141,0.604,0.6542688081149619,0.567032967032967,0.6075353218210361,0.19993239817475073,0.5920229554176331,0.6664554476737976,11834,9468,1.3226547241210938,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.853343665599823,2.1260416360746603e-07,7.412169793497014e-07,5.286128725856543e-07,0.30000001192092896,0.24857835471630096,0.9107459909744618,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.613,0.5858087272396676,0.596,0.4463229078613694,0.3868131868131868,0.41444270015698587,0.19993239817475073,0.5920229554176331,0.6343472599983215,11834,9468,2.129669427871704,0.1,0.5,0.3,,0.1,0.5,,0.853343665599823,,,,0.29490816593170166,0.30897700786590576,0.6216622568995153,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.037253779008097e-07,0.9372570514678955,0.7097965478897095,0.5
CiteSeer,low_feature_similarity,0.3,9,DegreeAwareRandom,degree_aware_random,GCN,0.589,0.5588215614792372,0.576,0.19651995905834185,0.14065934065934066,0.16396242527754057,0.16511745817137058,0.5920229554176331,0.5864372253417969,11834,9880,0.6502523422241211,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,9,GCN-Jaccard,jaccard,GCN,0.634,0.5995031828120473,0.642,0.9010989010989011,0.780952380952381,0.8367346938775511,0.19993239817475073,0.5920229554176331,0.7040557861328125,11834,9468,0.6309695243835449,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,low_feature_similarity,0.3,9,Random-Matched,random_matched,GCN,0.582,0.5504564293981921,0.566,0.2502113271344041,0.21684981684981686,0.23233908948194665,0.19993239817475073,0.5920229554176331,0.5925222039222717,11834,9468,1.0260930061340332,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,0,Feature-only,feature_only,GCN,0.645,0.6244935932171453,0.638,0.6415891800507185,0.5560439560439561,0.5957613814756673,0.19993239817475073,0.6094304323196411,0.6880016922950745,11834,9468,1.112102746963501,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.645,0.6213403945345491,0.606,0.3863060016906171,0.3347985347985348,0.35871271585557296,0.19993239817475073,0.6094304323196411,0.6535699367523193,11834,9468,1.6070680618286133,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8424745202064514,5.6617107446754744e-08,6.685386324534193e-07,6.119215072430961e-07,0.30000001192092896,0.2649374306201935,0.7314539517307532,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.624,0.6030071127954025,0.602,0.4716821639898563,0.4087912087912088,0.4379905808477237,0.19993239817475073,0.6094304323196411,0.6552598476409912,11834,9468,2.2302942276000977,0.1,0.5,0.3,,0.1,0.5,,0.8424745202064514,,,,0.30921271443367004,0.3440835475921631,0.6510182699550011,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,7.462485029918753e-08,0.9243704676628113,0.6537949442863464,0.5
CiteSeer,degree_aligned_random,0.3,0,DegreeAwareRandom,degree_aware_random,GCN,0.602,0.5749724657300345,0.594,0.25745257452574527,0.2087912087912088,0.2305825242718447,0.18708805137738715,0.6094304323196411,0.6056133508682251,11834,9620,0.6236507892608643,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,0,GCN-Jaccard,jaccard,GCN,0.64,0.616757027366627,0.64,0.6407438715131023,0.5553113553113553,0.5949764521193093,0.19993239817475073,0.6094304323196411,0.6882129311561584,11834,9468,0.9471712112426758,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,0,Random-Matched,random_matched,GCN,0.614,0.5916127943698801,0.604,0.23076923076923078,0.2,0.21428571428571427,0.19993239817475073,0.6094304323196411,0.6100549101829529,11834,9468,0.8974130153656006,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,Feature-only,feature_only,GCN,0.649,0.6234069835863442,0.634,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6109514832496643,0.693705141544342,11834,9468,1.0535633563995361,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.617,0.5942711390870324,0.6,0.4091293322062553,0.3545787545787546,0.37990580847723704,0.19993239817475073,0.6109514832496643,0.661174476146698,11834,9468,1.4834709167480469,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8428372740745544,7.152179648528545e-08,4.0729534589445393e-07,3.3577359204173263e-07,0.30000001192092896,0.2660321295261383,0.7443068940432737,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.617,0.5930390769653657,0.606,0.4353338968723584,0.3772893772893773,0.40423861852433285,0.19993239817475073,0.6109514832496643,0.6588508486747742,11834,9468,2.271793842315674,0.1,0.5,0.3,,0.1,0.5,,0.8428372740745544,,,,0.31025010347366333,0.3345423638820648,0.6329403168594732,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,-1.2949822547625445e-08,0.9206523299217224,0.6823723912239075,0.5
CiteSeer,degree_aligned_random,0.3,1,DegreeAwareRandom,degree_aware_random,GCN,0.609,0.5841215043575335,0.624,0.2565492321589883,0.20805860805860807,0.2297734627831715,0.18708805137738715,0.6109514832496643,0.6062370538711548,11834,9620,0.6086452007293701,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,GCN-Jaccard,jaccard,GCN,0.647,0.6212859744062829,0.642,0.6576500422654269,0.5699633699633699,0.6106750392464678,0.19993239817475073,0.6109514832496643,0.6928601861000061,11834,9468,0.9519360065460205,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,1,Random-Matched,random_matched,GCN,0.604,0.5823545855470854,0.61,0.2256973795435334,0.1956043956043956,0.20957613814756673,0.19993239817475073,0.6109514832496643,0.6094211935997009,11834,9468,0.9286994934082031,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,Feature-only,feature_only,GCN,0.63,0.6053230176215528,0.638,0.6644125105663568,0.5758241758241758,0.6169544740973312,0.19993239817475073,0.6094304323196411,0.6901140809059143,11834,9468,0.8854451179504395,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.619,0.6006056361756427,0.612,0.4209636517328825,0.3648351648351648,0.39089481946624804,0.19993239817475073,0.6094304323196411,0.6630756258964539,11834,9468,1.4176349639892578,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8425933718681335,1.1933942722919255e-08,5.587835971709865e-07,5.468497192850919e-07,0.30000001192092896,0.2716424763202667,0.748215653707745,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.617,0.5971245555921311,0.638,0.44885883347421807,0.389010989010989,0.41679748822605966,0.19993239817475073,0.6094304323196411,0.6569497585296631,11834,9468,2.353508949279785,0.1,0.5,0.3,,0.1,0.5,,0.8425933718681335,,,,0.3410164415836334,0.32934898138046265,0.6971077399460528,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,-2.1124432691976835e-07,0.8765844106674194,0.5901535153388977,0.5
CiteSeer,degree_aligned_random,0.3,2,DegreeAwareRandom,degree_aware_random,GCN,0.595,0.5707991093297076,0.622,0.27151730257320317,0.22417582417582418,0.24558587479935795,0.19046814263985123,0.6094304323196411,0.6087682843208313,11834,9580,0.6715514659881592,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,GCN-Jaccard,jaccard,GCN,0.627,0.6047690601952272,0.646,0.6601859678782755,0.5721611721611721,0.6130298273155416,0.19993239817475073,0.6094304323196411,0.6892691254615784,11834,9468,0.8487701416015625,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,2,Random-Matched,random_matched,GCN,0.574,0.554231570536733,0.598,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.6094304323196411,0.6092099547386169,11834,9468,2.3071696758270264,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,Feature-only,feature_only,GCN,0.628,0.6096531512644763,0.638,0.650887573964497,0.5641025641025641,0.6043956043956044,0.19993239817475073,0.6070643663406372,0.6899028420448303,11834,9468,2.0542566776275635,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.623,0.6045157201992081,0.61,0.40828402366863903,0.35384615384615387,0.37912087912087916,0.19993239817475073,0.6070643663406372,0.6584283709526062,11834,9468,1.5095772743225098,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.842980146408081,5.7275077125495955e-08,4.50143517127799e-07,3.9286840092245257e-07,0.30000001192092896,0.2697874903678894,0.749322843237606,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.584,0.5657377147000178,0.598,0.45646661031276414,0.3956043956043956,0.423861852433281,0.19993239817475073,0.6070643663406372,0.6539924144744873,11834,9468,7.204094171524048,0.1,0.5,0.3,,0.1,0.5,,0.842980146408081,,,,0.327873170375824,0.32962462306022644,0.6965368843224731,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,7.625036158032117e-10,0.8970761895179749,0.617798924446106,0.5
CiteSeer,degree_aligned_random,0.3,3,DegreeAwareRandom,degree_aware_random,GCN,0.574,0.5543460837973267,0.578,0.2719060523938573,0.2205128205128205,0.2435275080906149,0.18708805137738715,0.6070643663406372,0.611018717288971,11834,9620,0.7541120052337646,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,GCN-Jaccard,jaccard,GCN,0.63,0.6140558151818395,0.64,0.6483516483516484,0.5619047619047619,0.6020408163265306,0.19993239817475073,0.6070643663406372,0.6899028420448303,11834,9468,1.0702569484710693,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,3,Random-Matched,random_matched,GCN,0.565,0.5438372396613916,0.608,0.2231614539306847,0.1934065934065934,0.20722135007849293,0.19993239817475073,0.6070643663406372,0.6030840873718262,11834,9468,0.8618998527526855,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,Feature-only,feature_only,GCN,0.621,0.5977532392036007,0.68,0.6568047337278107,0.5692307692307692,0.6098901098901098,0.19993239817475073,0.6099374890327454,0.6907477974891663,11834,9468,0.7870073318481445,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.583,0.5496892759717006,0.624,0.3905325443786982,0.3384615384615385,0.3626373626373626,0.19993239817475073,0.6099374890327454,0.6563160419464111,11834,9468,4.221789836883545,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8424159288406372,6.414793460862711e-06,2.492320527380798e-05,1.8508413631934673e-05,0.30000001192092896,0.2664972245693207,0.7380347245022114,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.626,0.6038390555229789,0.62,0.4429416737109045,0.3838827838827839,0.4113029827315542,0.19993239817475073,0.6099374890327454,0.6561048030853271,11834,9468,7.364685297012329,0.1,0.5,0.3,,0.1,0.5,,0.8424159288406372,,,,0.32942456007003784,0.33215588331222534,0.6668727508578123,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.0565188896835025e-07,0.9010900855064392,0.5934720635414124,0.5
CiteSeer,degree_aligned_random,0.3,4,DegreeAwareRandom,degree_aware_random,GCN,0.6,0.5771836988137833,0.614,0.2557726465364121,0.210989010989011,0.23123243677238056,0.19029913807672805,0.6099374890327454,0.609058678150177,11834,9582,0.7887601852416992,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,GCN-Jaccard,jaccard,GCN,0.633,0.6041275068075133,0.678,0.6568047337278107,0.5692307692307692,0.6098901098901098,0.19993239817475073,0.6099374890327454,0.6903253197669983,11834,9468,0.7244787216186523,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,4,Random-Matched,random_matched,GCN,0.549,0.5340564435019899,0.594,0.22231614539306846,0.19267399267399268,0.206436420722135,0.19993239817475073,0.6099374890327454,0.6039290428161621,11834,9468,2.62856125831604,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,Feature-only,feature_only,GCN,0.65,0.6289062885306786,0.66,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6079093813896179,0.6888466477394104,11834,9468,1.043595552444458,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.626,0.6010733796859844,0.62,0.39983093829247673,0.3465201465201465,0.3712715855572998,0.19993239817475073,0.6079093813896179,0.6542036533355713,11834,9468,4.648784637451172,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8430241346359253,1.7184522249635847e-08,4.5878488208472845e-07,4.4160040602037043e-07,0.30000001192092896,0.2642831802368164,0.7354832557600572,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.626,0.6041925222508685,0.622,0.4623837700760778,0.40073260073260075,0.42935635792778654,0.19993239817475073,0.6079093813896179,0.6504013538360596,11834,9468,2.353482961654663,0.1,0.5,0.3,,0.1,0.5,,0.8430241346359253,,,,0.3433036804199219,0.33155202865600586,0.6926640143687596,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.6855557305461843e-07,0.863359808921814,0.5873227119445801,0.5
CiteSeer,degree_aligned_random,0.3,5,DegreeAwareRandom,degree_aware_random,GCN,0.591,0.5671930383697387,0.596,0.26576576576576577,0.21611721611721613,0.2383838383838384,0.18759506506675683,0.6079093813896179,0.608903706073761,11834,9614,0.5515034198760986,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,GCN-Jaccard,jaccard,GCN,0.645,0.6211765093409135,0.666,0.6568047337278107,0.5692307692307692,0.6098901098901098,0.19993239817475073,0.6079093813896179,0.6880016922950745,11834,9468,1.0337846279144287,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,5,Random-Matched,random_matched,GCN,0.612,0.5888845253977454,0.608,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.6079093813896179,0.6096324324607849,11834,9468,0.9981744289398193,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,Feature-only,feature_only,GCN,0.622,0.5820928886103375,0.654,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.19993239817475073,0.6146695613861084,0.6924377083778381,11834,9468,0.6975462436676025,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.609,0.5930927163827566,0.604,0.3879966187658495,0.3362637362637363,0.3602825745682888,0.19993239817475073,0.6146695613861084,0.657794713973999,11834,9468,3.739081859588623,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8428879380226135,4.489701950660674e-06,1.5593052012263797e-05,1.1103349606855772e-05,0.30000001192092896,0.26236939430236816,0.7298074508970819,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.602,0.5650422961802927,0.622,0.43871513102282333,0.3802197802197802,0.4073783359497645,0.19993239817475073,0.6146695613861084,0.6531474590301514,11834,9468,2.821413040161133,0.1,0.5,0.3,,0.1,0.5,,0.8428879380226135,,,,0.30070438981056213,0.34098973870277405,0.6144460109310724,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.525335164842545e-07,0.9334967136383057,0.7201071381568909,0.5
CiteSeer,degree_aligned_random,0.3,6,DegreeAwareRandom,degree_aware_random,GCN,0.584,0.5430475005438687,0.598,0.24319419237749546,0.19633699633699633,0.21726793676530196,0.18624302856177122,0.6146695613861084,0.6095535159111023,11834,9630,0.43425679206848145,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,GCN-Jaccard,jaccard,GCN,0.613,0.5772298144543357,0.65,0.6568047337278107,0.5692307692307692,0.6098901098901098,0.19993239817475073,0.6146695613861084,0.6918039917945862,11834,9468,0.7077591419219971,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,6,Random-Matched,random_matched,GCN,0.581,0.5355010246062681,0.6,0.25443786982248523,0.2205128205128205,0.23626373626373628,0.19993239817475073,0.6146695613861084,0.6142796874046326,11834,9468,0.6673130989074707,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,degree_aligned_random,0.3,7,Feature-only,feature_only,GCN,0.642,0.6227154215879124,0.656,0.6458157227387996,0.5597069597069597,0.5996860282574569,0.19993239817475073,0.6099374890327454,0.6907477974891663,11834,9468,0.8598849773406982,,,,,,,,,,,,,,,,,,,,,,,,
